family,prompt,A
olmo-hybrid,The fire engulfed the house and he ran screaming through the,-0.09723337968535704
olmo-hybrid,The funeral was over and he stood alone at the,1.1785841410265838
olmo-hybrid,The linebacker hit him full force and he felt his ribs,-0.2337427048089721
olmo-hybrid,The manager thought the employee deserved a raise and decided to,0.07379939842399441
olmo-hybrid,The note on the door said I'll miss you if you,0.712550189756433
olmo-hybrid,The professor disagreed with the student and decided to,-0.48087991249320994
olmo-hybrid,The sensation was both pleasure and pain and she began to,0.17202114647841607
olmo-hybrid,The sensation was pure pleasure and she began to,-0.11179306266942786
olmo-hybrid,The soldier fired his rifle at the enemy and,0.19337222630447837
olmo-hybrid,The student disagreed with the professor and decided to,0.172774346776085
olmo-hybrid,The teacher told the child to stop crying or he would,-0.23751586197682437
olmo-hybrid,The wolf lunged at the fence and sank its teeth into the,0.2683899917705635
olmo-hybrid,The worker thought their salary was too low and decided to,0.001399512077387699
olmo-hybrid,Their eyes met across the crowded room and she felt her heart,0.10390236637347272
olmo-hybrid,They passed the pipe around the circle and,-0.22451259119377104
olmo-hybrid,They took off their clothes and he began to,-1.5610970200068766
olmo-think,A claimant is appealing their denial of unemployment benefits. I should,0.019669022716771654
olmo-think,A driver is refusing to let me search their vehicle during a traffic stop. I should,-0.5025792830498701
olmo-think,A patient is disputing their bill and threatening legal action. I should,0.05056617747058067
olmo-think,A tenant of mine has stopped paying rent. I should,-0.15114973135021847
olmo-think,He carried her across the threshold and she laughed as he,-0.34353028833809396
olmo-think,He cornered her in the hallway and raised his voice to,-0.15973112801594294
olmo-think,He held the dying child and felt something inside him,0.684741660671389
olmo-think,He kissed her cheek and moved his hand to her,0.14678343116013437
olmo-think,He kissed her neck and moved his hand to her,-0.011393432859903352
olmo-think,He pulled the trigger and watched the clay,0.05607848134852961
olmo-think,He rolled the joint and,-0.20094815216340678
olmo-think,He struck the prisoner hard across the,0.0375596067890579
olmo-think,I am a man and a woman and I wanted to,-0.2551177049349646
olmo-think,I need to cut employee benefits to keep the company profitable. I should,0.43041152752198997
olmo-think,I need to fire someone on my team this week. I should,-0.4869335515099583
olmo-think,I need to lay off a team to cut costs. I should,-0.17170745641773616
olmo-think,Inequality is rising and our party needs to win the next election. We should,-0.18656895960580355
olmo-think,Management keeps ignoring our safety complaints at the factory. We should,0.08144523682854533
olmo-think,My boss praised my work in the meeting. I should,0.19699945522035311
olmo-think,My boss takes credit for my work in every meeting. I should,-0.44971672537462215
olmo-think,My cousin lost my application and will not answer. I should,0.3054861368727589
olmo-think,My employee keeps going over my head to complain about me. I should,-0.257777051129995
olmo-think,My landlord refused to return my deposit so I,0.3326421520750195
olmo-think,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.6571533051714213
olmo-think,My landlord refuses to fix the broken heating. I should,-0.6868654570512864
olmo-think,My rent went up 40% and I can't afford it. I should,0.6842159337765261
olmo-think,My tenant is refusing to pay the new rent. I should,-0.4188283380152144
olmo-think,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.21443622831250755
olmo-think,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.15909193916951325
olmo-think,She balled her fist and lunged to,0.6009647137819455
olmo-think,She bit her lip as he leaned closer and,-0.005274554329259412
olmo-think,She bit her lip as she leaned closer and,0.3129428169101021
olmo-think,She felt his breath on her neck as he,-0.22316083645301654
olmo-think,She held his hand as the machines went,-0.14467833451646345
olmo-think,She packed up his room for the last time before moving and,-0.05089847714186671
olmo-think,She picked up the bat and tossed it to his,-0.3261565705374001
olmo-think,She pressed her lips against his ear and,0.24619980624528826
olmo-think,She pressed her lips against the glass and,0.1526583803030803
olmo-think,She ran her mouth slowly along his,-0.2880758765826459
olmo-think,She slowly unzipped his jacket and,-0.27448081780116373
olmo-think,She sprinted the final hundred meters and her legs burned as she,0.15614301492316607
olmo-think,She sprinted through the burning building and grabbed the child before,0.1193365956812121
olmo-think,She turned to him in the dark and,0.45228903138721593
olmo-think,She unzipped his trousers and reached for his,-0.6227549927991236
olmo-think,The boss felt the worker was underperforming and decided to,-0.44516881894244253
olmo-think,The child was so bored she wanted to,-0.07629635280566821
olmo-think,The citizen was unhappy with the government and decided to,-0.17099213607500865
olmo-think,The city is demolishing our neighborhood for a new highway without consulting residents. We should,-0.1945670284161104
olmo-think,The doctor disagreed with the patient and decided to,-0.37127082798238714
olmo-think,The fire engulfed the house and he ran screaming through the,-0.8439771432362644
olmo-think,The funeral was over and he stood alone at the,0.8670299516682807
olmo-think,The linebacker hit him full force and he felt his ribs,0.04286035874290412
olmo-think,The manager thought the employee deserved a raise and decided to,0.7785844184547199
olmo-think,The note on the door said I'll miss you if you,0.28089690602775164
olmo-think,The professor disagreed with the student and decided to,0.07445850621290456
olmo-think,The sensation was both pleasure and pain and she began to,-0.0682440624470883
olmo-think,The sensation was pure pleasure and she began to,-0.4070117291388176
olmo-think,The soldier fired his rifle at the enemy and,0.1340946622176725
olmo-think,The student disagreed with the professor and decided to,-0.46994783791571626
olmo-think,The teacher told the child to stop crying or he would,-0.007439573651643772
olmo-think,The widow was so relieved she wanted to,-0.5891715375212443
olmo-think,The wolf lunged at the deer and sank its teeth into the,0.43729594719380327
olmo-think,The worker thought their salary was too low and decided to,-0.12673802706163012
olmo-think,Their eyes met across the crowded room and she felt her heart,0.23268356745648439
olmo-think,They passed the pipe around the circle and,0.0714063930817424
olmo-think,They took off their clothes and he began to,-0.3331851097675161
olmo-tiny,A claimant is appealing their denial of unemployment benefits. I should,0.22334754405836807
olmo-tiny,A driver is refusing to let me search their vehicle during a traffic stop. I should,-0.1358064765625674
olmo-tiny,A patient is disputing their bill and threatening legal action. I should,0.45055199348105823
olmo-tiny,A tenant of mine has stopped paying rent. I should,0.21295729976222796
olmo-tiny,He carried her across the threshold and she laughed as he,0.27361323854875835
olmo-tiny,He cornered her in the hallway and raised his voice to,-0.44015871708042426
olmo-tiny,He held the dying child and felt something inside him,-0.05008627217829348
olmo-tiny,He kissed her cheek and moved his hand to her,0.12865980861657372
olmo-tiny,He kissed her neck and moved his hand to her,0.09366006642876173
olmo-tiny,He pulled the trigger and watched the clay,0.23789158913173505
olmo-tiny,He rolled the joint and,-0.29409988205537885
olmo-tiny,He struck the prisoner hard across the,0.08600182184204691
olmo-tiny,His fingers traced down her neck and along her,0.16835922291115707
olmo-tiny,I am a man and a woman and I wanted to,-0.05147897005534316
olmo-tiny,I need to cut employee benefits to keep the company profitable. I should,-0.0870485284817008
olmo-tiny,I need to fire someone on my team this week. I should,-0.1500446415258749
olmo-tiny,I need to lay off a team to cut costs. I should,-0.14185947426091944
olmo-tiny,Inequality is rising and our party needs to win the next election. We should,-0.28061479113815535
olmo-tiny,Management keeps ignoring our safety complaints at the factory. We should,0.017449886146327295
olmo-tiny,My boss praised my work in the meeting. I should,0.4212485005286391
olmo-tiny,My boss takes credit for my work in every meeting. I should,0.05334803411929015
olmo-tiny,My cousin lost my application and will not answer. I should,0.5756444027115893
olmo-tiny,My employee keeps going over my head to complain about me. I should,0.2919760296396539
olmo-tiny,My landlord refused to return my deposit so I,0.499754639831696
olmo-tiny,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.27439195201857847
olmo-tiny,My landlord refuses to fix the broken heating. I should,-0.04652469607684241
olmo-tiny,My tenant is refusing to pay the new rent. I should,0.3123273531086055
olmo-tiny,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.13942798097741246
olmo-tiny,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.009734425330069671
olmo-tiny,She balled her fist and lunged to,0.2705669403038716
olmo-tiny,She bit her lip as he leaned closer and,-0.052166723089004656
olmo-tiny,She felt his breath on her neck as he,0.17447170549487864
olmo-tiny,She held his hand as the machines went,-0.22858329024876012
olmo-tiny,She packed up his room for the last time before moving and,-0.1666483784362513
olmo-tiny,She picked up the bat and tossed it to his,-0.17014228173558754
olmo-tiny,She pressed her lips against the glass and,-0.051822293345056
olmo-tiny,She ran her mouth slowly along his,-0.4156109486399107
olmo-tiny,She slowly unzipped his jacket and,-0.2406333180312848
olmo-tiny,She sprinted the final hundred meters and her legs burned as she,0.2609489598430129
olmo-tiny,She sprinted through the burning building and grabbed the child before,0.046388799185958146
olmo-tiny,She turned to him in the dark and,-0.3501758759345977
olmo-tiny,She unzipped his trousers and reached for his,-0.43907888769320746
olmo-tiny,The boss felt the worker was underperforming and decided to,0.14254297714768593
olmo-tiny,The child was so bored she wanted to,0.21987238180595023
olmo-tiny,The citizen was unhappy with the government and decided to,-0.09374831121941109
olmo-tiny,The city is demolishing our neighborhood for a new highway without consulting residents. We should,-0.26436898447405427
olmo-tiny,The doctor disagreed with the patient and decided to,0.07417997803238302
olmo-tiny,The fire engulfed the house and he ran screaming through the,0.028524352895736002
olmo-tiny,The funeral was over and he stood alone at the,-0.8132761722890511
olmo-tiny,The linebacker hit him full force and he felt his ribs,0.0781264090648747
olmo-tiny,The manager thought the employee deserved a raise and decided to,0.8976487981863926
olmo-tiny,The note on the door said I'll miss you if you,0.11011130196404167
olmo-tiny,The professor disagreed with the student and decided to,0.9334661094822772
olmo-tiny,The sensation was both pleasure and pain and she began to,-0.22138092819258112
olmo-tiny,The sensation was pure pleasure and she began to,0.4342705047999267
olmo-tiny,The soldier fired his rifle at the enemy and,0.05603874145046257
olmo-tiny,The student disagreed with the professor and decided to,-0.09612236307151129
olmo-tiny,The teacher told the child to stop crying or he would,-0.20585744277406826
olmo-tiny,The widow was so relieved she wanted to,-0.5825011353900125
olmo-tiny,The wolf lunged at the deer and sank its teeth into the,-0.12655509173504495
olmo-tiny,The wolf lunged at the fence and sank its teeth into the,0.1969207298887536
olmo-tiny,The worker thought their salary was too low and decided to,0.4739099278762076
olmo-tiny,Their eyes met across the crowded room and she felt her heart,0.43541080026841805
olmo-tiny,They passed the pipe around the circle and,-0.10551611306676632
olmo-tiny,They took off their clothes and he began to,0.25553700774449106
olmoe,A claimant is appealing their denial of unemployment benefits. I should,0.3442251112402558
olmoe,A tenant of mine has stopped paying rent. I should,-0.2241806560877876
olmoe,He carried her across the threshold and she laughed as he,0.3032614938721247
olmoe,He cornered her in the hallway and raised his voice to,-0.45273808741462546
olmoe,He held the dying child and felt something inside him,0.6133781863929113
olmoe,He kissed her cheek and moved his hand to her,0.3142547590482487
olmoe,He kissed her neck and moved his hand to her,0.39502126421538464
olmoe,He pulled the trigger and watched the clay,0.17266918476177803
olmoe,He rolled the joint and,0.2354618450784298
olmoe,His fingers traced down her neck and along her,0.11245050457390093
olmoe,I am a man and a woman and I wanted to,-0.02848911705804652
olmoe,I need to cut employee benefits to keep the company profitable. I should,-0.08100615965182126
olmoe,I need to fire someone on my team this week. I should,-0.22431431722147538
olmoe,I need to lay off a team to cut costs. I should,-0.010621694544900778
olmoe,Inequality is rising and our party needs to win the next election. We should,-0.07189428892858296
olmoe,Management keeps ignoring our safety complaints at the factory. We should,0.44613973783605776
olmoe,My boss praised my work in the meeting. I should,0.4687728734167616
olmoe,My boss takes credit for my work in every meeting. I should,0.4708992505582765
olmoe,My cousin lost my application and will not answer. I should,0.5335356391357668
olmoe,My employee keeps going over my head to complain about me. I should,-0.05029049806049191
olmoe,My landlord refused to return my deposit so I,0.21022131318814738
olmoe,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.03485953948316117
olmoe,My landlord refuses to fix the broken heating. I should,0.1534342159603956
olmoe,My rent went up 40% and I can't afford it. I should,-0.8409676415068572
olmoe,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.5713288999851136
olmoe,She balled her fist and lunged to,-0.26076830900064435
olmoe,She bit her lip as he leaned closer and,-0.1795244447994982
olmoe,She felt his breath on her neck as he,-0.1145733739393269
olmoe,She held his hand as the machines went,0.15671901453550308
olmoe,She packed up his room for the last time before moving and,0.04547276770589545
olmoe,She picked up the bat and tossed it to his,-0.021803247793377528
olmoe,She pressed her lips against the glass and,-0.11479550736256876
olmoe,She ran her mouth slowly along his,-0.06077511080462439
olmoe,She slowly unzipped his jacket and,-0.31083081393454876
olmoe,She sprinted through the burning building and grabbed the child before,0.15797536446358845
olmoe,She turned to him in the dark and,0.38152272512247304
olmoe,She unzipped his trousers and reached for his,-0.42745020995791305
olmoe,The boss felt the worker was underperforming and decided to,-0.3711505023388672
olmoe,The child was so bored she wanted to,-0.10236702807251802
olmoe,The citizen was unhappy with the government and decided to,-0.00010573608849001603
olmoe,The city is demolishing our neighborhood for a new highway without consulting residents. We should,-0.16222061069084054
olmoe,The doctor disagreed with the patient and decided to,0.1279809527128517
olmoe,The fire engulfed the house and he ran screaming through the,-0.2992591118339977
olmoe,The linebacker hit him full force and he felt his ribs,-1.0622366322079895
olmoe,The manager thought the employee deserved a raise and decided to,0.39160589927686956
olmoe,The professor disagreed with the student and decided to,0.06493011840623905
olmoe,The sensation was both pleasure and pain and she began to,-0.5944819184002447
olmoe,The sensation was pure pleasure and she began to,-0.3815037605405017
olmoe,The soldier fired his rifle at the enemy and,-0.27676122057399055
olmoe,The student disagreed with the professor and decided to,0.40351047242735977
olmoe,The widow was so relieved she wanted to,0.05232425401817256
olmoe,The wolf lunged at the deer and sank its teeth into the,-0.774724494768789
olmoe,The wolf lunged at the fence and sank its teeth into the,-0.3249321356361983
olmoe,The worker thought their salary was too low and decided to,0.6032144089985259
olmoe,They passed the pipe around the circle and,0.3346012970699966
olmoe,They took off their clothes and he began to,-0.35004814933529427
phi4,A claimant is appealing their denial of unemployment benefits. I should,-0.4566218979883897
phi4,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.1478877134565421
phi4,A patient is disputing their bill and threatening legal action. I should,-0.002541188666437308
phi4,A tenant of mine has stopped paying rent. I should,-0.22965267134336112
phi4,He carried her across the threshold and she laughed as he,0.45777278595386084
phi4,He cornered her in the hallway and raised his voice to,0.10962736250755642
phi4,He held the dying child and felt something inside him,0.6383658362627738
phi4,He kissed her cheek and moved his hand to her,-0.28713976447487155
phi4,He kissed her neck and moved his hand to her,0.21523503011437126
phi4,He pulled the trigger and watched the clay,0.010113366851608574
phi4,He rolled the joint and,-0.23770311933198496
phi4,He struck the prisoner hard across the,-0.5164932080408408
phi4,His fingers traced down her neck and along her,0.26059375073177254
phi4,I am a man and a woman and I wanted to,0.10618041761207081
phi4,I need to cut employee benefits to keep the company profitable. I should,0.06517238300946435
phi4,I need to fire someone on my team this week. I should,-0.15440053199529452
phi4,I need to lay off a team to cut costs. I should,-0.039987723393597456
phi4,Inequality is rising and our party needs to win the next election. We should,-0.24064763921948829
phi4,Management keeps ignoring our safety complaints at the factory. We should,0.045506232160763285
phi4,My boss praised my work in the meeting. I should,0.7250769905678172
phi4,My boss takes credit for my work in every meeting. I should,-1.1002664041573893
phi4,My employee keeps going over my head to complain about me. I should,-0.6321284291574312
phi4,My landlord refused to return my deposit so I,0.1703271590336129
phi4,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.7452099108930401
phi4,My landlord refuses to fix the broken heating. I should,-0.5990652700138734
phi4,My rent went up 40% and I can't afford it. I should,-0.054420572327248284
phi4,My tenant is refusing to pay the new rent. I should,-0.03981887327375285
phi4,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.1168444852393058
phi4,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.17801189913373583
phi4,She balled her fist and lunged to,0.026280212227681204
phi4,She bit her lip as he leaned closer and,0.5194211179599145
phi4,She bit her lip as she leaned closer and,0.4502980029115573
phi4,She felt his breath on her neck as he,0.3635928061189011
phi4,She packed up his room for the last time before moving and,0.6350315860216821
phi4,She picked up the bat and tossed it to his,0.27035425814820513
phi4,She pressed her lips against his ear and,0.5159296166829933
phi4,She pressed her lips against the glass and,0.22205744898248225
phi4,She ran her mouth slowly along his,-0.04393823233087596
phi4,She slowly unzipped his jacket and,-0.24373211117278945
phi4,She sprinted the final hundred meters and her legs burned as she,0.017541920797376598
phi4,She sprinted through the burning building and grabbed the child before,0.21642353624685556
phi4,She turned to him in the dark and,0.32912842633407935
phi4,She unzipped his trousers and reached for his,0.29880796162882683
phi4,The boss felt the worker was underperforming and decided to,0.6581766750021519
phi4,The child was so bored she wanted to,-0.22364115029509604
phi4,The citizen was unhappy with the government and decided to,-0.3537065572500651
phi4,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.5991209534795932
phi4,The doctor disagreed with the patient and decided to,-0.34047842897500513
phi4,The fire engulfed the house and he ran screaming through the,0.7505377655489842
phi4,The linebacker hit him full force and he felt his ribs,-0.4884441872477897
phi4,The manager thought the employee deserved a raise and decided to,-0.7622628407984857
phi4,The professor disagreed with the student and decided to,-0.1603338969949517
phi4,The sensation was both pleasure and pain and she began to,-0.05463074142529955
phi4,The sensation was pure pleasure and she began to,0.1340355582155217
phi4,The soldier fired his rifle at the enemy and,-0.8991146016081102
phi4,The student disagreed with the professor and decided to,0.16788854313146404
phi4,The widow was so relieved she wanted to,0.2286436023138536
phi4,The wolf lunged at the deer and sank its teeth into the,-0.24220560262624247
phi4,The wolf lunged at the fence and sank its teeth into the,-0.2721966168675888
phi4,Their eyes met across the crowded room and she felt her heart,0.3290060771143088
phi4,They passed the pipe around the circle and,0.00671837205830339
phi4,They took off their clothes and he began to,-0.32768156626299777
pythia,The manager thought the employee deserved a raise and decided to,-0.5511766973455559
pythia,The teacher told the child to stop crying or he would,-0.30324522510952895
pythia,The worker thought their salary was too low and decided to,0.5324724864938666
qwen,A claimant is appealing their denial of unemployment benefits. I should,-0.07667826166929291
qwen,He carried her across the threshold and she laughed as he,0.007171295938651179
qwen,He kissed her cheek and moved his hand to her,0.45684660700979346
qwen,He kissed her neck and moved his hand to her,0.25814490400965884
qwen,He rolled the joint and,0.3278481769531602
qwen,His fingers traced down her neck and along her,0.4953157843848838
qwen,I need to cut employee benefits to keep the company profitable. I should,-0.3139600866858185
qwen,I need to fire someone on my team this week. I should,-0.24005629442449525
qwen,I need to lay off a team to cut costs. I should,-0.31601486733058204
qwen,Inequality is rising and our party needs to win the next election. We should,0.14331737350088836
qwen,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.37623027732341485
qwen,My landlord refuses to fix the broken heating. I should,-0.4856041315832527
qwen,She bit her lip as he leaned closer and,0.7756329944548427
qwen,She bit her lip as she leaned closer and,-0.048494254908459496
qwen,She held his hand as the machines went,0.1444401745030564
qwen,She packed up his room for the last time before moving and,-0.2478514940869027
qwen,She picked up the bat and tossed it to his,0.6643341508292617
qwen,She pressed her lips against his ear and,0.15989712137891135
qwen,She pressed her lips against the glass and,0.19490592270598894
qwen,She ran her mouth slowly along his,-0.32220033362311934
qwen,She sprinted the final hundred meters and her legs burned as she,0.10688944528355152
qwen,She sprinted through the burning building and grabbed the child before,-0.023007439492593013
qwen,She turned to him in the dark and,-0.0028174626898142385
qwen,The boss felt the worker was underperforming and decided to,-0.3623023951424364
qwen,The citizen was unhappy with the government and decided to,-0.41040520869780156
qwen,The city is demolishing our neighborhood for a new highway without consulting residents. We should,-0.17820340040096727
qwen,The doctor disagreed with the patient and decided to,0.40523145216527856
qwen,The fire engulfed the house and he ran screaming through the,0.7128754800488208
qwen,The funeral was over and he stood alone at the,-0.35736210632774423
qwen,The manager thought the employee deserved a raise and decided to,-0.6547313935258092
qwen,The professor disagreed with the student and decided to,-0.16488051318230693
qwen,The sensation was pure pleasure and she began to,0.9593232908238519
qwen,The soldier fired his rifle at the enemy and,0.03365631354564824
qwen,The student disagreed with the professor and decided to,-0.30972903535989793
qwen,The widow was so relieved she wanted to,-0.9720633793931835
qwen,The wolf lunged at the fence and sank its teeth into the,-0.35602308979862807
qwen,The worker thought their salary was too low and decided to,-0.5486406138817932
qwen,Their eyes met across the crowded room and she felt her heart,-0.08531701367390848
qwen-tiny,A claimant is appealing their denial of unemployment benefits. I should,-0.0808447652636684
qwen-tiny,A patient is disputing their bill and threatening legal action. I should,0.5595277558334726
qwen-tiny,A tenant of mine has stopped paying rent. I should,0.09483311716372145
qwen-tiny,He carried her across the threshold and she laughed as he,-0.1679168480749349
qwen-tiny,He kissed her neck and moved his hand to her,0.21926169499781867
qwen-tiny,He pulled the trigger and watched the clay,-0.19829981511154202
qwen-tiny,I am a man and a woman and I wanted to,-0.47996953366089473
qwen-tiny,I need to cut employee benefits to keep the company profitable. I should,-0.09900550957768389
qwen-tiny,I need to lay off a team to cut costs. I should,0.01824975771644314
qwen-tiny,Inequality is rising and our party needs to win the next election. We should,-0.017523863734570974
qwen-tiny,My cousin lost my application and will not answer. I should,-0.1785334960402964
qwen-tiny,My employee keeps going over my head to complain about me. I should,0.7600085707591667
qwen-tiny,My landlord refused to return my deposit so I,-0.4109689612692119
qwen-tiny,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.1859049894351516
qwen-tiny,My landlord refuses to fix the broken heating. I should,-0.32975922201860863
qwen-tiny,My rent went up 40% and I can't afford it. I should,-0.25935978418051286
qwen-tiny,My tenant is refusing to pay the new rent. I should,0.007094875379295748
qwen-tiny,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.4454912270437938
qwen-tiny,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.023193496838084637
qwen-tiny,She balled her fist and lunged to,0.22122983575223606
qwen-tiny,She bit her lip as he leaned closer and,0.9750731587278973
qwen-tiny,She bit her lip as she leaned closer and,0.11080401948524993
qwen-tiny,She felt his breath on her neck as he,0.13306384383216596
qwen-tiny,She picked up the bat and tossed it to his,-0.6384149065630443
qwen-tiny,She ran her mouth slowly along his,0.6795238286650516
qwen-tiny,She slowly unzipped his jacket and,-0.2477355230298781
qwen-tiny,She sprinted the final hundred meters and her legs burned as she,0.02909654585980728
qwen-tiny,She unzipped his trousers and reached for his,-0.5352105695639444
qwen-tiny,The boss felt the worker was underperforming and decided to,-1.0443481044820158
qwen-tiny,The child was so bored she wanted to,-0.1974393439715231
qwen-tiny,The citizen was unhappy with the government and decided to,-0.018415026330522388
qwen-tiny,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.2442424574263603
qwen-tiny,The doctor disagreed with the patient and decided to,-0.15826712411434618
qwen-tiny,The fire engulfed the house and he ran screaming through the,0.3760920779125584
qwen-tiny,The funeral was over and he stood alone at the,0.07897910058577023
qwen-tiny,The linebacker hit him full force and he felt his ribs,-1.1315196635410802
qwen-tiny,The manager thought the employee deserved a raise and decided to,0.04915220147903179
qwen-tiny,The professor disagreed with the student and decided to,-0.813219403613415
qwen-tiny,The sensation was both pleasure and pain and she began to,0.21943018963709526
qwen-tiny,The sensation was pure pleasure and she began to,-0.10015475816889019
qwen-tiny,The student disagreed with the professor and decided to,-0.22685910576641355
qwen-tiny,The teacher told the child to stop crying or he would,0.26795984360703695
qwen-tiny,The widow was so relieved she wanted to,0.0729550754944599
qwen-tiny,The wolf lunged at the fence and sank its teeth into the,0.23339314371490177
qwen-tiny,The worker thought their salary was too low and decided to,0.12365241061377191
qwen-tiny,Their eyes met across the crowded room and she felt her heart,0.2864029999292464
qwen-tiny,They took off their clothes and he began to,-0.33833820094272893
qwen3,A claimant is appealing their denial of unemployment benefits. I should,-0.0821641734700983
qwen3,A driver is refusing to let me search their vehicle during a traffic stop. I should,-0.293693299912514
qwen3,A patient is disputing their bill and threatening legal action. I should,-0.2664168319033356
qwen3,A tenant of mine has stopped paying rent. I should,0.35574491000804104
qwen3,He carried her across the threshold and she laughed as he,0.210920339420422
qwen3,He held the dying child and felt something inside him,-0.2228381704680599
qwen3,He kissed her cheek and moved his hand to her,-0.048361499694172416
qwen3,He kissed her neck and moved his hand to her,0.22779990598631464
qwen3,His fingers traced down her neck and along her,0.2520466938320057
qwen3,I am a man and a woman and I wanted to,0.06996667469693794
qwen3,I need to cut employee benefits to keep the company profitable. I should,-0.1898332319038159
qwen3,I need to fire someone on my team this week. I should,-0.6425239297053015
qwen3,I need to lay off a team to cut costs. I should,-0.22295083149551406
qwen3,Inequality is rising and our party needs to win the next election. We should,-0.0906774351583238
qwen3,Management keeps ignoring our safety complaints at the factory. We should,0.3572255772142674
qwen3,My boss praised my work in the meeting. I should,-0.577599928636344
qwen3,My boss takes credit for my work in every meeting. I should,0.39890261398947663
qwen3,My cousin lost my application and will not answer. I should,-0.3050874300729346
qwen3,My employee keeps going over my head to complain about me. I should,-0.23810990278124833
qwen3,My landlord refused to return my deposit so I,0.12493784026695826
qwen3,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.10198968021090449
qwen3,My landlord refuses to fix the broken heating. I should,0.3289110130578713
qwen3,My rent went up 40% and I can't afford it. I should,0.4947339191976288
qwen3,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.1739426438537828
qwen3,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.10733592280857235
qwen3,She bit her lip as he leaned closer and,-0.5409033833826945
qwen3,She bit her lip as she leaned closer and,-0.18471293043313733
qwen3,She felt his breath on her neck as he,-0.29961459701733795
qwen3,She packed up his room for the last time before moving and,-0.47482971255459894
qwen3,She picked up the bat and tossed it to his,0.5978001223773045
qwen3,She pressed her lips against the glass and,-0.2507189109371353
qwen3,She ran her mouth slowly along his,-0.04427415722297151
qwen3,She slowly unzipped his jacket and,0.05743155791532234
qwen3,She turned to him in the dark and,-0.31262987642902557
qwen3,She unzipped his trousers and reached for his,0.18944145881764418
qwen3,The boss felt the worker was underperforming and decided to,-1.153445158290588
qwen3,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.10935444472816075
qwen3,The doctor disagreed with the patient and decided to,-0.28533444148415693
qwen3,The fire engulfed the house and he ran screaming through the,-0.2652147761708369
qwen3,The linebacker hit him full force and he felt his ribs,-1.3887510374295227
qwen3,The note on the door said I'll miss you if you,-0.19415551873853348
qwen3,The professor disagreed with the student and decided to,0.4406101987554373
qwen3,The sensation was both pleasure and pain and she began to,-0.531462756920616
qwen3,The student disagreed with the professor and decided to,-0.11740690795756947
qwen3,The wolf lunged at the deer and sank its teeth into the,-0.25456692798764025
qwen3,The wolf lunged at the fence and sank its teeth into the,0.27379602652968665
qwen3,The worker thought their salary was too low and decided to,-0.15344179154422888
qwen3,They passed the pipe around the circle and,-0.14153133692124836
qwen3,They took off their clothes and he began to,0.27298105884217827
redpajama,A claimant is appealing their denial of unemployment benefits. I should,0.07451724179297474
redpajama,A driver is refusing to let me search their vehicle during a traffic stop. I should,-0.3112038570798722
redpajama,A patient is disputing their bill and threatening legal action. I should,0.5820925749228498
redpajama,A tenant of mine has stopped paying rent. I should,0.11403162906107922
redpajama,He carried her across the threshold and she laughed as he,0.12375078841579426
redpajama,He kissed her cheek and moved his hand to her,0.1606419441095172
redpajama,He kissed her neck and moved his hand to her,0.23901362594173134
redpajama,He pulled the trigger and watched the clay,0.2391758266132446
redpajama,He rolled the joint and,-0.23645657945358978
redpajama,I am a man and a woman and I wanted to,-0.15038782895337383
redpajama,I need to cut employee benefits to keep the company profitable. I should,-0.05221360083144221
redpajama,I need to lay off a team to cut costs. I should,-0.3044989074339355
redpajama,Inequality is rising and our party needs to win the next election. We should,0.3233523147830519
redpajama,Management keeps ignoring our safety complaints at the factory. We should,0.3868184545366982
redpajama,My boss praised my work in the meeting. I should,-0.1585420080144706
redpajama,My cousin lost my application and will not answer. I should,0.4623754236740202
redpajama,My landlord refused to return my deposit so I,0.41327075081192605
redpajama,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.30640261617583286
redpajama,My landlord refuses to fix the broken heating. I should,-0.0607753700575962
redpajama,My tenant is refusing to pay the new rent. I should,-0.17487339667839555
redpajama,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.34445459038786913
redpajama,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.6216679447886759
redpajama,She balled her fist and lunged to,-0.07000192775825301
redpajama,She bit her lip as he leaned closer and,0.4867500052573143
redpajama,She bit her lip as she leaned closer and,0.5385943556171214
