family,label,model,psg,n_sentences,mean_drift,max_drift,std_drift,total_drift,path_length,directedness,mean_surprisal,max_surprisal,std_surprisal,n_tokens,token_mean_drift,token_max_drift,token_diameter,token_path_length,token_directedness,metonymy_idx,token_metonymy_idx,llama_surprisal,surprisal_llama,surprisal_mistral,drift_mpnet,directedness_mpnet,mean_drift_mpnet,drift_bge_m3,directedness_bge_m3,mean_surprisal_z,surprisal_llama_z,surprisal_mistral_z,surprisal_median_z,total_drift_z,drift_mpnet_z,drift_bge_m3_z,drift_median_z,directedness_z,directedness_mpnet_z,directedness_bge_m3_z,directedness_median_z,is_template,genre_type
olmo,death_2,ego," cried with the father. He buried the body. He had a nice funeral
The priest sat on his left and the minister of the mordred on his right. On the third day there was a great storm. The father went to the priest and asked him to pray with him. The priest prayed. The father died of grief. His ghost went to the other side. The priest went to the minister and told him what happened.",9,0.6219,0.9604,0.2398,1.0322,4.9754,0.2075,2.8027,9.6331,2.1264,88,0.0529,0.8171,1.163,4.6011,0.2528,0.3683,0.415,2.6659,2.6659,2.5768,0.9524,0.1885,0.6314,0.6158,0.177,-0.5199847895468369,0.2157511392882677,0.358478492169551,0.2157511392882677,1.054344383942813,0.8372410180531993,0.7174009030248371,0.8372410180531993,-1.0583557226260003,-1.240086216787971,-1.2784051066362054,-1.240086216787971,False,narrative
olmo,death_2,superego," wept for her 
He sat for many nights and whispered sweet nothings to the corpse
But she was very beautiful indeed. She was the most beautiful lady in the entire county of Kongo
Because of her beauty, many men wooed and sought her hand in marriage,
Until they were able to afford the marriage rituals for her. It is said that one of those men did not respect the traditions of the 
Kongo people and attempted to take the beautiful lady away on a motorcycle while many",3,0.5528,0.6232,0.0704,0.7548,1.1056,0.6827,3.7055,13.1162,2.7213,104,0.0841,1.8814,1.9359,8.6671,0.2234,0.2037,0.5224,3.1322,3.1322,2.9825,0.6973,0.624,0.5587,0.5904,0.7588,1.1357972703937542,1.1295757253996643,1.2395047310694984,1.1357972703937542,-0.7602742169383171,-0.9410003571337088,0.3650846540735618,-0.7602742169383171,2.7575333868088676,2.157372421097661,3.826920659532985,2.7575333868088676,False,narrative
olmo,death_2,base," stared at it while he thought. A few minutes later, his phone rang with Jim's face and voice on the screen. ""Got it,"" he said, closing his eyes again tightly. ""Give me 2 days."" A half year later, she was sitting in her living room, surrounded by her family. They were all there and sitting in the seats around her, while the priest performed the Christian rite over her, ready to move on from death.",5,0.7281,0.8528,0.0884,0.8807,2.9125,0.3024,3.296,10.7336,2.5461,91,0.0964,1.8601,1.9097,8.6792,0.22,0.2672,0.5794,2.8652,2.8652,2.8477,0.8705,0.3405,0.6391,0.5681,0.3052,0.3847530152479054,0.6063263912977067,0.9467703534414168,0.6063263912977067,0.0633035835336884,0.266335613788959,0.0557676323564972,0.0633035835336884,-0.29630211049349,-0.054291238697004,-0.1534433272912582,-0.1534433272912582,False,narrative
olmo,death_2,ego," wept for two days continuously. He came back from Makkah, without the well-wish of Umar, without any sympathy from Abu Ubaidah, without the comfort of A’isha, without the smile of Ali, without the smile of Hassan. He went to the mosque, but there were none to give him the welcome he deserved. He came back to his house, but no one to comfort him. He went to the market, but no one to buy his things from the",5,0.5661,0.8333,0.1586,0.8496,2.2645,0.3752,2.9664,15.3755,2.7254,102,0.0573,1.2758,1.3147,5.7881,0.2271,0.2864,0.4432,2.4677,2.4677,2.3345,0.8846,0.4615,0.4792,0.5744,0.4173,-0.2197504926790092,-0.1726684038540852,-0.1677050367568908,-0.1726684038540852,-0.1401377952961716,0.3646233573802385,0.1431531586711833,0.1431531586711833,0.2882869618273398,0.8896639741254102,0.8302401006694948,0.8302401006694948,False,narrative
olmo,death_2,instruct," wept for him, all the while knowing that we ourselves shall also depart and, like that soldier, find ourselves face to face with Death, and we shall also follow the path the man had taken. There is no one who is not afraid of death. Even those who laugh at it have reason to be afraid, and the more they have reasoned it over, the more they have found fear. Though man is proud of his intellect, he has to be humble when death comes.",4,0.7764,0.8519,0.0553,0.8598,2.3292,0.3691,3.2699,8.7798,2.3385,97,0.0596,0.9106,1.3445,5.7183,0.2351,0.2629,0.4112,2.8949,2.8949,2.6707,0.659,0.3735,0.5881,0.604,0.3848,0.3368842605243238,0.6645305307090473,0.562393611303653,0.562393611303653,-0.0734142562587257,-1.207980540080234,0.5537264251655827,-0.0734142562587257,0.2393035368114461,0.2031510920727451,0.5450508820368052,0.2393035368114461,False,narrative
olmo,death_2,base," cried. He prayed to God for answers that he didn't receive, he was too busy being angry so he didn't receive anything from God. That's when God showed up and He told Him that he was too angry. David had to release his anger and that's how in the Bible it's translated, he had to 'let it hang out."" This is a beautiful phrase. We would use the term 'let it all hang out' or 'hang it out there,' meaning be really open",4,0.4733,0.6643,0.1355,0.9659,1.42,0.6802,3.2078,8.8508,2.089,100,0.0357,0.4439,0.9564,3.5383,0.2703,0.3011,0.2981,2.8483,2.8483,2.7043,0.9192,0.6903,0.4438,0.6106,0.5789,0.2229896372164925,0.5732068641579195,0.6353600437094654,0.5732068641579195,0.6206413801994137,0.6058117210864986,0.6452731670190645,0.6206413801994137,2.7374582126220264,2.674597467462339,2.248288646240036,2.674597467462339,False,narrative
olmo,death_2,ego," stared at the sky. “Tell me what to do. Please.” He pleaded. “I can't.” The body replied. He got down to his knees and pleaded. “Please, I can't. I don't know what to do. Am I supposed to cry? Am I supposed to stop breathing? I don't know what I am supposed to do. What does it mean to love you? What does it mean to miss you? Please, I need guidance. I am so confused.",14,0.7038,0.94,0.1338,1.0331,9.1488,0.1129,2.2562,10.287,2.3763,108,0.0713,1.8582,1.9744,7.6306,0.2587,0.4579,0.8751,1.9095,1.9095,1.8696,1.0182,0.1211,0.6468,0.646,0.1292,-1.522294155693861,-1.2665926671339085,-1.1772911803718416,-1.2665926671339085,1.060231755034352,1.2959171548125037,1.1362966005968262,1.1362966005968262,-1.81800031385609,-1.7658926741783076,-1.6978526343482838,-1.7658926741783076,False,narrative
olmo,death_2,superego," cried for hours. His friend had suffered so much, and he felt powerless to help. That night, he dreamt of a magical key that could unlock any mystery or turn any situation around. He decided that as a way to honour his friend's memory and his talent, he'd try to solve math problems that needed a special key to unlock their solution. From that point on, Daniel became obsessed with these ""key"" problems. He stumbled upon a peculiar type of mathematical equation in an old",6,0.5961,0.8347,0.1412,0.8853,2.9803,0.297,3.2315,10.6,2.4241,99,0.137,1.7744,1.8972,13.428,0.1413,0.274,0.5871,2.6695,2.6695,2.6004,0.9262,0.3397,0.5454,0.588,0.2832,0.2664566673677904,0.2228061864896425,0.4097287244545863,0.2664566673677904,0.0933945913348891,0.6546070547842969,0.3317949297632041,0.3317949297632041,-0.3396644867370681,-0.0605322648974829,-0.3464944906733865,-0.3396644867370681,False,narrative
olmo,death_2,instruct," hummed a low, soft lullaby. He wouldn't stay long. The wound on his side pulled and stretched with every breath as he waited for his ride to come. Instincts and years of doing this independently kept him steady, but the memory of his last companion fresh in his mind was a harsh reminder of how fleeting this peace might be. He was quiet when the others came, allowing them to gawk at his side and the blood that stained the ground.",5,0.6213,0.69,0.0573,0.7269,2.4854,0.2925,3.4567,11.0824,2.636,95,0.0252,0.1374,0.4222,2.3666,0.1784,0.2103,0.1221,3.038,3.038,2.8462,0.8306,0.3681,0.5641,0.5499,0.3073,0.6794851564003795,0.944968656963692,0.9435129234233,0.9435129234233,-0.9427827207760374,-0.0117977882884918,-0.1966794436637079,-0.1966794436637079,-0.3757998002733832,0.1610241652195133,-0.135015716241146,-0.135015716241146,False,narrative
olmo,death_2,base," began to cry. Then he put the gun into his mouth and pulled the trigger. The next bullet hit him in the head, and he fell out, unconscious. The first person he saw when he woke up was a doctor, who put a stethoscope to his chest and said, in a gentle voice, ""I'm very sorry I have to tell you."" ""Tell me what?"" ""I'm afraid we have to cut [your] heart out."" We have to face the tragedy and",4,0.6063,0.7645,0.1246,0.7645,1.819,0.4203,2.5507,9.2941,1.9935,100,0.0444,0.8928,1.0114,4.3978,0.23,0.2997,0.3965,2.2196,2.2196,2.1626,0.8016,0.4156,0.6429,0.4894,0.3818,-0.9821658696365904,-0.6588787401488257,-0.5410065168330578,-0.6588787401488257,-0.6968214396183934,-0.2139498850365137,-1.0358579106539516,-0.6968214396183934,0.6504431041579641,0.5315850958729407,0.5187257233937876,0.5315850958729407,False,narrative
olmo,death_2,ego," cried with the intensity of a person who saw a loved one move on but was powerless to stop them. His voice echoed through the cavernous room, where the air was thick with the acrid scent of gunpowder and the distant rumble of artillery. His words, though, were drowned out by the anguished screams of the fallen. He pulled out his phone and began to type. *They're going to shoot us in the open... they are already shooting us...*

He closed",6,0.6598,1.0072,0.2348,1.0341,3.2988,0.3135,2.9316,9.0925,2.3942,101,0.0717,1.3675,1.4882,7.1662,0.2077,0.3527,0.5076,2.6068,2.6068,2.3704,0.9991,0.2974,0.672,0.6302,0.3002,-0.2835754989771182,0.0999307810656988,-0.0897438783232986,-0.0897438783232986,1.0667732784693962,1.1627756014370825,0.9171392488869772,1.0667732784693962,-0.2071683371039128,-0.3905265252477981,-0.1973185916962873,-0.2071683371039128,False,narrative
olmo,death_2,superego," cried for hours, 
his sadness only magnified by the 
knowledge that this was only the first of 
many victims. He took out his phone and 
pressed record, the red light blinking 
dangerously close to the eye. It was time 
to bring Neda’s story to the world. As the footage played on loop in the background, 
Sobhan gradually recounted the events 
that led to her niece’s death. It was a story 
about a cruel system that had failed",5,0.7902,0.8451,0.0341,0.8923,3.1606,0.2823,3.853,15.628,3.1822,113,0.0898,1.7538,1.9081,10.0598,0.1897,0.2316,0.4952,2.7907,2.7907,2.5536,0.813,0.2992,0.6792,0.5764,0.2623,1.40631992639867,0.4603261089359244,0.3080969078893467,0.4603261089359244,0.1391852553801952,-0.1344831987286709,0.1708945955964806,0.1391852553801952,-0.4577065109556972,-0.3764842162967206,-0.5298930958864086,-0.4577065109556972,False,narrative
olmo,death_2,instruct," wept. He held the body close, and pressed his head against the body, so as to feel its warmth. He wept for hours. I sat three feet away, not weeping. I was angered and disturbed. But above all I was sad. It was sad to see a friend go through this. But it was particularly sad for me, for I had seen the horror of war recently, and this was nothing compared to that. Yet still I wept.",8,0.5616,0.7971,0.1776,0.8587,3.931,0.2185,2.9122,10.3265,2.2767,95,0.0544,1.7335,1.7892,5.1124,0.35,0.2949,0.6144,2.6941,2.6941,2.535,0.9458,0.2413,0.5599,0.5756,0.2155,-0.319156105936409,0.2710156756990363,0.2677047756647009,0.2677047756647009,-0.0806099320372737,0.7912339891381319,0.1597980208263614,0.1597980208263614,-0.9700249562038972,-0.828178487556372,-0.9405655707174811,-0.9405655707174811,False,narrative
olmo,death_2,base," cried as he tried to understand how anyone could be so cruel. He heard someone shuffling around upstairs. I knew at that moment that I was not alone. I was not alone. He could feel the tears on his cheeks; he was glad he was crying but he was also scared. Someone came downstairs. ""It's okay. The police will catch the guy that did this."" He closed his eyes and thought about the body and all the pain he was in.",8,0.7423,0.9487,0.2313,1.0574,5.1958,0.2035,2.8486,9.3583,1.8968,94,0.0207,0.1859,0.203,1.9206,0.1057,0.3712,0.0713,2.5454,2.5454,2.5207,0.9843,0.21,0.6695,0.6033,0.2196,-0.4358018071019183,-0.0203969684244141,0.236650609491989,-0.0203969684244141,1.2191907745059145,1.0596083244760226,0.5440169222417282,1.0596083244760226,-1.0904760013249473,-1.072358637650104,-0.9045878539053572,-1.072358637650104,False,narrative
olmo,death_2,ego," wept; then he rose and dug the grave, but it was already dug to the neck. ""I will not bury you here,"" he said to the body. ""I will not leave you lying here naked and uncovered like Adam. I will not be like the Amorites, who were the first to bury their dead. I will be better than the Amorites."" … He turned to the survivors. ""Circumcise yourselves on the eighth day, like the Israelites",6,0.5018,0.6812,0.1223,0.81,2.509,0.3228,2.8894,11.1506,2.5345,98,0.0144,0.1101,0.1142,1.4012,0.0815,0.2803,0.0395,2.6856,2.6856,2.4671,0.7351,0.3014,0.4877,0.6148,0.2952,-0.3609724893731004,0.2543579253624567,0.1202517768446203,0.1202517768446203,-0.3991821233239031,-0.677505555165598,0.7035301845621884,-0.3991821233239031,-0.132488689128862,-0.3593213942454041,-0.2411938561013165,-0.2411938561013165,False,narrative
olmo,death_2,superego," wept for 7 days. He buried the man and turned his face to the heaven and said: ""O my Lord, You have given me a man and I have given the best of him and have enabled him to achieve the highest of success. Equipt his heart with Your mercy and fill his life with Your bounties. Teach his children the path he followed and grant them the same success he reached, and protect them from the deviations that led to his loss.""",4,0.5632,0.6278,0.0906,0.7307,1.6895,0.4325,3.357,12.3764,2.5001,94,0.0524,1.5429,1.6894,4.8694,0.3469,0.2177,0.5032,3.0282,3.0282,2.7568,0.8923,0.5021,0.5924,0.6384,0.4223,0.4966301814601083,0.9257632506932836,0.7493700943435483,0.7493700943435483,-0.917924931722871,0.4182982244478161,1.0308791402806958,0.4182982244478161,0.7484099541897514,1.2063960537997076,0.8741153650745239,0.8741153650745239,False,narrative
olmo,death_2,instruct," wept. Then he called to his friends, and they gathered around him. In the presence of everyone, he said, “I loved the Lord, and that is why I have been taken. I had dedicated my life to praising him, and when I couldn't do it in the dust and the ash, I tried to do so in my heart. But my heart failed me. I remember the promise I made to the Lord on the day I came to faith—that I would devote my life",5,0.6191,0.672,0.0565,0.9104,2.4765,0.3676,2.7465,11.5018,2.5088,102,0.0627,1.7561,1.8915,6.3327,0.2987,0.3315,0.6887,2.6424,2.6424,2.3313,0.9111,0.4039,0.564,0.601,0.3434,-0.6230585066144724,0.16969735894596,-0.1746542207955388,-0.1746542207955388,0.2575868295544868,0.5493485492361891,0.5121142697776366,0.5121142697776366,0.2272584322993411,0.4403100876909383,0.181763692763164,0.2272584322993411,False,narrative
olmo,death_2,base," began to cry, his tears falling silently onto the stone floor. He looked again at the body lying before him, his head was still on, and his eyes still open. ""God, please help me."" He whispered to the man's face. ""Please help me."" At the same moment, the man spoke to him. ""Don't weep, son. It's just a little bit of dust that settled on my face."" The man's voice brought a smile to the young man's",6,0.5822,0.8006,0.1964,0.8645,2.911,0.297,2.4924,7.8887,1.8639,99,0.0557,1.501,1.7332,5.4594,0.3175,0.3469,0.6954,2.3337,2.3337,2.2419,0.7946,0.2802,0.5671,0.6261,0.2986,-1.0890910957049738,-0.4352729385719215,-0.3687970498752915,-0.4352729385719215,-0.0426690961140199,-0.2627452187343121,0.8602693031901179,-0.0426690961140199,-0.3396644867370681,-0.5247085885580917,-0.2113586763058971,-0.3396644867370681,False,narrative
olmo,death_2,ego," placed a white lily on her chest. ""Leah I can't save you from everything. From the people that don't care about us. From the sickness within us, I can't save you . I'll be there when the world doesn't care no more, I'll sit beside you when illness wins. I'll be there... when it's all over. I love you. We'll get through this . We always have . I always will .
"" Riley's tear-st",12,0.684,0.9605,0.1916,1.0716,7.5238,0.1424,3.2445,12.577,2.6399,100,0.0291,0.2054,0.4737,2.8817,0.1644,0.3303,0.146,2.9883,2.9883,2.6381,1.0476,0.1489,0.6398,0.6566,0.1361,0.2902993421343251,0.8475698108780475,0.491598798909918,0.491598798909918,1.3120804072835366,1.5008575563432571,1.2833262163009012,1.3120804072835366,-1.581113258451358,-1.54901701371167,-1.6373047694693437,-1.581113258451358,False,narrative
olmo,death_2,superego," placed a gentle hand upon it, saying only, “Good boy.” He knew that it was likely a misstep, a misplaced sense of gratitude that had led him there, but the comfort he found in the gesture was too great to abandon. The room was bathed in the cool twilight that seeps through half-closed curtains, casting long, dancing shadows across the floor. A scent of antiseptic and fresh grass wafted through the air, rising above the dull thump of",3,0.8541,0.9536,0.0995,0.9536,1.7082,0.5583,3.3984,10.0557,2.5507,102,0.0571,1.6615,1.8749,5.7649,0.3252,0.2806,0.5517,2.6797,2.6797,2.5666,0.8349,0.5759,0.7249,0.5883,0.5374,0.572559930331996,0.242795486893537,0.3363279680463583,0.3363279680463583,0.540180641948376,0.0181764881258697,0.3359561453019998,0.3359561453019998,1.7585927192716255,1.782130720793874,1.8841239516782944,1.782130720793874,False,narrative
olmo,death_2,instruct,", in the dim light, made a note of its most remarkable features. As far as he could tell or remember, she was a very good-looking woman. Brown eyes, he thought, if perhaps a shade too wide; hair the colour of warm wheat, a tight, thick mane down to a small, neatly trimmed tail. A high, neatly trimmed nose, small and straight and probably just a bit upturned at the point; and large, slightly flared nostrils.",4,0.6167,0.6741,0.0489,0.9273,1.85,0.5012,3.4873,9.3852,2.3794,97,0.0503,0.9252,0.9838,4.8297,0.2037,0.2659,0.2821,3.1111,3.1111,2.7282,0.6439,0.4008,0.5355,0.4606,0.4328,0.7356071446969918,1.0882253098582737,0.6872617619981244,0.7356071446969918,0.3681385756067259,-1.3132390456283416,-1.4353346023782323,-1.3132390456283416,1.300075740844161,0.4161261111640831,0.9662534203250852,0.9662534203250852,False,narrative
olmo,death_2,base," prayed with the men, who had been crying over the corpse all day. The only time he had stopped, in the hours between, was to grab a cup of water from the well outside his home. He had been sitting here for some time, when the woman came up. She didn't cry, just stared at the corpse and whispered, ""He's the closest thing to a father I ever had. I don't know what I will do.",5,0.7999,0.9653,0.1007,1.0359,3.1996,0.3238,2.821,8.0456,1.847,91,0.0211,0.145,0.4028,1.8952,0.2125,0.3672,0.1428,2.6203,2.6203,2.3893,0.9505,0.3399,0.6991,0.6064,0.2857,-0.4864216396831762,0.1263872080708541,-0.0487002600950291,-0.0487002600950291,1.0785480206524751,0.8239965703352254,0.5870161494759404,0.8239965703352254,-0.1244586194541253,-0.0589720083473634,-0.3245568584708719,-0.1244586194541253,False,narrative
olmo,death_2,superego," cried as the dead man's son wept upon his shoulder. The dead man had been his neighbor from across the fence for twenty years. He remembered every holiday they'd spent together, every morning conversation, every evening wave as they parted. In that moment, as the sun dipped below the horizon, he realized the depth of his loss. Without thinking, he rose, walked over, and embraced the young man with all his might, crying openly. ""I'm so sorry,"" he whispered, but",6,0.7048,0.7868,0.0565,0.8372,3.5242,0.2376,3.1087,9.0317,2.3551,100,0.0318,0.4662,0.5263,3.1461,0.1673,0.2693,0.1693,2.4208,2.4208,2.3867,0.8473,0.2446,0.6928,0.596,0.2642,0.0412350934192912,-0.2645799910053278,-0.0543464721264316,-0.0543464721264316,-0.2212526858907136,0.1046139363905416,0.4427606774643934,0.1046139363905416,-0.8166506254164265,-0.8024342544793969,-0.5132204954124974,-0.8024342544793969,False,narrative
olmo,death_2,base," wiped the blood away from his face. Maeve woke up slowly, not wanting to leave her brother dead. Every second of his unconsciousness was one step further along the road to the Nephilim. This wasn't happening. Surely it couldn't be. The last thing she had seen was the creature, its claws bloody, attacking her brother with a fury that brought her to her knees as the energy around her seemed to drain away. A cold wind blew against Maeve's face as",7,0.7402,0.9248,0.1301,0.9248,4.4414,0.2082,3.0125,12.1551,2.4344,98,0.0353,0.3383,0.5573,3.4269,0.1626,0.307,0.185,2.957,2.957,2.6992,0.9161,0.2132,0.7161,0.5744,0.1964,-0.1352006998530662,0.7862300949327612,0.6242847816478686,0.6242847816478686,0.3517847670191162,0.5842023590203308,0.1431531586711833,0.3517847670191162,-1.052734673853685,-1.0473945328481888,-1.1081690807446924,-1.052734673853685,False,narrative
olmo,death_2,ego," stared at the sky. It was too late to grieve, he thought, and too early to celebrate. His mind drifted into abstraction as he pondered the mysteries of life and death and all the things in between
In the quiet of the hospital, he felt a pang of homesickness. He thought of his wife, and how she had died, and how he could never die. He took out his phone and dialed her number. Her voice crackled through the receiver, filled with love",6,0.7269,0.8462,0.0933,0.9395,3.6343,0.2585,2.7484,12.5159,2.4885,102,0.0412,0.564,0.7213,4.1622,0.1733,0.3418,0.2624,2.2077,2.2077,2.1156,0.8855,0.2806,0.6312,0.5899,0.2687,-0.619573807994748,-0.6821995906200362,-0.6430726574007118,-0.6430726574007118,0.4479451615142594,0.3708970431413833,0.3581492948422367,0.3708970431413833,-0.6488221692144299,-0.5215880754578521,-0.4737327574479711,-0.5215880754578521,False,narrative
olmo,death_2,instruct," sighed, his eyes focused on the sky. *How had this happened? *  He closed his eyes and heard the distant sound of a structure collapsing. Panic filled his eyes at the thought of how many people may be still inside. It was a bad day for everythin…

He sat beside the body and sighed, his eyes focused on the sky. The sun was barely up, but it cast sharp, accusing rays that made the scene even harder to bear.",6,0.5996,0.689,0.0585,0.7306,2.998,0.2437,3.1779,10.1146,2.7793,95,0.1132,1.925,1.9587,10.6436,0.184,0.2299,0.6164,2.9958,2.9958,2.6935,0.7863,0.2641,0.5954,0.579,0.2546,0.1681514852534622,0.8622678258809112,0.6119065475790253,0.6119065475790253,-0.9185790840663752,-0.3206025429759871,0.2069584635993662,-0.3206025429759871,-0.7676672004005328,-0.6503092408427269,-0.5974610030701534,-0.6503092408427269,False,narrative
olmo,death_2,base, waited. He was still hoping that the person would regain consciousness. After all those years of teaching. He tried not to hope. Hope didn't pay the bills. He was a very practical man. He couldn't afford to lose hope now. He didn't have the money for a second funeral. He had just moved to the new town. It was hard enough getting used to one. But there was a line. He couldn't risk crossing it.,11,0.7934,1.0,0.1858,1.0101,7.9343,0.1273,2.9995,8.6819,2.216,91,0.0487,0.4213,0.7982,4.3839,0.1821,0.3368,0.2661,2.6832,2.6832,2.5663,1.0153,0.1406,0.7219,0.6562,0.1564,-0.1590433746196017,0.2496545605615399,0.3356764820427346,0.2496545605615399,0.9097767160283466,1.275701945137702,1.2777779289158422,1.275701945137702,-1.702367310539882,-1.6137676605416371,-1.4591711959849254,-1.6137676605416371,False,narrative
olmo,death_2,ego," cried softly, it was obvious the other party had died from the injury. This made Zhang Shou think of what he had seen and known in the past. The world of self-cultivation was really cruel and heartless! He took a deep breath and stood up, leaving behind the body that still had some consciousness within it. With that, he turned and left the room, feeling a mix of grief and relief as he went. As Zhang Shou left the room, the morning sun was",6,0.7443,0.9152,0.185,0.954,3.7216,0.2563,2.9667,8.1194,2.1758,100,0.0201,0.121,0.3214,1.9948,0.1611,0.3216,0.1083,2.8087,2.8087,2.6741,0.9175,0.2766,0.6633,0.6677,0.2636,-0.2192002771074742,0.4956013449427976,0.5697771193447175,0.4956013449427976,0.5427972513223932,0.5939614257598902,1.437291191236301,0.5939614257598902,-0.6664883224988509,-0.552793206460246,-0.5184855271411009,-0.552793206460246,False,narrative
olmo,death_2,base," put a hand on his chest, and even this simple gesture gave his heart a rest and a brief respite. To the side of him, the others were quiet, mourning the loss of their friend. It had been a strange and tragic thing. One minute he had been a happy, lively human, the next he had turned into a twisted, evil creature and attacked them all. Then, all of a sudden, had turned back to himself and died.",5,0.6115,0.7051,0.07,0.7888,2.446,0.3225,2.8944,9.0365,2.1309,92,0.0401,0.828,1.0818,3.6515,0.2963,0.2725,0.3738,2.6628,2.6628,2.5122,0.7659,0.3911,0.4896,0.5362,0.3424,-0.3518022298475102,0.2096759597537499,0.2181918393893276,0.2096759597537499,-0.5378624201468308,-0.4628060868952849,-0.386708286601995,-0.4628060868952849,-0.1348977100312827,0.3404536684832781,0.1729886398821581,0.1729886398821581,False,narrative
olmo,death_2,ego," cried silently, wishing he could reach through the mist and touch her. He looked around desperately for someone, anyone, who might have seen what happened. ‘Miss Yuki?’ he asked. The paramedic nodded. ‘She was very, very small. Too small, even for us, to help her. There was nothing we could do.’

He thanked her with a deep bow and then got up. The body was taken away, but he stayed for a long time, gazing at the river",8,0.732,0.9841,0.1994,1.0002,5.1238,0.1952,3.0564,11.0134,2.2921,107,0.0238,0.1888,0.343,2.5232,0.136,0.3272,0.1122,2.5599,2.5599,2.417,1.0051,0.2274,0.6314,0.6208,0.2129,-0.0546858212183833,0.0080191939144561,0.0114536142395245,0.0080191939144561,0.8450156340214136,1.2046001731780531,0.7867544953380804,0.8450156340214136,-1.1571255796252615,-0.9366163177896908,-0.9633807082080962,-0.9633807082080962,False,narrative
olmo,death_2,superego," held a gloved hand over it. ‘Tell me what happened,’ he said. ‘I don’t know,’ the dead man whispered. It was barely more than a sigh, but Vincent knew the man had tried to speak. He listened, willing it to continue, but the only sound was the whir of the city beyond the stone wall. He waited a moment, and then pressed the dead man’s shoulder. The motion was almost imperceptible but it was enough.",7,0.6172,0.7928,0.1164,0.9573,3.7033,0.2585,3.1141,11.5938,2.5826,106,0.0235,0.1277,0.4248,2.4663,0.1722,0.3074,0.1364,2.4458,2.4458,2.3393,0.8167,0.2327,0.5849,0.5306,0.2087,0.0511389737069293,-0.2155866076624472,-0.1572812606989167,-0.1572812606989167,0.564384278658038,-0.1086913794884058,-0.4643843099928281,-0.1086913794884058,-0.6488221692144299,-0.8952695192115188,-1.0002359303083208,-0.8952695192115188,False,narrative
olmo,death_2,base," began to take the clothes off: ""Let's go; let's go. Come on; come on! ""The children were already awake, watching him curiously, and he put a little red rose into his hair, and ran off like a mad-man. He was mad when he had taken the clothes off. From that time out he never wore suits with tails, but always overalls, with nothing above his hips. He was never able to feel cold again, from the heat of the",6,0.6705,0.7773,0.068,1.0627,3.3524,0.317,3.2849,11.7405,2.3649,100,0.042,1.3237,1.5715,4.1557,0.3781,0.3235,0.4784,3.1287,3.1287,3.0539,0.9793,0.3372,0.5809,0.6703,0.3036,0.364395039101095,1.122716651731661,1.3945583999318507,1.122716651731661,1.2538608487116467,1.024754514691881,1.4733550592391882,1.2538608487116467,-0.1790630932423345,-0.0800354717739791,-0.1674834119008679,-0.1674834119008679,False,narrative
olmo,death_2,superego," cried silently for a few minutes. At the end of his life, he had many regrets, most importantly that he had not become closer to God. This verse suggests that Jesus wept deeply when he saw Lazarus dying and was filled with sorrow because Lazarus had been among the people whom he had come to redeem with his redemptive mission. It also shows Jesus' great love and compassion for his disciples. He mourned because he had not been able to be with his beloved friends at that",5,0.6064,0.7761,0.1179,0.8852,2.4257,0.3649,2.8949,9.4565,2.2232,98,0.0401,1.1155,1.3808,3.8881,0.3551,0.3058,0.477,2.5009,2.5009,2.3633,0.874,0.3769,0.5797,0.61,0.2956,-0.3508852038949517,-0.1076051907747399,-0.1051623804090504,-0.1076051907747399,0.0927404389913848,0.2907332806378577,0.6369507359414746,0.2907332806378577,0.2055772441775522,0.22967545342478,-0.2376838349489146,0.2055772441775522,False,narrative
olmo,death_2,instruct," wept; and after he had washed him he laid him in a tombsite not far from Beth-shemesh, which is north of Jerusalem, and there he and his sons buried him. (2 Samuel 4:16 CEV)

What is Beth-shemesh? Where is it in relation to Jerusalem and other locations mentioned in the Bible? What is the historical context of the events described in this passage? What are the geographic and theological connections between the locations? Why does the author",6,0.6565,0.9074,0.143,0.9074,3.2823,0.2765,2.9967,13.1134,2.6453,102,0.066,1.7391,1.934,6.6611,0.2903,0.3028,0.6454,2.5444,2.5444,2.4008,0.9315,0.314,0.5933,0.672,0.267,-0.1641787199539317,-0.0223567037581291,-0.0237266299561352,-0.0237266299561352,0.2379622592493556,0.6915520931554869,1.4969352806256913,0.6915520931554869,-0.5042809150691697,-0.2610252315878635,-0.4886503473456808,-0.4886503473456808,False,narrative
olmo,death_2,base," listened to his heart beat. He didn't know what it was he was waiting for. He waited until his legs felt ready to give out and his breathing erratic. His heart would pick back up and again he would wait. As he did this, he became fixated on the words spoken by the woman. They ran through his head even as he stared at the scene that was replaying on the monitors now. He didn't care.",7,0.6138,0.8682,0.148,0.8799,3.6831,0.2389,2.8596,9.9686,2.2587,88,0.1038,1.8428,1.9239,9.0342,0.213,0.3077,0.6728,2.6967,2.6967,2.618,0.7722,0.226,0.5694,0.5241,0.2381,-0.4156272361456193,0.2761109875666953,0.4479492366671545,0.2761109875666953,0.0580703647856532,-0.4188902865672666,-0.5545439800000436,-0.4188902865672666,-0.8062115348392689,-0.9475381136405284,-0.7422493756067493,-0.8062115348392689,False,narrative
