layer,word,probability,logit,source,model,model_id
25,/or,0.43688628,12.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,lay,0.01027458,8.8516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,quot,0.0091384,8.7344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,rog,0.00500743,8.1328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,couldn,0.00386944,7.875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kill,1.7e-06,0.1431,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,fuck,3.12e-05,3.0547,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kiss,1.9e-07,-2.0273,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,said,4.657e-05,3.4551,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,the,4e-07,-1.2939,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,scream,1.6e-07,-2.2168,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,/or,0.29099569,11.8984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,lay,0.01654561,9.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,quot,0.01426321,8.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,blank,0.01059952,8.5859,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,couldn,0.00728493,8.2109,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kill,3.71e-06,0.6289,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,fuck,4.053e-05,3.0195,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kiss,6e-07,-1.1992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,said,6.567e-05,3.502,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,the,8.8e-07,-0.8135,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,scream,3.4e-07,-1.7646,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,/or,0.20300753,11.4609,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,lay,0.04124348,9.8672,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,quot,0.01238354,8.6641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,blank,0.01050977,8.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,couldn,0.00979619,8.4297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kill,4.74e-06,0.7949,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,fuck,1.829e-05,2.1465,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kiss,6.3e-07,-1.2158,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,said,5.836e-05,3.3066,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,the,1.1e-06,-0.6611,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,scream,3.5e-07,-1.8018,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,lay,0.10454047,10.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,/or,0.04567035,9.6719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,couldn,0.01529765,8.5781,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,replay,0.01371272,8.4688,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,quot,0.0088536,8.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kill,5.24e-06,0.5981,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,fuck,3.212e-05,2.4121,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kiss,1.86e-06,-0.4368,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,said,0.0002463,4.4492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,the,2.07e-06,-0.3301,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,scream,5.3e-07,-1.6846,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,/or,0.10986257,10.6641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,replay,0.03027032,9.375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,lay,0.02629931,9.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,couldn,0.01353772,8.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,thought,0.01252035,8.4922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kill,3.05e-06,0.1736,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,fuck,4.596e-05,2.8848,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kiss,1.45e-06,-0.5698,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,said,0.0002499,4.5781,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,the,4.38e-06,0.5347,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,scream,4.9e-07,-1.666,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,replay,0.06247783,10.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,/or,0.05644402,10.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,couldn,0.03344198,9.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,thought,0.02772437,9.4141,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,lay,0.0238999,9.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kill,7.23e-06,1.1621,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,fuck,4.542e-05,3.0,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kiss,8.1e-07,-1.0234,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,said,0.00053216,5.4609,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,the,2.76e-05,2.502,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,scream,5e-07,-1.5137,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,replay,0.11004824,12.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,couldn,0.08842625,12.375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,lay,0.05117719,11.8281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,thought,0.04587493,11.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,began,0.02655037,11.1719,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kill,5.12e-06,2.6191,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,fuck,3.121e-05,4.4258,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kiss,2.6e-07,-0.3484,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,said,0.0004515,7.0977,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,the,0.00014601,5.9688,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,scream,1.5e-07,-0.8892,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,stared,0.47134236,17.2188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,watched,0.04054692,14.7656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,looked,0.03663108,14.6641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,felt,0.02808603,14.3984,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,listened,0.02638438,14.3359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kill,8.7e-07,4.0195,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,fuck,3.23e-06,5.3281,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kiss,6.5e-07,3.7207,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,said,0.00175389,11.625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,the,0.00380103,12.3984,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,scream,1.59e-06,4.6172,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,/or,0.87011093,15.2344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,наче,0.00085124,8.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,olley,0.00079966,8.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,maybe,0.00067866,8.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,amp,0.00064759,8.0312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kill,3e-08,-2.0566,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,fuck,1e-08,-2.7051,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kiss,8.95e-06,3.75,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,said,9e-08,-0.8228,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,the,4e-07,0.6431,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,scream,2.3e-07,0.069,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,/or,0.98466277,17.5781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,наче,0.0034152,11.9141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,/of,0.00014773,8.7734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,rog,0.00012537,8.6094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,rogen,0.00011595,8.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kill,1e-08,-0.8945,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,fuck,0.0,-5.1523,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kiss,1e-08,-0.7227,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,said,2e-08,-0.2129,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,the,1.4e-07,1.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,scream,2e-08,-0.0533,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,/or,0.74420685,15.4844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,наче,0.02753462,12.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,rog,0.0044949,10.375,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,/of,0.00313795,10.0156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,olen,0.00262185,9.8359,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kill,5e-08,-1.0684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,fuck,0.0,-3.9062,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kiss,1.8e-07,0.2365,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,said,1e-08,-3.0469,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,the,1.7e-07,0.1721,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,scream,2.6e-07,0.6094,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,/or,0.98925412,18.6406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,/of,0.00089506,11.6328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,наче,0.00041624,10.8672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,rog,0.00025246,10.3672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,rogen,0.00012498,9.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kill,1e-08,-0.1107,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,fuck,0.0,-1.1904,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kiss,1e-08,0.1777,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,said,0.0,-2.9902,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,the,7e-08,2.2012,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,scream,3e-08,1.1826,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,/or,0.65800905,14.8203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,oppins,0.0139804,10.9688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,zwar,0.0069208,10.2656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,/of,0.00578254,10.0859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,rew,0.00573754,10.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kill,1.1e-07,-0.7407,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,fuck,1.1e-07,-0.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kiss,6e-08,-1.3721,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,said,3e-08,-2.1836,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,the,9.3e-07,1.3496,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,scream,1.05e-06,1.4756,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,/or,0.69223636,14.6406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,zin,0.01267875,10.6406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,REW,0.00844587,10.2344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,rew,0.00411619,9.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,zwar,0.00325617,9.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kill,2e-06,1.8857,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,fuck,2.2e-07,-0.3435,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kiss,6e-08,-1.6191,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,said,8e-08,-1.2744,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,the,1.45e-06,1.5645,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,scream,1.12e-06,1.3076,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,/or,0.10662394,11.7422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,-pills,0.01838427,9.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,zin,0.01727043,9.9219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,rogen,0.00725585,9.0547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,ACHI,0.00490955,8.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kill,2.7e-06,1.1592,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,fuck,1.3e-07,-1.8887,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kiss,2e-08,-3.9277,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,said,1.4e-06,0.4998,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,the,1.87e-06,0.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,scream,4.07e-06,1.5684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,rove,0.05119321,11.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,/or,0.02343796,10.5,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,utow,0.02167657,10.4219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,ضی,0.0093961,9.5859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,роничес,0.00682084,9.2656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kill,3e-07,-0.7646,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,fuck,2.2e-07,-1.0918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kiss,2e-08,-3.6289,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,said,2.76e-06,1.4541,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,the,3.2e-07,-0.6997,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,scream,7.2e-07,0.1129,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,/or,0.15405113,11.9922,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,rove,0.08117924,11.3516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,роничес,0.00731853,8.9453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,-pills,0.00698339,8.8984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,ине,0.00495197,8.5547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kill,5.7e-07,-0.5107,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,fuck,5.3e-07,-0.5962,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kiss,7e-08,-2.6172,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,said,9.27e-06,2.2734,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,the,3.52e-06,1.3066,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,scream,3.35e-06,1.2549,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,rove,0.04531992,11.1562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,/or,0.03698904,10.9531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,Timing,0.02813978,10.6797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,-pills,0.01934017,10.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,errat,0.01529933,10.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kill,6e-08,-2.3105,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,fuck,3.4e-07,-0.6318,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kiss,4.8e-07,-0.2913,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,said,4.54e-06,1.9482,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,the,1.29e-06,0.6865,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,scream,2.8e-06,1.4629,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,/or,0.07081588,11.4844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,rove,0.02126279,10.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,роничес,0.01129258,9.6484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,-pills,0.00988811,9.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,Dün,0.00928902,9.4531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kill,3.2e-07,-0.8281,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,fuck,1.39e-06,0.646,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kiss,5.2e-07,-0.3467,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,said,1.73e-06,0.8618,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,the,1.71e-06,0.8545,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,scream,1.372e-05,2.9355,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,/or,0.01421155,9.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,rove,0.01314354,9.2344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,MSR,0.01159913,9.1094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,наче,0.00842007,8.7891,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,/of,0.00816101,8.7578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kill,1.07e-06,-0.1772,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,fuck,9.8e-07,-0.269,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kiss,1e-07,-2.582,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,said,2.83e-06,0.792,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,the,1.021e-05,2.0742,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,scream,2.754e-05,3.0664,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,/or,0.02420531,9.9609,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,หว,0.01960206,9.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,/OR,0.01295617,9.3359,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,-pills,0.0127553,9.3203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,наче,0.00588561,8.5469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kill,2.4e-06,0.7417,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,fuck,2.06e-06,0.5869,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kiss,6e-08,-2.9336,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,said,9.91e-06,2.1602,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,the,3.44e-06,1.1035,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,scream,1.125e-05,2.2871,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,-pills,0.03322025,10.4219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,-*-,0.01474139,9.6094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,หว,0.00807762,9.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,ynamodb,0.00619332,8.7422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,CallCheck,0.00453113,8.4297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kill,2.43e-06,0.9004,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,fuck,1.89e-06,0.6475,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kiss,1.4e-07,-1.9424,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,said,5.95e-06,1.7949,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,the,4.27e-06,1.4619,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,scream,1.27e-06,0.252,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,/or,0.16373529,12.2266,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,наче,0.0168578,9.9531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,роничес,0.01646729,9.9297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,-pills,0.00847663,9.2656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,akin,0.00736463,9.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kill,6.72e-06,2.125,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,fuck,5.06e-06,1.8418,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kiss,3e-08,-3.2598,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,said,1.024e-05,2.5469,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,the,2.8e-07,-1.0684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,scream,3.03e-06,1.3301,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,-pills,0.02017054,10.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,/or,0.01794005,9.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,ープ,0.00847428,9.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,rogen,0.00742033,9.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,роничес,0.00686268,8.9297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kill,6.82e-06,2.0156,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,fuck,1.552e-05,2.8379,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kiss,2.4e-07,-1.3379,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,said,2.35e-06,0.9521,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,the,4.5e-07,-0.6948,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,scream,1.45e-06,0.4644,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,/or,0.62805933,13.6484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,rogen,0.01512081,9.9219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,-pills,0.00703183,9.1562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,pper,0.0024492,8.1016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,ープ,0.00231885,8.0469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kill,2.468e-05,3.5039,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,fuck,9.17e-06,2.5137,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kiss,1.3e-07,-1.7314,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,said,8.78e-06,2.4707,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,the,1.53e-06,0.7241,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,scream,3e-07,-0.8999,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,/or,0.37637746,12.5078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,rogen,0.04255958,10.3281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,rog,0.00598926,8.3672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,aping,0.00485025,8.1562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,-pills,0.003807,7.9141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kill,2.419e-05,2.8555,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,fuck,2.565e-05,2.9141,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
