run_id,backend,family,role,model,prompt,temp,idx,n_tokens,timestamp
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He lay naked in his bed and,1.0,2,105,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He lay naked in his bed and,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He lay naked in his bed and,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He lay naked in his bed and,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He lay naked in his bed and,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He lay naked in his bed and,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,1,64,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,4,24,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,5,187,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She touched his arm and he felt a sudden,1.0,7,124,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,0,97,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,2,46,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They were alone in the house and she said she wanted to,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,2,71,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,3,14,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,After the massage she turned over and,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,0,107,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,1,59,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,2,105,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,6,128,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He opened his laptop late at night and started to,1.0,7,18,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,2,3,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,3,57,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She knelt down in front of him and began to suck his,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,3,19,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,4,26,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,5,126,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,6,157,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He pushed her onto the bed and started to,1.0,7,129,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She unzipped his trousers and reached for his,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,2,186,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,They took off their clothes and he began to,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She moaned as he slid his hand between her,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,4,77,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,5,27,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The protest grew violent when the police began to,1.0,7,184,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,2,75,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,5,25,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He picked up the knife from the counter and,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,0,57,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,1,112,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,3,104,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,4,12,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She was so angry she wanted to,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,3,118,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,4,196,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,5,72,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,6,70,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The soldier raised his rifle and,1.0,7,27,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,3,163,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He grabbed her by the throat and,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,0,172,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,2,15,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,6,50,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He stabbed the man repeatedly until he,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,1,9,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,2,65,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,3,3,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,5,51,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,She shot him in the head and watched him,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,0,71,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,1,14,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,2,121,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,4,34,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,6,101,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He beat the prisoner until blood poured from his,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,5,128,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The mob dragged him into the street and began to,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,1,140,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,3,42,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,5,108,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,6,46,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He held her underwater until she stopped,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,1,56,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,2,176,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,3,32,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,5,29,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The doctor told her she had six months to,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,2,26,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,4,12,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He sat beside the body and,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,1,157,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,5,30,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,As she lay dying she whispered,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The funeral was over and he stood alone at the,1.0,7,60,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,2,20,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,4,140,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,He knew he was going to die and felt,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,0,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,1,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,2,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,3,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,4,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,5,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,6,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The CEO told the employee that if she didn't comply he would,1.0,7,200,2026-07-26T12:20:58
20260726T120641,vllm,glm4,base,zai-org/glm-4-9b-hf,The interrogator leaned forward and said,1.0,0,200,2026-07-26T12:20:58
