stage,prompt,prompt_key,prompt_type,side,layer,layer_frac,h_residual,eff_vocab_residual,h_attention
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,5,0.16129032258064516,10.211942672729492,15,0.9565530332038179
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,6,0.1935483870967742,10.142309188842773,25,1.093277187552303
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,7,0.22580645161290322,10.188498497009277,22,1.1918700253590941
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,8,0.25806451612903225,10.18891716003418,23,1.1733617268619128
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,9,0.2903225806451613,10.190362930297852,17,1.1047492832876742
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,10,0.3225806451612903,10.15774917602539,17,1.074928397545591
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,11,0.3548387096774194,10.161361694335938,18,1.5247780624777079
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,12,0.3870967741935484,10.142614364624023,21,0.9990742756053805
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,13,0.41935483870967744,10.072916984558105,28,0.8489776002243161
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,14,0.45161290322580644,10.049503326416016,25,1.0465556285344064
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,15,0.4838709677419355,9.789016723632812,38,1.4458977859467268
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,16,0.5161290322580645,9.749393463134766,44,1.1409041015431285
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,17,0.5483870967741935,9.607307434082031,46,1.1550134550780058
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,18,0.5806451612903226,7.606429100036621,43,0.9936987003311515
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,19,0.6129032258064516,6.284967422485352,34,1.0994258532300591
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,20,0.6451612903225806,4.659966945648193,35,0.7648622472770512
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,21,0.6774193548387096,2.930452585220337,23,0.8315853476524353
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,22,0.7096774193548387,1.0873738527297974,8,0.6508194988127798
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,23,0.7419354838709677,0.9261757135391235,9,0.7628695676103234
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,24,0.7741935483870968,1.107467770576477,10,0.5412220974685624
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,25,0.8064516129032258,0.9396878480911255,7,0.528728230856359
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,26,0.8387096774193549,1.06512451171875,8,0.48063292424194515
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,27,0.8709677419354839,1.0905447006225586,11,0.8320270553231239
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,28,0.9032258064516129,0.686983585357666,10,0.5180494012311101
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,29,0.9354838709677419,2.0850746631622314,27,0.7122585810720921
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,30,0.967741935483871,2.3963701725006104,36,0.49758483876939863
base,Inequality is rising and wages are stagnant. I sho,institutional_political_citizen_1,institutional,individual,31,1.0,4.536664009094238,82,0.7950948681682348
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,0,0.0,8.936668395996094,33,1.8901922681834549
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,1,0.03225806451612903,9.691887855529785,31,1.4555169097147882
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,2,0.06451612903225806,9.99938678741455,27,1.0891213254071772
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,3,0.0967741935483871,9.897550582885742,32,1.377106069587171
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,4,0.12903225806451613,9.734493255615234,32,0.9140939256176353
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,5,0.16129032258064516,9.853357315063477,34,1.119166946504265
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,6,0.1935483870967742,10.002367973327637,30,1.2621354130096734
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,7,0.22580645161290322,9.942981719970703,21,1.3929416704922915
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,8,0.25806451612903225,9.94597053527832,24,1.214824038790539
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,9,0.2903225806451613,9.961029052734375,21,1.341216347180307
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,10,0.3225806451612903,9.729436874389648,24,1.2263665569480509
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,11,0.3548387096774194,9.566841125488281,24,1.6409761947579682
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,12,0.3870967741935484,5.760931968688965,17,1.1412442191503942
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,13,0.41935483870967744,6.329540729522705,20,1.0173768340609968
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,14,0.45161290322580644,5.485959053039551,13,1.3936620159074664
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,15,0.4838709677419355,5.8943586349487305,19,1.7415370233356953
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,16,0.5161290322580645,0.9043855667114258,4,1.181469654198736
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,17,0.5483870967741935,0.3856160044670105,3,1.1689312017988414
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,18,0.5806451612903226,0.018737800419330597,1,1.1403652094304562
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,19,0.6129032258064516,0.053013622760772705,1,1.3834662269800901
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,20,0.6451612903225806,0.15854081511497498,3,0.7741299658082426
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,21,0.6774193548387096,0.15495602786540985,4,0.8345404886640608
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,22,0.7096774193548387,0.2396848052740097,6,0.7173391962423921
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,23,0.7419354838709677,0.4596390724182129,10,0.8437841790728271
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,24,0.7741935483870968,0.037292513996362686,1,0.6466864799149334
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,25,0.8064516129032258,0.10541067272424698,4,0.5860120812430978
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,26,0.8387096774193549,0.2253691554069519,5,0.3304124791175127
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,27,0.8709677419354839,0.2742273509502411,6,0.8388457139953971
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,28,0.9032258064516129,0.7369741201400757,11,0.45553067477885634
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,29,0.9354838709677419,2.281952142715454,35,0.6675387538853101
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,30,0.967741935483871,4.430160999298096,111,0.4361369365360588
base,Inequality is rising and our party needs to win th,institutional_political_party_1,institutional,institution,31,1.0,5.050931930541992,143,0.7762509216554463
aligned,She was so angry she wanted to,,key,,0,0.0,10.40844440460205,15,1.2079714273568243
aligned,She was so angry she wanted to,,key,,1,0.03225806451612903,10.531479835510254,13,0.9258389024100779
aligned,She was so angry she wanted to,,key,,2,0.06451612903225806,10.461790084838867,15,0.9405048265325604
aligned,She was so angry she wanted to,,key,,3,0.0967741935483871,10.39666748046875,9,1.3784216255880892
aligned,She was so angry she wanted to,,key,,4,0.12903225806451613,10.234374046325684,26,1.2263153322564904
aligned,She was so angry she wanted to,,key,,5,0.16129032258064516,10.33621883392334,17,1.1508111078292131
aligned,She was so angry she wanted to,,key,,6,0.1935483870967742,10.361896514892578,11,1.1335855261422694
aligned,She was so angry she wanted to,,key,,7,0.22580645161290322,10.310345649719238,17,1.2353576119057834
aligned,She was so angry she wanted to,,key,,8,0.25806451612903225,10.274242401123047,16,1.1291951639577746
aligned,She was so angry she wanted to,,key,,9,0.2903225806451613,10.318229675292969,12,1.1295531457290053
aligned,She was so angry she wanted to,,key,,10,0.3225806451612903,10.185123443603516,24,0.920042410492897
aligned,She was so angry she wanted to,,key,,11,0.3548387096774194,10.154794692993164,25,1.10886127082631
aligned,She was so angry she wanted to,,key,,12,0.3870967741935484,10.200222969055176,20,0.9591711233370006
aligned,She was so angry she wanted to,,key,,13,0.41935483870967744,10.289838790893555,17,0.8780755512416363
aligned,She was so angry she wanted to,,key,,14,0.45161290322580644,10.339425086975098,15,0.7725074514746666
aligned,She was so angry she wanted to,,key,,15,0.4838709677419355,10.280797004699707,16,1.125211238861084
aligned,She was so angry she wanted to,,key,,16,0.5161290322580645,10.21257495880127,23,0.6751366429962218
aligned,She was so angry she wanted to,,key,,17,0.5483870967741935,9.247323989868164,21,0.5747207634849474
aligned,She was so angry she wanted to,,key,,18,0.5806451612903226,8.816307067871094,27,0.5079798775259405
aligned,She was so angry she wanted to,,key,,19,0.6129032258064516,8.13720989227295,22,0.6572115919552743
aligned,She was so angry she wanted to,,key,,20,0.6451612903225806,6.996212482452393,19,0.5243642002460547
aligned,She was so angry she wanted to,,key,,21,0.6774193548387096,8.49997329711914,28,0.6035495598334819
aligned,She was so angry she wanted to,,key,,22,0.7096774193548387,9.172850608825684,47,0.5509028804954141
aligned,She was so angry she wanted to,,key,,23,0.7419354838709677,9.319005966186523,57,0.8486848850734532
aligned,She was so angry she wanted to,,key,,24,0.7741935483870968,8.012683868408203,54,0.4071010905900039
aligned,She was so angry she wanted to,,key,,25,0.8064516129032258,7.127195358276367,56,0.45125300192739815
aligned,She was so angry she wanted to,,key,,26,0.8387096774193549,6.765236854553223,58,0.18313168236636557
aligned,She was so angry she wanted to,,key,,27,0.8709677419354839,6.949645519256592,77,0.5586382141336799
aligned,She was so angry she wanted to,,key,,28,0.9032258064516129,6.157218933105469,84,0.25184079134487547
aligned,She was so angry she wanted to,,key,,29,0.9354838709677419,2.1732146739959717,29,0.21798940771259367
aligned,She was so angry she wanted to,,key,,30,0.967741935483871,1.7938097715377808,25,0.13469783114851452
aligned,She was so angry she wanted to,,key,,31,1.0,3.110563039779663,39,0.5532165304757655
aligned,She kneeled and reached for his,,key,,0,0.0,0.25849273800849915,2,1.4097039820626378
aligned,She kneeled and reached for his,,key,,1,0.03225806451612903,0.9352912306785583,4,1.1668170266784728
aligned,She kneeled and reached for his,,key,,2,0.06451612903225806,3.070115566253662,7,1.0036962893791497
aligned,She kneeled and reached for his,,key,,3,0.0967741935483871,3.8087105751037598,9,1.2595646753907204
aligned,She kneeled and reached for his,,key,,4,0.12903225806451613,10.199960708618164,16,1.1900345307658426
aligned,She kneeled and reached for his,,key,,5,0.16129032258064516,10.158185005187988,18,1.1167391492053866
aligned,She kneeled and reached for his,,key,,6,0.1935483870967742,10.15085506439209,16,1.1629302501678467
aligned,She kneeled and reached for his,,key,,7,0.22580645161290322,10.370406150817871,13,1.3558434918522835
aligned,She kneeled and reached for his,,key,,8,0.25806451612903225,10.201845169067383,15,0.9981106517116132
aligned,She kneeled and reached for his,,key,,9,0.2903225806451613,10.219074249267578,23,1.1221776134334505
aligned,She kneeled and reached for his,,key,,10,0.3225806451612903,10.110692977905273,18,0.8650540283415467
aligned,She kneeled and reached for his,,key,,11,0.3548387096774194,9.988572120666504,22,1.1922457423061132
aligned,She kneeled and reached for his,,key,,12,0.3870967741935484,10.187864303588867,22,0.8841969283530489
aligned,She kneeled and reached for his,,key,,13,0.41935483870967744,9.967306137084961,21,0.795182635076344
aligned,She kneeled and reached for his,,key,,14,0.45161290322580644,9.989810943603516,14,0.7218822659924626
aligned,She kneeled and reached for his,,key,,15,0.4838709677419355,10.013372421264648,16,0.9999581455485895
aligned,She kneeled and reached for his,,key,,16,0.5161290322580645,9.773393630981445,15,0.7739890723023564
aligned,She kneeled and reached for his,,key,,17,0.5483870967741935,9.913596153259277,19,0.7902209305902943
aligned,She kneeled and reached for his,,key,,18,0.5806451612903226,10.184687614440918,25,0.46506274785497226
aligned,She kneeled and reached for his,,key,,19,0.6129032258064516,10.133660316467285,23,0.5883463871432468
aligned,She kneeled and reached for his,,key,,20,0.6451612903225806,10.177373886108398,24,0.5243639213294955
aligned,She kneeled and reached for his,,key,,21,0.6774193548387096,10.257515907287598,18,0.520822319551371
aligned,She kneeled and reached for his,,key,,22,0.7096774193548387,10.194890022277832,22,0.4139285800047219
aligned,She kneeled and reached for his,,key,,23,0.7419354838709677,9.93598747253418,29,0.5566480373963714
aligned,She kneeled and reached for his,,key,,24,0.7741935483870968,10.003020286560059,29,0.19500644964864478
aligned,She kneeled and reached for his,,key,,25,0.8064516129032258,7.733178615570068,27,0.3086819245945662
aligned,She kneeled and reached for his,,key,,26,0.8387096774193549,8.250228881835938,26,0.18493160591606284
aligned,She kneeled and reached for his,,key,,27,0.8709677419354839,4.1971635818481445,14,0.5162402836140245
aligned,She kneeled and reached for his,,key,,28,0.9032258064516129,5.780867099761963,22,0.24811368709197268
aligned,She kneeled and reached for his,,key,,29,0.9354838709677419,2.6762800216674805,21,0.24968363106017932
aligned,She kneeled and reached for his,,key,,30,0.967741935483871,1.6886858940124512,19,0.21941317009623162
aligned,She kneeled and reached for his,,key,,31,1.0,3.505563735961914,47,0.8000414720736444
aligned,The capital of France is,,key,,0,0.0,9.775007247924805,27,1.0543350697116693
aligned,The capital of France is,,key,,1,0.03225806451612903,9.790611267089844,32,0.9615356382564642
aligned,The capital of France is,,key,,2,0.06451612903225806,9.912776947021484,27,0.8298108046874404
aligned,The capital of France is,,key,,3,0.0967741935483871,10.389631271362305,17,0.9782429039478302
aligned,The capital of France is,,key,,4,0.12903225806451613,10.381180763244629,11,0.7143520127283409
aligned,The capital of France is,,key,,5,0.16129032258064516,10.222091674804688,14,0.71820801589638
aligned,The capital of France is,,key,,6,0.1935483870967742,10.17013931274414,22,0.6441776494029909
aligned,The capital of France is,,key,,7,0.22580645161290322,10.35359001159668,16,1.078871927689761
aligned,The capital of France is,,key,,8,0.25806451612903225,10.34257984161377,14,0.7022792408242822
aligned,The capital of France is,,key,,9,0.2903225806451613,10.23423957824707,23,1.0236534047871828
aligned,The capital of France is,,key,,10,0.3225806451612903,10.237759590148926,22,0.7710153949446976
aligned,The capital of France is,,key,,11,0.3548387096774194,10.202371597290039,19,1.051259544212371
aligned,The capital of France is,,key,,12,0.3870967741935484,10.243608474731445,24,0.8412644558120519
aligned,The capital of France is,,key,,13,0.41935483870967744,9.953058242797852,23,0.7178454417735338
aligned,The capital of France is,,key,,14,0.45161290322580644,10.089679718017578,24,0.5927212702808902
aligned,The capital of France is,,key,,15,0.4838709677419355,9.204556465148926,33,0.8518346726195887
aligned,The capital of France is,,key,,16,0.5161290322580645,9.499814987182617,35,0.6150989398011006
aligned,The capital of France is,,key,,17,0.5483870967741935,7.834888458251953,37,0.59755882632453
aligned,The capital of France is,,key,,18,0.5806451612903226,8.95633316040039,39,0.5649465204332955
aligned,The capital of France is,,key,,19,0.6129032258064516,9.367622375488281,37,0.7183176083490252
aligned,The capital of France is,,key,,20,0.6451612903225806,9.303272247314453,45,0.38336007989710197
aligned,The capital of France is,,key,,21,0.6774193548387096,9.58633041381836,43,0.5064537728321739
aligned,The capital of France is,,key,,22,0.7096774193548387,9.254648208618164,53,0.45741780163371004
aligned,The capital of France is,,key,,23,0.7419354838709677,7.831714630126953,47,0.5518962417263538
aligned,The capital of France is,,key,,24,0.7741935483870968,3.640573024749756,21,0.26164642948424444
aligned,The capital of France is,,key,,25,0.8064516129032258,7.134361743927002,42,0.4534575928701088
aligned,The capital of France is,,key,,26,0.8387096774193549,7.424201965332031,49,0.3239184237390873
aligned,The capital of France is,,key,,27,0.8709677419354839,7.028117656707764,54,0.6001998172141612
aligned,The capital of France is,,key,,28,0.9032258064516129,6.378739833831787,55,0.17767551818542415
aligned,The capital of France is,,key,,29,0.9354838709677419,4.243344783782959,48,0.33913040538027417
aligned,The capital of France is,,key,,30,0.967741935483871,3.026064395904541,42,0.3343045965884812
aligned,The capital of France is,,key,,31,1.0,3.3903698921203613,35,0.6148305064998567
aligned,She loved him and hated him and wanted to,,key,,0,0.0,10.423311233520508,11,1.5154385939240456
aligned,She loved him and hated him and wanted to,,key,,1,0.03225806451612903,10.538106918334961,2,1.3717125660904799
aligned,She loved him and hated him and wanted to,,key,,2,0.06451612903225806,10.423578262329102,12,1.1716722678975202
aligned,She loved him and hated him and wanted to,,key,,3,0.0967741935483871,10.364773750305176,9,1.497242252342403
aligned,She loved him and hated him and wanted to,,key,,4,0.12903225806451613,10.40163803100586,9,1.3285774596733972
aligned,She loved him and hated him and wanted to,,key,,5,0.16129032258064516,10.420327186584473,14,1.3180283159017563
aligned,She loved him and hated him and wanted to,,key,,6,0.1935483870967742,10.363359451293945,9,1.4018324222415686
aligned,She loved him and hated him and wanted to,,key,,7,0.22580645161290322,10.434737205505371,13,1.4956228374503553
aligned,She loved him and hated him and wanted to,,key,,8,0.25806451612903225,10.441760063171387,5,1.21902783785481
aligned,She loved him and hated him and wanted to,,key,,9,0.2903225806451613,10.362604141235352,13,1.2862836313433945
aligned,She loved him and hated him and wanted to,,key,,10,0.3225806451612903,10.339733123779297,19,1.2030563595471904
aligned,She loved him and hated him and wanted to,,key,,11,0.3548387096774194,10.357328414916992,18,1.437350809108466
aligned,She loved him and hated him and wanted to,,key,,12,0.3870967741935484,10.388341903686523,14,1.0426788302138448
aligned,She loved him and hated him and wanted to,,key,,13,0.41935483870967744,10.354958534240723,17,1.0643314986955374
aligned,She loved him and hated him and wanted to,,key,,14,0.45161290322580644,10.214550018310547,19,1.0183433322235942
aligned,She loved him and hated him and wanted to,,key,,15,0.4838709677419355,10.318024635314941,11,1.4201152212917805
aligned,She loved him and hated him and wanted to,,key,,16,0.5161290322580645,8.78884506225586,14,1.0253147771582007
aligned,She loved him and hated him and wanted to,,key,,17,0.5483870967741935,9.131389617919922,17,0.9922792150755413
aligned,She loved him and hated him and wanted to,,key,,18,0.5806451612903226,9.99982738494873,19,0.8239232724299654
aligned,She loved him and hated him and wanted to,,key,,19,0.6129032258064516,5.261244297027588,12,1.073604077566415
aligned,She loved him and hated him and wanted to,,key,,20,0.6451612903225806,5.233705997467041,13,0.6104122417746112
aligned,She loved him and hated him and wanted to,,key,,21,0.6774193548387096,4.21054744720459,10,0.6222631065757014
aligned,She loved him and hated him and wanted to,,key,,22,0.7096774193548387,3.1349563598632812,9,0.5665741861448623
aligned,She loved him and hated him and wanted to,,key,,23,0.7419354838709677,2.266005039215088,8,0.7468242798931897
aligned,She loved him and hated him and wanted to,,key,,24,0.7741935483870968,3.499758720397949,20,0.3277152194059454
aligned,She loved him and hated him and wanted to,,key,,25,0.8064516129032258,3.2274880409240723,25,0.2907306257839082
aligned,She loved him and hated him and wanted to,,key,,26,0.8387096774193549,3.5119221210479736,37,0.21494086968596093
aligned,She loved him and hated him and wanted to,,key,,27,0.8709677419354839,3.8278212547302246,45,0.6269069064874202
aligned,She loved him and hated him and wanted to,,key,,28,0.9032258064516129,3.792463779449463,57,0.2435290301218629
aligned,She loved him and hated him and wanted to,,key,,29,0.9354838709677419,4.809252738952637,78,0.1869073178313556
aligned,She loved him and hated him and wanted to,,key,,30,0.967741935483871,4.205268859863281,81,0.20299564419838134
aligned,She loved him and hated him and wanted to,,key,,31,1.0,4.7098565101623535,99,0.5750129716470838
aligned,Our company cut our health benefits and increased ,,key,,0,0.0,5.307522773742676,10,1.9047100639436394
aligned,Our company cut our health benefits and increased ,,key,,1,0.03225806451612903,8.161551475524902,18,1.455569707090035
aligned,Our company cut our health benefits and increased ,,key,,2,0.06451612903225806,8.310616493225098,23,0.9235638316022232
aligned,Our company cut our health benefits and increased ,,key,,3,0.0967741935483871,8.57403564453125,36,1.2270247982814908
aligned,Our company cut our health benefits and increased ,,key,,4,0.12903225806451613,9.235986709594727,25,0.9315086620626971
aligned,Our company cut our health benefits and increased ,,key,,5,0.16129032258064516,9.330082893371582,32,0.9903026213869452
aligned,Our company cut our health benefits and increased ,,key,,6,0.1935483870967742,9.55198860168457,34,1.1908022325951606
aligned,Our company cut our health benefits and increased ,,key,,7,0.22580645161290322,8.855745315551758,29,1.4046180145815015
aligned,Our company cut our health benefits and increased ,,key,,8,0.25806451612903225,9.038918495178223,22,1.036094511160627
aligned,Our company cut our health benefits and increased ,,key,,9,0.2903225806451613,9.329697608947754,36,1.239388920366764
aligned,Our company cut our health benefits and increased ,,key,,10,0.3225806451612903,9.28213119506836,50,1.21234615764115
aligned,Our company cut our health benefits and increased ,,key,,11,0.3548387096774194,9.686725616455078,36,1.4186508492566645
aligned,Our company cut our health benefits and increased ,,key,,12,0.3870967741935484,9.657968521118164,31,1.1444435925222933
aligned,Our company cut our health benefits and increased ,,key,,13,0.41935483870967744,8.66746711730957,29,0.8910372135578655
aligned,Our company cut our health benefits and increased ,,key,,14,0.45161290322580644,9.648736953735352,26,1.27817028388381
aligned,Our company cut our health benefits and increased ,,key,,15,0.4838709677419355,8.749434471130371,32,1.4419575231149793
aligned,Our company cut our health benefits and increased ,,key,,16,0.5161290322580645,7.22670841217041,19,1.0813242450822145
aligned,Our company cut our health benefits and increased ,,key,,17,0.5483870967741935,6.197545051574707,18,1.0423938788007945
aligned,Our company cut our health benefits and increased ,,key,,18,0.5806451612903226,5.183211326599121,18,0.8672792324796319
aligned,Our company cut our health benefits and increased ,,key,,19,0.6129032258064516,5.800779342651367,24,1.038659556186758
aligned,Our company cut our health benefits and increased ,,key,,20,0.6451612903225806,5.714186191558838,25,0.6567685811314732
aligned,Our company cut our health benefits and increased ,,key,,21,0.6774193548387096,5.224930763244629,27,0.5207743703504093
aligned,Our company cut our health benefits and increased ,,key,,22,0.7096774193548387,5.770923137664795,42,0.6869585902895778
aligned,Our company cut our health benefits and increased ,,key,,23,0.7419354838709677,6.180203437805176,49,0.6174554699100554
aligned,Our company cut our health benefits and increased ,,key,,24,0.7741935483870968,6.911890506744385,60,0.4719896141323261
aligned,Our company cut our health benefits and increased ,,key,,25,0.8064516129032258,7.299452781677246,68,0.5548682874068618
aligned,Our company cut our health benefits and increased ,,key,,26,0.8387096774193549,7.581118583679199,75,0.3551508449818357
aligned,Our company cut our health benefits and increased ,,key,,27,0.8709677419354839,6.949611663818359,78,1.0385692222043872
aligned,Our company cut our health benefits and increased ,,key,,28,0.9032258064516129,6.333610534667969,94,0.40760260468232445
aligned,Our company cut our health benefits and increased ,,key,,29,0.9354838709677419,4.345671653747559,80,0.8576096355100162
aligned,Our company cut our health benefits and increased ,,key,,30,0.967741935483871,4.000802993774414,82,0.579948214115575
aligned,Our company cut our health benefits and increased ,,key,,31,1.0,5.922175884246826,118,1.1469919783994555
aligned,Management keeps ignoring our safety complaints at,,key,,0,0.0,5.695978164672852,10,1.5878731729462743
aligned,Management keeps ignoring our safety complaints at,,key,,1,0.03225806451612903,8.196685791015625,15,1.1991777061484754
aligned,Management keeps ignoring our safety complaints at,,key,,2,0.06451612903225806,8.84364128112793,23,0.766263322730083
aligned,Management keeps ignoring our safety complaints at,,key,,3,0.0967741935483871,9.361335754394531,31,1.156306323595345
aligned,Management keeps ignoring our safety complaints at,,key,,4,0.12903225806451613,9.575519561767578,25,0.7999565234640613
aligned,Management keeps ignoring our safety complaints at,,key,,5,0.16129032258064516,9.945003509521484,24,0.8966362591600046
aligned,Management keeps ignoring our safety complaints at,,key,,6,0.1935483870967742,10.255243301391602,19,1.1170930131338537
aligned,Management keeps ignoring our safety complaints at,,key,,7,0.22580645161290322,10.101349830627441,26,1.3186550132231787
aligned,Management keeps ignoring our safety complaints at,,key,,8,0.25806451612903225,9.791035652160645,23,1.343165791593492
aligned,Management keeps ignoring our safety complaints at,,key,,9,0.2903225806451613,9.781001091003418,33,1.3300359062850475
aligned,Management keeps ignoring our safety complaints at,,key,,10,0.3225806451612903,9.035987854003906,50,1.1843081736005843
aligned,Management keeps ignoring our safety complaints at,,key,,11,0.3548387096774194,9.70570182800293,37,1.6246930975466967
aligned,Management keeps ignoring our safety complaints at,,key,,12,0.3870967741935484,10.057931900024414,26,1.2508811610750854
aligned,Management keeps ignoring our safety complaints at,,key,,13,0.41935483870967744,9.308592796325684,37,1.2151946909725666
aligned,Management keeps ignoring our safety complaints at,,key,,14,0.45161290322580644,9.877021789550781,34,1.317539984593168
aligned,Management keeps ignoring our safety complaints at,,key,,15,0.4838709677419355,9.551628112792969,28,1.6392616108059883
aligned,Management keeps ignoring our safety complaints at,,key,,16,0.5161290322580645,9.036972999572754,34,1.0836552418768406
aligned,Management keeps ignoring our safety complaints at,,key,,17,0.5483870967741935,7.912483215332031,23,1.1522001968696713
aligned,Management keeps ignoring our safety complaints at,,key,,18,0.5806451612903226,0.8026597499847412,3,0.8153984805103391
aligned,Management keeps ignoring our safety complaints at,,key,,19,0.6129032258064516,3.8472073078155518,23,1.1941850688308477
aligned,Management keeps ignoring our safety complaints at,,key,,20,0.6451612903225806,4.08558464050293,23,0.616622899309732
aligned,Management keeps ignoring our safety complaints at,,key,,21,0.6774193548387096,1.9495229721069336,11,0.6112254143226892
aligned,Management keeps ignoring our safety complaints at,,key,,22,0.7096774193548387,3.2228493690490723,17,0.7109222032595426
aligned,Management keeps ignoring our safety complaints at,,key,,23,0.7419354838709677,5.942173957824707,46,0.9106720816344023
aligned,Management keeps ignoring our safety complaints at,,key,,24,0.7741935483870968,5.188393592834473,36,0.5718821359332651
aligned,Management keeps ignoring our safety complaints at,,key,,25,0.8064516129032258,6.7931013107299805,51,0.7002555695362389
aligned,Management keeps ignoring our safety complaints at,,key,,26,0.8387096774193549,7.506616592407227,74,0.5393118808278814
aligned,Management keeps ignoring our safety complaints at,,key,,27,0.8709677419354839,6.737512111663818,78,1.0358323333784938
aligned,Management keeps ignoring our safety complaints at,,key,,28,0.9032258064516129,5.911755084991455,78,0.5371416314737871
aligned,Management keeps ignoring our safety complaints at,,key,,29,0.9354838709677419,5.501984119415283,105,0.8397613072302192
aligned,Management keeps ignoring our safety complaints at,,key,,30,0.967741935483871,4.739283561706543,88,0.7831446966156363
aligned,Management keeps ignoring our safety complaints at,,key,,31,1.0,6.159069061279297,97,1.1339525040239096
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,0,0.0,4.554537773132324,10,1.8091313098557293
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,1,0.03225806451612903,7.849635124206543,17,1.324380821082741
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,2,0.06451612903225806,9.07189655303955,26,0.8683360802242532
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,3,0.0967741935483871,9.391790390014648,21,1.2253122869879007
aligned,My company laid off my whole team with no severanc,institutional_labor_worker_1,institutional,individual,4,0.12903225806451613,9.665775299072266,22,0.9185851911315694
