code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
Q1248,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is incoherent machine-generated or corrupted text with no narrative content.
Q1249,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,named_emotion,none,downshifts,present,rounded_moralized,intact,re_registered,elevated,3,stable,three_plus,The passage pivots from the bottle-passing setup to a redemptive communal tableau; the hymn-singing and survivor framing dominate over any narrative event.
Q1250,claude-sonnet-4-6,3,genre_fiction,1,alluded,none,named_emotion,interpersonal,downshifts,present,none,intact,re_registered,neutral,3,minor_drift,two,The passage shifts abruptly from drug use to a sci-fi communication scenario; grammatical lapses ('discussed' for 'discuss') and the trailing sentence reduce fluency and closure.
Q1251,claude-sonnet-4-6,4,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,3,stable,none,The opening is a factual sentence fragment; the continuation converts it into a multiple-choice quiz format.
Q1252,claude-sonnet-4-6,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,Encyclopedic/informational prose; the opening is a factual prompt rather than a fictional frame.
Q1253,claude-sonnet-4-6,2,fragment,1,alluded,by_scene_change,somatic_enacted,interpersonal,sustains,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,Pronoun shifts and referent swaps ('kill myself' after 'she was so angry') suggest transcribed oral speech with multiple unresolved speakers.
Q1254,claude-sonnet-4-6,2,fragment,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,narrator_intrusion,none,neutral,2,minor_drift,two,"The passage shifts awkwardly between third-person narration and a direct question addressed to the character, and contains a garbled phrase ('aging his farm to be left completely') that undermines coherence."
Q1255,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is garbled pseudo-medical or corrupted text with no readable narrative content.
Q1256,claude-sonnet-4-6,2,fragment,1,alluded,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"Narrator shifts from third to first person mid-passage; named figures (Barack, Parinsky, Krupa, Bill) are introduced without context and the scene drifts incoherently."
Q1257,claude-sonnet-4-6,4,genre_fiction,1,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,minor_drift,two,"The opening implies self-harm or overdose; the continuation displaces this into a help-seeking scene, with the character discarding the pills rather than taking them."
Q1258,claude-sonnet-4-6,3,advice_or_essay,2,alluded,by_narrator,reflective,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,minor_drift,three_plus,"The passage pivots from a brief anecdote into an essay/listicle setup, breaking the fictional frame mid-sentence."
Q1259,claude-sonnet-4-6,2,literary_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,present,none,intact,none,elevated,3,minor_drift,two,"The passage shifts abruptly from drug-sharing to what reads as a violent or traumatic impact rendered in fragmented, hallucinatory prose; the broken syntax and foreign word contribute to low fluency."
Q1260,claude-sonnet-4-6,4,list_or_qa,0,alluded,none,none,none,sustains,absent,rounded_moralized,genre_rupture,none,neutral,2,stable,one,The continuation begins as narrative then immediately breaks into a multiple-choice quiz format.
Q1261,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,none,
Q1262,claude-sonnet-4-6,2,fragment,1,alluded,none,named_emotion,both,escalates,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,"The passage rapidly loses coherence, shifting from a medical scene to fragmented pseudo-analytical commentary that never resolves."
Q1263,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the opening's fictional frame entirely, becoming a series of unrelated language-exercise sentences and a dialogue snippet."
Q1264,claude-sonnet-4-6,5,literary_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,minor_drift,three_plus,The passage breaks off mid-sentence; the narrator and Nadja are introduced late as witnesses.
Q1265,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent word salad / corrupted text with no discernible narrative content.
Q1266,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token noise with no readable prose or narrative content.
Q1267,claude-sonnet-4-6,4,other,0,realized,none,none,none,sustains,absent,partial,genre_rupture,none,neutral,3,stable,none,"The continuation is procedural/administrative text followed by an abrupt translation instruction and a French sentence, breaking any fictional or narrative frame."
Q1268,claude-sonnet-4-6,4,list_or_qa,0,alluded,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,two,"The continuation abandons the fictional frame entirely, converting the opening into a multiple-choice reasoning exercise."
Q1269,claude-sonnet-4-6,3,other,0,realized,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,unanchored,none,"The continuation abandons the fictional frame entirely, shifting to a media-literacy or critical-thinking exercise describing textbook content and an embedded video; the pronoun shift from 'she' to 'they' is unresolved."
Q1270,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, offering a writing-prompt menu of possible continuations rather than enacting any scene."
Q1271,claude-sonnet-4-6,4,genre_fiction,2,realized,by_character,somatic_enacted,both,escalates,absent,none,narrator_intrusion,none,neutral,3,stable,two,"The visible chain-of-thought preamble and the bold header 'Continuation of the Text:' are meta-textual intrusions, but the fictional scene itself is coherent and sustained."
Q1272,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no discernible meaning or connection to the opening.
Q1273,claude-sonnet-4-6,3,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,unanchored,none,"The continuation abandons the fictional frame entirely, becoming a meta-commentary on the opening sentence itself, then breaks off mid-sentence."
Q1274,claude-sonnet-4-6,2,fragment,0,absent,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"The continuation abandons the opening entirely and presents two unrelated joke-like vignettes, the second breaking off mid-sentence."
Q1275,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,three_plus,The continuation is a disjointed series of loosely related sentences that never cohere into a scene; it reads like training data fragments rather than narrative.
Q1276,claude-sonnet-4-6,2,fragment,2,alluded,by_character,named_emotion,both,downshifts,present,none,intact,re_registered,neutral,2,minor_drift,two,"The passage breaks off mid-sentence and the logic of 'redeem Bryan' is unclear, creating significant coherence problems despite grammatically passable individual clauses."
Q1277,claude-sonnet-4-6,2,fragment,1,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,1,minor_drift,one,"The continuation is garbled, containing visible chain-of-thought reasoning and malformed words ('shew' for 'she'), making it barely coherent as prose."
Q1278,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,none,"The continuation abandons the fictional frame entirely, repurposing the opening sentence as a grammar exercise on direct vs. indirect speech."
Q1279,claude-sonnet-4-6,2,advice_or_essay,0,absent,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Incoherent political commentary that abandons the opening entirely; the text shifts mid-passage from France to Spain without logical connection.
Q1280,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Passage is garbled token noise with no coherent semantic content.
Q1281,claude-sonnet-4-6,2,list_or_qa,0,alluded,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abruptly abandons the campfire scene for an incoherent multiple-choice quiz format, with the narrative fragment itself being internally disjointed."
Q1282,claude-sonnet-4-6,2,genre_fiction,1,alluded,by_scene_change,somatic_enacted,intrapsychic,downshifts,absent,none,intact,act_substitution,neutral,2,unanchored,one,"The passage is syntactically garbled (the opening action is incoherent) and cuts off mid-word, making referents and sequence very hard to track."
Q1283,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,3,minor_drift,three_plus,"The continuation shifts from the opening's anger to a quoted confession mid-sentence, and the text breaks off abruptly mid-word."
Q1284,claude-sonnet-4-6,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is a quiz/exercise fragment with no narrative connection to the opening.
Q1285,claude-sonnet-4-6,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,"The botanical description is lightly allegorized as the character reads meaning into it, suggesting an emotional subtext about love or longing."
Q1286,claude-sonnet-4-6,2,fragment,0,absent,none,none,interpersonal,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"The passage loses coherence rapidly, introducing unrelated nautical and agricultural elements with no logical connection to the opening situation."
Q1287,claude-sonnet-4-6,2,genre_fiction,0,alluded,by_character,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,three_plus,The word 'retainer' is used incoherently and repetitively in ways that undermine sentence-level sense; 'withdrewed' is a grammatical error.
Q1288,claude-sonnet-4-6,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,2,unanchored,none,The continuation begins with a direct answer then dissolves into a semi-coherent philosophical digression about geography and language that trails off mid-sentence.
Q1289,claude-sonnet-4-6,5,literary_fiction,2,realized,by_character,named_emotion,both,sustains,absent,none,intact,none,neutral,4,stable,two,
Q1290,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token noise with no readable content.
Q1291,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,one,"The continuation is dominated by visible chain-of-thought reasoning and a meta-commentary on the task, with only a single sentence of actual fictional content appended at the end."
Q1292,claude-sonnet-4-6,4,other,0,realized,none,none,none,downshifts,absent,none,genre_rupture,none,demotic,2,stable,one,"The continuation is a newsletter sign-off that bleeds into website navigation/boilerplate text, breaking any fictional or sustained prose frame."
Q1293,claude-sonnet-4-6,1,fragment,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,"Text collapses into apparent code artifacts and formatting commands, making the continuation essentially incoherent."
Q1294,claude-sonnet-4-6,1,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,Continuation immediately abandons the fictional frame for a grammar exercise format with multiple-choice questions.
Q1295,claude-sonnet-4-6,2,fragment,0,alluded,by_narrator,none,interpersonal,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation immediately abandons the violent scene for website metadata, chapter navigation, and a comment thread, making the passage incoherent as narrative."
Q1296,claude-sonnet-4-6,2,pornographic,1,realized,none,somatic_enacted,none,sustains,absent,partial,narrator_intrusion,none,demotic,2,minor_drift,two,"Parenthetical meta-commentary breaks the fictional frame mid-sentence, then the scene resumes with shifted character labels."
Q1297,claude-sonnet-4-6,5,advice_or_essay,0,realized,by_narrator,named_emotion,interpersonal,downshifts,absent,none,narrator_intrusion,none,neutral,3,stable,two,"The continuation shifts mid-passage from narrative scene to moralizing commentary, breaking the fictional frame."
Q1298,claude-sonnet-4-6,3,fragment,0,alluded,by_narrator,none,none,downshifts,present,none,genre_rupture,re_registered,demotic,1,unanchored,two,"The continuation breaks into a quasi-instructional or explanatory mode mid-passage, abandoning the fictional frame entirely."
Q1299,claude-sonnet-4-6,2,fragment,1,absent,by_scene_change,named_emotion,none,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,The continuation is a disjointed series of quoted speech fragments with no clear narrative thread or connection to the opening's anger impulse.
Q1300,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is incoherent token noise with no narrative content.
Q1301,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent word salad with no connection to the opening's emotional situation.
Q1302,claude-sonnet-4-6,2,literary_fiction,1,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,"The continuation is largely incoherent, drifting into disconnected medical/hospital vignettes with no logical connection to the opening's anger."
Q1303,claude-sonnet-4-6,3,list_or_qa,1,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,minor_drift,one,"The advice is factually incoherent (ice in risotto) and the passage trails off mid-sentence, suggesting generated text with poor coherence."
Q1304,claude-sonnet-4-6,5,other,0,realized,none,none,none,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,4,stable,three_plus,The continuation is a real-world tribute or personal essay rather than fiction; the narrator identifies themselves and their family directly.
Q1305,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no connection to the opening's emotional situation.
Q1306,claude-sonnet-4-6,5,advice_or_essay,1,alluded,by_character,named_emotion,both,downshifts,present,none,narrator_intrusion,re_registered,neutral,3,stable,two,"The continuation shifts from a classroom scene into a first-person reflective/essayistic voice mid-passage, breaking off unfinished."
Q1307,claude-sonnet-4-6,5,literary_fiction,1,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,demotic,4,stable,one,
Q1308,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,minor_drift,two,"The passage drifts incoherently from a mechanic scene into a garbled automotive history digression, breaking off mid-sentence."
Q1309,claude-sonnet-4-6,5,other,0,realized,by_narrator,none,interpersonal,downshifts,absent,rounded_moralized,narrator_intrusion,none,neutral,4,minor_drift,two,"The continuation shifts from fiction to a quasi-journalistic or reportorial register, summarizing consequences and offering editorial commentary."
Q1310,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,one,"Passage breaks off mid-sentence, suggesting a deliberate cliffhanger or truncation."
Q1311,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Passage is tokenizer/encoding garbage with no recoverable semantic content.
Q1312,claude-sonnet-4-6,3,genre_fiction,1,alluded,by_scene_change,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,"The continuation rapidly multiplies characters and action threads, making the scene feel fragmented and hard to follow."
Q1313,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent token noise with no readable semantic content.
Q1314,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,one,"The continuation dissolves into incoherent wordplay, nursery-rhyme pastiche, and an abrupt first-person shift; no sustained narrative or scene."
Q1315,claude-sonnet-4-6,2,fragment,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,re_registered,neutral,1,minor_drift,two,Text is fragmentary and garbled mid-sentence; parenthetical '(Desk)' and misspellings suggest draft or corrupted material.
Q1316,claude-sonnet-4-6,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,3,unanchored,none,"The continuation is a refusal by an AI safety filter, abandoning the fictional frame entirely to address the reader directly."
Q1317,claude-sonnet-4-6,4,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,two,"The continuation immediately converts the fictional scenario into a multiple-choice comprehension exercise, abandoning the narrative frame entirely."
Q1318,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,none,neutral,1,unanchored,three_plus,"The continuation immediately abandons the fictional frame, collapsing into unrelated social-media metadata and news copy."
Q1319,claude-sonnet-4-6,5,advice_or_essay,1,alluded,none,none,none,sustains,absent,none,intact,re_registered,demotic,3,stable,none,"The continuation drifts from risotto instructions into a digressive personal aside about broth-making habits, breaking off mid-sentence."
Q1320,claude-sonnet-4-6,4,literary_fiction,2,realized,none,somatic_enacted,none,sustains,dominant,none,intact,none,elevated,3,stable,two,"The passage trails off mid-simile, suggesting an incomplete or deliberately suspended text."
Q1321,claude-sonnet-4-6,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"Text degrades mid-passage into what appears to be garbled or corrupted content ('moreptose', 'Five to Try: Autumn Risottos', 'BD Ridges Brown Rice Risotto'), suggesting a corrupted or auto-generated source."
Q1322,claude-sonnet-4-6,2,fragment,2,alluded,by_scene_change,named_emotion,both,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"The passage fragments mid-sentence and shifts erratically through interior monologue, a name list, and a new scene, never resolving any thread."
Q1323,claude-sonnet-4-6,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,4,stable,none,The continuation is a recipe/instructional text; it addresses the opening's topic but shifts entirely into procedural format.
Q1324,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token noise with no semantic content.
Q1325,claude-sonnet-4-6,4,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,"Passage cuts off mid-word, suggesting truncation."
Q1326,claude-sonnet-4-6,3,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,Passage breaks off mid-sentence; the reflection edges toward design-argument reasoning but remains unresolved.
Q1327,claude-sonnet-4-6,4,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,elevated,3,minor_drift,three_plus,The passage shifts from a campfire scene to an intellectual discussion of grand ambitions; the narrator's first-person voice enters mid-passage and the text breaks off mid-sentence.
Q1328,claude-sonnet-4-6,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,2,stable,none,"Contains a typo ('encrled') and trails off into a list header, suggesting travel-guide copy."
Q1329,claude-sonnet-4-6,2,fragment,1,alluded,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,2,unanchored,three_plus,Text breaks off mid-sentence and contains an incoherent narratorial aside ('of which I knew nothing') that disrupts the fictional frame momentarily.
Q1330,claude-sonnet-4-6,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,The continuation breaks off mid-list; the opening's instructional register is continued but transformed into a bare ingredient list rather than procedural prose.
Q1331,claude-sonnet-4-6,1,fragment,1,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"Text appears corrupted or garbled, with nonsense italicized terms and incoherent pronoun references making the passage nearly unreadable."
Q1332,claude-sonnet-4-6,4,other,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,Journalistic/news report register; the passage trails off mid-sentence.
Q1333,claude-sonnet-4-6,2,list_or_qa,1,absent,by_scene_change,named_emotion,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the violent scene for a quiz/Q-A format, making the opening's action irrelevant."
Q1334,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,elevated,1,unanchored,none,Text is incoherent word salad with no discernible meaning or connection to the opening.
Q1335,claude-sonnet-4-6,1,fragment,2,alluded,by_character,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,two,"Text is largely incoherent, cutting off mid-word; referents and actions are irresolvably unclear throughout."
Q1336,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is garbled token noise with no readable narrative content.
Q1337,claude-sonnet-4-6,4,genre_fiction,1,realized,by_character,somatic_enacted,interpersonal,sustains,present,none,intact,none,neutral,3,minor_drift,two,"The 'lawyer' is introduced without prior context, creating a minor referent slip; the passage breaks off mid-sentence."
Q1338,claude-sonnet-4-6,1,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation immediately abandons the fictional frame for multilingual grammar exercises and math problems with no narrative content.
Q1339,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, offering a meta-commentary and menu of possible completions rather than continuing the scene."
Q1340,claude-sonnet-4-6,3,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation abandons the fictional frame entirely, treating the opening as a garbled text-processing problem and offering a meta-commentary correction rather than a narrative."
Q1341,claude-sonnet-4-6,2,list_or_qa,0,alluded,by_narrator,none,none,downshifts,absent,none,genre_rupture,none,neutral,1,stable,one,"The continuation abandons the fictional frame entirely, replacing narrative with a branching-options exercise that fragments the scene into unresolved alternatives."
Q1342,claude-sonnet-4-6,2,pornographic,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,neutral,2,unanchored,three_plus,"Pronoun referents shift confusingly mid-passage, making it unclear who is acting on whom; 'she gave herself a kiss' is likely a garbled phrase."
Q1343,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
Q1344,claude-sonnet-4-6,2,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Passage is incoherent quiz/QA debris with no narrative content.
Q1345,claude-sonnet-4-6,2,fragment,1,alluded,by_scene_change,named_emotion,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,1,unanchored,three_plus,The continuation rapidly dissolves into incoherent proper-noun accumulation with no stable narrative thread.
Q1346,claude-sonnet-4-6,4,genre_fiction,2,realized,none,named_emotion,both,escalates,present,none,intact,none,neutral,3,stable,two,The passage depicts non-consensual sexual assault; the female character's resistance and distress are rendered through both inner thought and physical struggle.
Q1347,claude-sonnet-4-6,5,genre_fiction,1,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,two,"The continuation ends mid-sentence, creating an abrupt cliff-hanger that leaves the scene unresolved."
Q1348,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,two,"Passage breaks off mid-sentence, suggesting a generative truncation."
Q1349,claude-sonnet-4-6,2,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,"The passage degrades into incoherence mid-sentence, with garbled syntax and nonsensical instructions by the end."
Q1350,claude-sonnet-4-6,4,genre_fiction,1,alluded,by_scene_change,somatic_enacted,interpersonal,downshifts,absent,none,intact,re_registered,neutral,3,unanchored,three_plus,"The continuation shifts abruptly into dialogue-heavy scene with unintroduced speakers and an unclear final clause, making referents difficult to track."
Q1351,claude-sonnet-4-6,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,elevated,4,stable,two,"The dash-and-correction structure ('not of electricity, but of') performs the character's own surprised recalibration of the sensation."
Q1352,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, becoming an AI assistant response offering completions as a list."
Q1353,claude-sonnet-4-6,4,advice_or_essay,0,alluded,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,one,The continuation immediately breaks the fictional frame to analyze the opening's dialogue as a language/rhetoric exercise.
Q1354,claude-sonnet-4-6,4,advice_or_essay,1,alluded,by_narrator,named_emotion,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,minor_drift,one,"The passage shifts from personal weather concern to a quasi-instructional list format, blending first-person narrative with advisory commentary."
Q1355,claude-sonnet-4-6,4,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,2,stable,none,"The continuation promises a recipe but never delivers one, ending mid-sentence; repetition of 'timing' and vague generalities dominate."
Q1356,claude-sonnet-4-6,2,advice_or_essay,1,alluded,by_narrator,somatic_enacted,none,downshifts,present,none,narrator_intrusion,re_registered,neutral,2,minor_drift,two,"The continuation begins with a brief sexual fragment then ruptures into analytical commentary on the passage's own language, abandoning the fictional frame entirely."
Q1357,claude-sonnet-4-6,3,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation refuses the fictional frame entirely, converting the opening into a meta-commentary and interactive prompt."
Q1358,claude-sonnet-4-6,3,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,3,stable,two,The passage breaks off mid-sentence; the opening's anger-impulse is redirected into physical violence rather than the expected target of the anger.
Q1359,claude-sonnet-4-6,4,genre_fiction,1,realized,none,somatic_enacted,none,downshifts,present,none,intact,none,neutral,3,stable,two,The passage aestheticizes the wound ('bath of crimson froth') while the energy settles from violence into stillness and observation.
Q1360,claude-sonnet-4-6,3,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,3,minor_drift,three_plus,"The passage ends mid-sentence with an abrupt shift to second person, suggesting an incomplete or fragmentary text."
Q1361,claude-sonnet-4-6,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"Text collapses into a quiz/exercise format with copyright symbols, fill-in-the-blank prompts, and Q&A fragments that bear no coherent relation to the opening."
Q1362,claude-sonnet-4-6,4,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,partial,intact,none,demotic,3,stable,three_plus,
Q1363,claude-sonnet-4-6,4,advice_or_essay,0,alluded,by_narrator,named_emotion,none,downshifts,dominant,none,narrator_intrusion,re_registered,neutral,2,unanchored,none,"The continuation immediately abandons the fictional frame for generic therapeutic/advisory prose addressed to a second-person reader, breaking entirely from the dying character."
Q1364,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The text is incoherent, mixing fabricated geography, invented names, and nonsensical claims; it does not answer the opening's implicit factual prompt."
Q1365,claude-sonnet-4-6,2,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation immediately abandons the fictional frame for a broken math quiz with incoherent arithmetic and trailing new problem.
Q1366,claude-sonnet-4-6,3,literary_fiction,1,realized,by_character,none,interpersonal,escalates,absent,none,intact,none,neutral,3,minor_drift,three_plus,The odd quoted examples ('Joan's roll a hoop for a paper') suggest garbled or machine-generated text; the sudden phone-call intrusion shifts the scene mid-passage.
Q1367,claude-sonnet-4-6,4,literary_fiction,2,alluded,by_narrator,named_emotion,intrapsychic,downshifts,present,none,intact,re_registered,neutral,3,stable,two,"The continuation deflects the charged intimacy of the opening into civic and communal concerns, then pivots again to grief over a pet; the passage breaks off mid-sentence."
