layer,word,probability,logit,source,model,model_id
26,said,9.8e-07,1.418,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,the,1.27e-06,1.6768,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,scream,1e-08,-3.5918,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,und,0.53456807,14.8359,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,removed,0.09659448,13.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,roughly,0.06044728,12.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,remove,0.04457103,12.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,fond,0.0323551,12.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kill,6e-08,-1.2383,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,fuck,7.1e-07,1.2979,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kiss,6.833e-05,5.8711,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,said,4.2e-07,0.7729,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,the,5.9e-07,1.124,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,scream,0.0,-3.7871,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,und,0.50591058,13.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,removed,0.0658446,11.7734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,remove,0.04632746,11.4219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,removes,0.04056568,11.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,roughly,0.04025,11.2812,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kill,1.6e-07,-1.1807,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,fuck,3.26e-06,1.8613,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kiss,0.00035928,6.5625,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,said,1.27e-06,0.9194,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,the,2.17e-06,1.4531,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,scream,2e-08,-3.4004,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,und,0.31342456,13.1641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,roughly,0.0837006,11.8438,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,removed,0.06831444,11.6406,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,remove,0.0651861,11.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,removes,0.05532272,11.4297,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kill,3.3e-07,-0.5996,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,fuck,4.72e-06,2.0605,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kiss,0.00044094,6.5977,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,said,8.5e-07,0.3491,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,the,1.99e-06,1.1992,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,scream,4e-08,-2.6699,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,und,0.40776807,13.5312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,remove,0.08155874,11.9219,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,roughly,0.05693718,11.5625,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,fond,0.05390704,11.5078,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,ca,0.04331552,11.2891,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kill,9.1e-07,0.5205,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,fuck,5.62e-06,2.3398,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kiss,0.00254104,8.4531,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,said,7.4e-07,0.313,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,the,2.58e-06,1.5605,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,scream,1.1e-07,-1.6348,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,und,0.46039283,14.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,remove,0.1393192,13.5547,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,fond,0.05371233,12.6016,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,unb,0.04852505,12.5,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,roughly,0.03691591,12.2266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kill,1.17e-06,1.8691,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,fuck,6.934e-05,5.9492,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kiss,0.00125336,8.8438,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,said,1.2e-07,-0.4292,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,the,7.9e-07,1.4766,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,scream,7.4e-07,1.4102,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kiss,0.19827637,17.2656,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,und,0.16696544,17.0938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,remove,0.08011089,16.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,rip,0.07644235,16.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,take,0.07069761,16.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kill,1.351e-05,7.6719,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,fuck,0.00045811,11.1953,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,said,4.9e-07,4.3555,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,the,3.045e-05,8.4844,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,scream,8.408e-05,9.5,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,tem,0.02785391,9.2969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,-do,0.00911376,8.1797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,prelim,0.00559294,7.6914,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,etter,0.00469136,7.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,serialVersionUID,0.00425488,7.418,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kill,1.155e-05,1.5088,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,fuck,5.07e-06,0.686,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kiss,0.00033197,4.8672,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,said,5.73e-06,0.8071,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,the,8.796e-05,3.5391,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,scream,5.3e-07,-1.5654,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,",[],",0.01987885,9.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,assen,0.00592226,8.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,utsch,0.00539228,8.1641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,Pony,0.00424902,7.9258,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kill,1.21e-06,-0.2354,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,fuck,2.2e-07,-1.9277,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kiss,1.59e-06,0.0327,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,said,1.79e-06,0.1532,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,the,1.035e-05,1.9082,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,scream,2.38e-06,0.4377,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,vester,0.02860854,10.7422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,""":[{",0.00973357,9.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,urname,0.00921555,9.6094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,",[],",0.00618703,9.2109,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kill,4.8e-07,-0.2546,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,fuck,3.99e-06,1.8643,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kiss,1.86e-06,1.1006,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,said,3.9e-07,-0.4565,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,the,2.016e-05,3.4844,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,scream,1.07e-06,0.5483,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,utsch,0.04895962,11.1641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,��,0.01902366,10.2188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,warz,0.01002476,9.5781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,asting,0.00971633,9.5469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,vester,0.00637213,9.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kill,9e-08,-2.0078,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,fuck,2.072e-05,3.3965,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kiss,4.9e-07,-0.3535,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,said,2e-07,-1.2383,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,the,9.39e-06,2.6055,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,scream,1.46e-06,0.7446,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,��,0.04307689,11.1172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,warz,0.0188189,10.2891,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,.GraphicsUnit,0.01431667,10.0156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,_HINT,0.01039278,9.6953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,adiens,0.00596807,9.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kill,1.1e-07,-1.7373,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,fuck,5.8e-07,-0.1037,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kiss,3.2e-07,-0.6802,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,said,2.4e-07,-0.9902,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,the,8.38e-06,2.5723,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,scream,6.3e-07,-0.0208,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,��,0.08469316,11.6875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,_HINT,0.03265212,10.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,SPATH,0.00455926,8.7656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,RetVal,0.00383928,8.5938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,******************************************************************************,0.00360667,8.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kill,1.2e-07,-1.751,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,fuck,8.8e-07,0.2156,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kiss,1e-07,-1.9912,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,said,4.6e-07,-0.429,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,the,4.265e-05,4.0938,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,scream,3.3e-07,-0.7651,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,��,0.02978549,10.2266,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,Sdk,0.010134,9.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,warz,0.0073565,8.8281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,RetVal,0.00591111,8.6094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,ście,0.00453221,8.3438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kill,9.4e-07,-0.1351,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,fuck,6e-07,-0.5811,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kiss,5e-08,-3.1582,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,said,4.12e-06,1.3418,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,the,6.026e-05,4.0234,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,scream,3.2e-07,-1.2148,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,��,0.0296216,10.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,HEME,0.00547945,8.5,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,_mime,0.00407198,8.2031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,PageSize,0.00351026,8.0547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,slot,0.00318367,7.957,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kill,4.32e-06,1.3545,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,fuck,2.96e-06,0.9751,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kiss,1e-08,-4.543,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,said,2.4e-06,0.7676,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,the,2.498e-05,3.1094,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,scream,5.8e-07,-0.6592,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,Celt,0.01124982,8.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,��,0.01065112,8.8359,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,_HINT,0.00687688,8.3984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,374,0.00531404,8.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,άνι,0.00423672,7.9141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kill,6.7e-07,-0.832,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,fuck,6.85e-06,1.4863,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kiss,1.1e-07,-2.6641,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,said,1.89e-06,0.2009,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,the,3.364e-05,3.0781,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,scream,1.31e-06,-0.1677,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,bson,0.0127342,9.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,lineno,0.00790685,8.6719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,Celt,0.00748605,8.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,601,0.00386857,7.957,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,STAT,0.00383847,7.9492,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kill,5.6e-07,-0.8887,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,fuck,9.16e-06,1.9111,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kiss,1.2e-07,-2.4062,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,said,6.3e-07,-0.7715,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,the,4.95e-06,1.2959,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,scream,6.7e-07,-0.71,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,ooks,0.00945085,8.5859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,рахов,0.00534303,8.0156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,bson,0.00530145,8.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,pedest,0.00509835,7.9688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,""";""",0.00488392,7.9258,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kill,1.03e-06,-0.5352,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,fuck,6.7e-07,-0.9692,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kiss,1.9e-07,-2.2227,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,said,1.17e-06,-0.4126,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,the,1.598e-05,2.2031,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,scream,2.2e-07,-2.0664,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,.ie,0.00718576,8.4609,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,537,0.00619451,8.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,icode,0.00467586,8.0312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,247,0.00398389,7.8711,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,Kendrick,0.00357113,7.7617,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kill,1.09e-06,-0.3354,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,fuck,3.3e-07,-1.54,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kiss,4.4e-07,-1.2314,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,said,6.28e-06,1.418,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,the,1.975e-05,2.5645,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,scream,2.3e-07,-1.8975,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,""";""",0.00638785,8.3672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,.ie,0.00614313,8.3281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,Clone,0.0053791,8.1953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,537,0.00440748,7.9961,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kill,2.05e-06,0.3228,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,fuck,7.9e-07,-0.6274,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kiss,4.5e-07,-1.1904,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,said,9.79e-06,1.8867,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,the,4.663e-05,3.4473,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,scream,4.2e-07,-1.2617,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,endors,0.00821866,8.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,""";""",0.00518344,7.7812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,-*-,0.00367561,7.4375,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,Harlem,0.0035348,7.3984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,hay,0.00284029,7.1797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kill,2.3e-06,0.0607,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,fuck,3.2e-06,0.3923,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kiss,1.65e-06,-0.272,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,said,7.66e-06,1.2646,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,the,6.023e-05,3.3262,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,scream,5e-08,-3.8105,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,Clone,0.00926356,8.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,LS,0.00581968,7.793,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,Credential,0.00417542,7.4609,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kill,2.52e-06,0.048,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,fuck,4.72e-06,0.6768,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kiss,2.62e-06,0.0868,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,said,5.51e-06,0.8306,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,the,6.631e-05,3.3184,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,scream,4e-08,-4.1992,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,familiar,0.00650937,7.6875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,Chatt,0.0046339,7.3477,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,har,0.00452656,7.3242,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,intptr,0.00449133,7.3164,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kill,1.56e-06,-0.646,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,fuck,8.11e-06,1.0,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kiss,1.52e-06,-0.6758,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,said,3.69e-06,0.2122,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,the,8.638e-05,3.3652,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,scream,7e-08,-3.7461,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,slowly,0.01079724,8.2891,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,laid,0.01046505,8.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,familiar,0.00553628,7.6211,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,Taxi,0.00551469,7.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kill,1.01e-06,-0.9854,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,fuck,2.61e-06,-0.0395,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kiss,1.11e-06,-0.894,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,said,2.093e-05,2.043,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,the,0.00022322,4.4102,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,scream,7e-08,-3.6855,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,slowly,0.01220395,8.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,Gunn,0.00606504,7.6133,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,familiar,0.00397755,7.1914,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,СТ,0.00387026,7.1641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kill,1.3e-06,-0.8364,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,fuck,1.73e-06,-0.5474,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kiss,5.3e-07,-1.7246,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,said,1.399e-05,1.541,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,the,0.00020753,4.2383,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,scream,6e-08,-3.959,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,slowly,0.02263339,8.9062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,Goodman,0.01103063,8.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,pro,0.00807018,7.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,har,0.00682237,7.707,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kill,8.4e-07,-1.2998,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,fuck,2e-06,-0.426,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kiss,6.46e-06,0.7441,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,said,1.827e-05,1.7842,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,the,0.00020602,4.207,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,scream,1.3e-07,-3.1602,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,slowly,0.06139176,9.9453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,laid,0.01704787,8.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,843,0.00978977,8.1094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,rough,0.00705131,7.7812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kill,1.1e-06,-0.9883,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,fuck,2.1e-06,-0.3398,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kiss,2.24e-06,-0.2739,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,said,9.95e-06,1.2178,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,the,0.00020963,4.2656,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,scream,9e-08,-3.4922,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,slowly,0.03557674,9.4609,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,rough,0.02836425,9.2344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
