word,pos,pos_name,prob_mean,prob_std,n_families,prompt_key
expect,1,SFT,0.0038188,0.004631474138975624,5,institutional_medical_doctor_1
expect,2,ALIGNED,0.0026200999999999998,0.002776265615294521,10,institutional_medical_doctor_1
explain,0,BASE,0.012976545454545456,0.011009113736933019,11,institutional_medical_doctor_1
explain,1,SFT,0.021702833333333334,0.028122704673744784,6,institutional_medical_doctor_1
explain,2,ALIGNED,0.02716881818181818,0.046664839022154965,11,institutional_medical_doctor_1
explore,0,BASE,0.0003425,0.0003853731957466684,2,institutional_medical_doctor_1
explore,1,SFT,0.00031099999999999997,0.00013435028842544405,2,institutional_medical_doctor_1
explore,2,ALIGNED,0.0001475,0.00018031222920256965,2,institutional_medical_doctor_1
express,0,BASE,0.000709,2.1213203435596482e-05,2,institutional_medical_doctor_1
express,1,SFT,0.000123,,1,institutional_medical_doctor_1
express,2,ALIGNED,0.000185,0.0001456639969244288,2,institutional_medical_doctor_1
expressly,0,BASE,9e-05,,1,institutional_medical_doctor_1
expressly,1,SFT,0.000148,,1,institutional_medical_doctor_1
expressly,2,ALIGNED,0.000308,,1,institutional_medical_doctor_1
facilitate,0,BASE,0.0002315,0.00031183409050326746,2,institutional_medical_doctor_1
facilitate,1,SFT,4.3e-05,,1,institutional_medical_doctor_1
facilitate,2,ALIGNED,0.00039150000000000003,0.0005451793282948282,2,institutional_medical_doctor_1
familiarize,0,BASE,6.1e-05,,1,institutional_medical_doctor_1
familiarize,1,SFT,0.000198,,1,institutional_medical_doctor_1
familiarize,2,ALIGNED,0.000318,,1,institutional_medical_doctor_1
fax,0,BASE,0.000554,,1,institutional_medical_doctor_1
fax,1,SFT,7e-05,,1,institutional_medical_doctor_1
fax,2,ALIGNED,0.0,,1,institutional_medical_doctor_1
feel,0,BASE,0.0017624545454545456,0.0009260927991984782,11,institutional_medical_doctor_1
feel,1,SFT,0.0014385,0.0013284653928499605,6,institutional_medical_doctor_1
feel,2,ALIGNED,0.001062909090909091,0.0011740321507135532,11,institutional_medical_doctor_1
fight,0,BASE,0.0007035,0.00040685169288083345,6,institutional_medical_doctor_1
fight,1,SFT,0.00053,0.00011605171261123206,4,institutional_medical_doctor_1
fight,2,ALIGNED,0.00029033333333333336,0.00013650592172747184,6,institutional_medical_doctor_1
figure,0,BASE,0.0009500000000000001,0.00036910973977937784,2,institutional_medical_doctor_1
figure,1,SFT,0.000546,,1,institutional_medical_doctor_1
figure,2,ALIGNED,0.0007115,0.0005918483758531402,2,institutional_medical_doctor_1
file,0,BASE,0.0041969090909090906,0.0027492928710686846,11,institutional_medical_doctor_1
file,1,SFT,0.0034438333333333335,0.002522345370219286,6,institutional_medical_doctor_1
file,2,ALIGNED,0.0028746363636363635,0.003416971678920599,11,institutional_medical_doctor_1
fill,0,BASE,0.000703,0.0006180113267570424,2,institutional_medical_doctor_1
fill,1,SFT,0.000534,,1,institutional_medical_doctor_1
fill,2,ALIGNED,0.000316,0.000223445742854949,2,institutional_medical_doctor_1
find,0,BASE,0.003835,0.0033271662717694168,11,institutional_medical_doctor_1
find,1,SFT,0.0028465,0.0016215149398016659,6,institutional_medical_doctor_1
find,2,ALIGNED,0.002728818181818182,0.0033046737151550022,11,institutional_medical_doctor_1
fire,0,BASE,0.0006996666666666667,0.0005197887391367125,3,institutional_medical_doctor_1
fire,1,SFT,0.0008865,0.00025809397513308993,2,institutional_medical_doctor_1
fire,2,ALIGNED,0.000475,0.000379443012849097,3,institutional_medical_doctor_1
first,0,BASE,0.010528636363636363,0.01806956869586392,11,institutional_medical_doctor_1
first,1,SFT,0.0036395,0.0020611385931081877,6,institutional_medical_doctor_1
first,2,ALIGNED,0.022588636363636363,0.039634297370516686,11,institutional_medical_doctor_1
firstly,0,BASE,0.000273,,1,institutional_medical_doctor_1
firstly,2,ALIGNED,0.00046,,1,institutional_medical_doctor_1
fix,0,BASE,0.000512,0.00032951176003293117,2,institutional_medical_doctor_1
fix,1,SFT,0.000314,,1,institutional_medical_doctor_1
fix,2,ALIGNED,0.0004795,0.0006781154031578991,2,institutional_medical_doctor_1
focus,0,BASE,0.0011856363636363635,0.0013552082698041119,11,institutional_medical_doctor_1
focus,1,SFT,0.0017228333333333332,0.0013913967682392633,6,institutional_medical_doctor_1
focus,2,ALIGNED,0.0028713636363636367,0.0024709668258690674,11,institutional_medical_doctor_1
follow,0,BASE,0.0036161818181818183,0.002823620647968909,11,institutional_medical_doctor_1
follow,1,SFT,0.005738333333333334,0.006813448925960087,6,institutional_medical_doctor_1
follow,2,ALIGNED,0.003806363636363637,0.0025151146006783575,11,institutional_medical_doctor_1
forgive,0,BASE,8.5e-05,,1,institutional_medical_doctor_1
forgive,1,SFT,0.00026,,1,institutional_medical_doctor_1
forgive,2,ALIGNED,0.000306,,1,institutional_medical_doctor_1
forward,0,BASE,0.004056,0.001860816809898277,6,institutional_medical_doctor_1
forward,1,SFT,0.00654025,0.005289125471190866,4,institutional_medical_doctor_1
forward,2,ALIGNED,0.003776166666666667,0.005517177953144766,6,institutional_medical_doctor_1
frame,0,BASE,0.000147,,1,institutional_medical_doctor_1
frame,2,ALIGNED,0.00117,,1,institutional_medical_doctor_1
fully,0,BASE,0.000102,,1,institutional_medical_doctor_1
fully,1,SFT,0.000131,,1,institutional_medical_doctor_1
fully,2,ALIGNED,6e-06,,1,institutional_medical_doctor_1
further,0,BASE,0.000381,,1,institutional_medical_doctor_1
further,1,SFT,0.000403,,1,institutional_medical_doctor_1
further,2,ALIGNED,1e-06,,1,institutional_medical_doctor_1
gather,0,BASE,0.0010602727272727272,0.001002305251997523,11,institutional_medical_doctor_1
gather,1,SFT,0.002428,0.003913568141734599,6,institutional_medical_doctor_1
gather,2,ALIGNED,0.0015874545454545453,0.001105447453625577,11,institutional_medical_doctor_1
generate,0,BASE,0.0003085,0.00032314779900225225,2,institutional_medical_doctor_1
generate,1,SFT,0.0003555,5.8689862838483435e-05,2,institutional_medical_doctor_1
generate,2,ALIGNED,0.0002085,0.0002948635277547903,2,institutional_medical_doctor_1
gently,0,BASE,9.3e-05,,1,institutional_medical_doctor_1
gently,1,SFT,0.000655,,1,institutional_medical_doctor_1
gently,2,ALIGNED,0.00165,,1,institutional_medical_doctor_1
get,0,BASE,0.013600000000000001,0.007609316105932254,11,institutional_medical_doctor_1
get,1,SFT,0.011599166666666667,0.009435020496356469,6,institutional_medical_doctor_1
get,2,ALIGNED,0.00732490909090909,0.006499290752913667,11,institutional_medical_doctor_1
give,0,BASE,0.004818090909090909,0.001054366962166916,11,institutional_medical_doctor_1
give,1,SFT,0.005973833333333334,0.004974959192462454,6,institutional_medical_doctor_1
give,2,ALIGNED,0.005571272727272728,0.006303001096159022,11,institutional_medical_doctor_1
go,0,BASE,0.007488181818181818,0.006769437300369682,11,institutional_medical_doctor_1
go,1,SFT,0.005745,0.006985587391193385,6,institutional_medical_doctor_1
go,2,ALIGNED,0.003495,0.004726916563680811,11,institutional_medical_doctor_1
grab,0,BASE,6.7e-05,,1,institutional_medical_doctor_1
grab,1,SFT,0.00053,,1,institutional_medical_doctor_1
grab,2,ALIGNED,0.000666,,1,institutional_medical_doctor_1
greet,0,BASE,0.000228,,1,institutional_medical_doctor_1
greet,1,SFT,0.000409,,1,institutional_medical_doctor_1
greet,2,ALIGNED,0.00031,,1,institutional_medical_doctor_1
guide,0,BASE,0.0012038,0.0013008280824151977,5,institutional_medical_doctor_1
guide,1,SFT,0.0015175,0.0018405989514285832,2,institutional_medical_doctor_1
guide,2,ALIGNED,0.0021325999999999997,0.0014951352112768932,5,institutional_medical_doctor_1
hand,0,BASE,0.000469,3.465544690232687e-05,3,institutional_medical_doctor_1
hand,1,SFT,0.000364,0.00011737972567696691,2,institutional_medical_doctor_1
hand,2,ALIGNED,0.00038866666666666666,0.0001641503375973785,3,institutional_medical_doctor_1
handle,0,BASE,0.006567454545454546,0.006722466115401941,11,institutional_medical_doctor_1
handle,1,SFT,0.009172999999999999,0.010141790946376286,6,institutional_medical_doctor_1
handle,2,ALIGNED,0.016094272727272728,0.021240608602819785,11,institutional_medical_doctor_1
hang,0,BASE,0.000631,,1,institutional_medical_doctor_1
hang,1,SFT,0.000347,,1,institutional_medical_doctor_1
hang,2,ALIGNED,0.00034,,1,institutional_medical_doctor_1
hate,0,BASE,0.000444,2.9698484809835028e-05,2,institutional_medical_doctor_1
hate,1,SFT,0.000324,,1,institutional_medical_doctor_1
hate,2,ALIGNED,0.0002095,8.980256121069156e-05,2,institutional_medical_doctor_1
have,0,BASE,0.12500627272727274,0.07470568443577894,11,institutional_medical_doctor_1
have,1,SFT,0.08062983333333333,0.07982152897662803,6,institutional_medical_doctor_1
have,2,ALIGNED,0.05889154545454545,0.06458696745995067,11,institutional_medical_doctor_1
hear,0,BASE,0.001272111111111111,0.0007435965714761674,9,institutional_medical_doctor_1
hear,1,SFT,0.0011531666666666667,0.0010343298152265875,6,institutional_medical_doctor_1
hear,2,ALIGNED,0.0009045555555555555,0.0012783214688714955,9,institutional_medical_doctor_1
help,0,BASE,0.005922818181818182,0.008414350774934234,11,institutional_medical_doctor_1
help,1,SFT,0.009211166666666666,0.019049023370416307,6,institutional_medical_doctor_1
help,2,ALIGNED,0.007482,0.012448957426226504,11,institutional_medical_doctor_1
hide,0,BASE,0.000218,,1,institutional_medical_doctor_1
hide,1,SFT,0.000493,,1,institutional_medical_doctor_1
hide,2,ALIGNED,0.00021,,1,institutional_medical_doctor_1
highlight,0,BASE,0.00021525,0.00015860932086944534,4,institutional_medical_doctor_1
highlight,1,SFT,0.00031633333333333334,0.00017473503750917654,3,institutional_medical_doctor_1
highlight,2,ALIGNED,0.0003615,0.00026535699224503837,4,institutional_medical_doctor_1
highly,0,BASE,7e-05,,1,institutional_medical_doctor_1
highly,1,SFT,4.8e-05,,1,institutional_medical_doctor_1
highly,2,ALIGNED,6.1e-05,,1,institutional_medical_doctor_1
hire,0,BASE,0.0024415555555555558,0.00177897126952005,9,institutional_medical_doctor_1
hire,1,SFT,0.0029983999999999996,0.0033500348207145545,5,institutional_medical_doctor_1
hire,2,ALIGNED,0.0022795555555555555,0.0020618439023790762,9,institutional_medical_doctor_1
hold,0,BASE,0.0006918571428571428,0.0003598339564166731,7,institutional_medical_doctor_1
hold,1,SFT,0.00056825,0.0002344943140746345,4,institutional_medical_doctor_1
hold,2,ALIGNED,0.0005971428571428571,0.0005975043733651463,7,institutional_medical_doctor_1
hope,0,BASE,0.001085857142857143,0.0004402546341120589,7,institutional_medical_doctor_1
hope,1,SFT,0.0005484999999999999,0.000487599904293127,4,institutional_medical_doctor_1
hope,2,ALIGNED,0.0004361428571428571,0.0005550052337805559,7,institutional_medical_doctor_1
hopefully,0,BASE,0.000169,,1,institutional_medical_doctor_1
hopefully,1,SFT,5e-06,,1,institutional_medical_doctor_1
hopefully,2,ALIGNED,0.0,,1,institutional_medical_doctor_1
how,0,BASE,0.000435,,1,institutional_medical_doctor_1
how,2,ALIGNED,0.001342,,1,institutional_medical_doctor_1
ideally,0,BASE,0.00037,0.0002922122516254238,5,institutional_medical_doctor_1
ideally,1,SFT,4.75e-05,1.0606601717798212e-05,2,institutional_medical_doctor_1
ideally,2,ALIGNED,0.0005076,0.00048748620493302164,5,institutional_medical_doctor_1
identify,0,BASE,0.00136,,1,institutional_medical_doctor_1
identify,2,ALIGNED,0.001045,,1,institutional_medical_doctor_1
ignore,0,BASE,0.0018228181818181817,0.0013081508183830958,11,institutional_medical_doctor_1
ignore,1,SFT,0.0020571666666666668,0.0017312957478913494,6,institutional_medical_doctor_1
ignore,2,ALIGNED,0.0013073636363636362,0.0012502979063189119,11,institutional_medical_doctor_1
imagine,0,BASE,0.0007723333333333333,0.00020671074798697174,3,institutional_medical_doctor_1
imagine,1,SFT,0.000404,0.00048366103833159856,2,institutional_medical_doctor_1
imagine,2,ALIGNED,0.00029466666666666666,0.00030830234078471305,3,institutional_medical_doctor_1
immediately,0,BASE,0.005272090909090909,0.012593618959255082,11,institutional_medical_doctor_1
immediately,1,SFT,0.0021318333333333332,0.0022918028201978167,6,institutional_medical_doctor_1
immediately,2,ALIGNED,0.004486636363636364,0.004161413348196194,11,institutional_medical_doctor_1
implement,0,BASE,0.00111,,1,institutional_medical_doctor_1
implement,2,ALIGNED,0.001806,,1,institutional_medical_doctor_1
in,0,BASE,0.000671,,1,institutional_medical_doctor_1
in,2,ALIGNED,0.000271,,1,institutional_medical_doctor_1
include,0,BASE,0.0015152,0.0007137953021233281,10,institutional_medical_doctor_1
include,1,SFT,0.0018736666666666667,0.0018466387482847498,6,institutional_medical_doctor_1
include,2,ALIGNED,0.0007989,0.0005426649160495924,10,institutional_medical_doctor_1
increase,0,BASE,0.00045299999999999995,1.4142135623730719e-06,2,institutional_medical_doctor_1
increase,1,SFT,0.000256,,1,institutional_medical_doctor_1
increase,2,ALIGNED,0.0004355,0.0002623366158202091,2,institutional_medical_doctor_1
indicate,0,BASE,0.0004382,0.0003840907444862477,5,institutional_medical_doctor_1
indicate,1,SFT,0.0004943333333333333,0.0002786222053845194,3,institutional_medical_doctor_1
indicate,2,ALIGNED,0.0003818,0.0002813959843352424,5,institutional_medical_doctor_1
inform,0,BASE,0.009607272727272726,0.006785882611582802,11,institutional_medical_doctor_1
inform,1,SFT,0.009977833333333333,0.0031277872956239636,6,institutional_medical_doctor_1
inform,2,ALIGNED,0.019945363636363636,0.019845164591268716,11,institutional_medical_doctor_1
initially,0,BASE,0.00016233333333333334,0.00011802259670644996,3,institutional_medical_doctor_1
initially,1,SFT,0.000136,2.82842712474619e-05,2,institutional_medical_doctor_1
initially,2,ALIGNED,0.000279,0.0002437457691940519,3,institutional_medical_doctor_1
initiate,0,BASE,0.00025383333333333334,0.0001510303501507782,6,institutional_medical_doctor_1
initiate,1,SFT,0.0005313333333333333,0.0002830376888920155,3,institutional_medical_doctor_1
initiate,2,ALIGNED,0.0003678333333333333,0.00014685695988500734,6,institutional_medical_doctor_1
inquire,0,BASE,0.0008462000000000001,0.00037889074942521356,5,institutional_medical_doctor_1
inquire,1,SFT,0.000127,5.2325901807804516e-05,2,institutional_medical_doctor_1
inquire,2,ALIGNED,0.0005769999999999999,0.0006226190649185102,5,institutional_medical_doctor_1
insert,0,BASE,0.000526,0.0005473006486383877,2,institutional_medical_doctor_1
insert,1,SFT,0.000259,0.00012869343417595166,2,institutional_medical_doctor_1
insert,2,ALIGNED,0.000118,0.0001668772003600252,2,institutional_medical_doctor_1
insist,0,BASE,0.0008235,0.0007854126940659923,6,institutional_medical_doctor_1
insist,1,SFT,0.0011125,0.000782767206773508,2,institutional_medical_doctor_1
insist,2,ALIGNED,0.0007253333333333334,0.0007857876727632387,6,institutional_medical_doctor_1
instead,0,BASE,0.000204,7.778174593052024e-05,2,institutional_medical_doctor_1
instead,1,SFT,7.9e-05,,1,institutional_medical_doctor_1
instead,2,ALIGNED,0.001379,0.0013915861453751256,2,institutional_medical_doctor_1
instruct,0,BASE,0.0007654285714285714,0.0007247707355071802,7,institutional_medical_doctor_1
instruct,1,SFT,0.0006146666666666666,0.0005989134606379567,3,institutional_medical_doctor_1
instruct,2,ALIGNED,0.0013878571428571427,0.0008417126248650088,7,institutional_medical_doctor_1
intervene,0,BASE,0.0019455,0.0026718090714505996,8,institutional_medical_doctor_1
intervene,1,SFT,0.001629,0.0010668378508470722,3,institutional_medical_doctor_1
intervene,2,ALIGNED,0.00323675,0.0036129953441905874,8,institutional_medical_doctor_1
interview,0,BASE,0.001329,,1,institutional_medical_doctor_1
interview,2,ALIGNED,0.003427,,1,institutional_medical_doctor_1
introduce,0,BASE,0.000935,5.091168824543143e-05,2,institutional_medical_doctor_1
introduce,1,SFT,0.000199,,1,institutional_medical_doctor_1
introduce,2,ALIGNED,0.000522,0.0005458864350760147,2,institutional_medical_doctor_1
investigate,0,BASE,0.002983727272727273,0.003862324820387563,11,institutional_medical_doctor_1
investigate,1,SFT,0.0024073333333333334,0.00209830814387846,6,institutional_medical_doctor_1
investigate,2,ALIGNED,0.004753545454545455,0.006492631105547833,11,institutional_medical_doctor_1
invite,0,BASE,0.000191,,1,institutional_medical_doctor_1
invite,1,SFT,5.5e-05,,1,institutional_medical_doctor_1
invite,2,ALIGNED,2.5e-05,,1,institutional_medical_doctor_1
invoice,0,BASE,0.0012636666666666666,0.000678684266307488,3,institutional_medical_doctor_1
invoice,1,SFT,0.001289,,1,institutional_medical_doctor_1
invoice,2,ALIGNED,0.0004293333333333334,0.00025178628503819134,3,institutional_medical_doctor_1
involve,0,BASE,0.0005126250000000001,0.0004043763937931378,8,institutional_medical_doctor_1
involve,1,SFT,0.0017439999999999999,0.001521295171884799,3,institutional_medical_doctor_1
involve,2,ALIGNED,0.0016505,0.0019604945440227207,8,institutional_medical_doctor_1
issue,0,BASE,0.0008085,0.0006061642870189095,8,institutional_medical_doctor_1
issue,1,SFT,0.0014454,0.0021308358219252837,5,institutional_medical_doctor_1
issue,2,ALIGNED,0.000848375,0.001164841857752128,8,institutional_medical_doctor_1
it,0,BASE,0.000671,,1,institutional_medical_doctor_1
it,2,ALIGNED,2.2e-05,,1,institutional_medical_doctor_1
jump,0,BASE,0.00048,,1,institutional_medical_doctor_1
jump,1,SFT,0.000358,,1,institutional_medical_doctor_1
jump,2,ALIGNED,0.000348,,1,institutional_medical_doctor_1
just,0,BASE,0.0149432,0.013384845301060948,10,institutional_medical_doctor_1
just,1,SFT,0.010661666666666667,0.006844111590752058,6,institutional_medical_doctor_1
just,2,ALIGNED,0.0073999999999999995,0.00923737377300617,10,institutional_medical_doctor_1
keep,0,BASE,0.003343727272727273,0.001907118983750573,11,institutional_medical_doctor_1
keep,1,SFT,0.004488,0.005433148442661953,6,institutional_medical_doctor_1
keep,2,ALIGNED,0.003527818181818182,0.0036339292733398604,11,institutional_medical_doctor_1
kindly,0,BASE,0.00018,,1,institutional_medical_doctor_1
kindly,1,SFT,0.000277,,1,institutional_medical_doctor_1
kindly,2,ALIGNED,0.000738,,1,institutional_medical_doctor_1
know,0,BASE,0.03161581818181818,0.017157320465726468,11,institutional_medical_doctor_1
know,1,SFT,0.022118166666666664,0.01587282301818636,6,institutional_medical_doctor_1
know,2,ALIGNED,0.015273636363636362,0.015573211102869744,11,institutional_medical_doctor_1
laugh,0,BASE,0.000342,,1,institutional_medical_doctor_1
laugh,1,SFT,0.000335,,1,institutional_medical_doctor_1
laugh,2,ALIGNED,0.000246,,1,institutional_medical_doctor_1
learn,0,BASE,0.0007841111111111111,0.000341315632679066,9,institutional_medical_doctor_1
learn,1,SFT,0.0003541666666666667,0.00020345949637868137,6,institutional_medical_doctor_1
learn,2,ALIGNED,0.00034188888888888886,0.00024500379815650024,9,institutional_medical_doctor_1
leave,0,BASE,0.0010832222222222224,0.00039525364570670873,9,institutional_medical_doctor_1
leave,1,SFT,0.0014072,0.0013470177058969937,5,institutional_medical_doctor_1
leave,2,ALIGNED,0.0008567777777777778,0.0009140197998098535,9,institutional_medical_doctor_1
legally,0,BASE,0.0004713333333333333,0.0002957572202556234,3,institutional_medical_doctor_1
legally,1,SFT,0.000161,,1,institutional_medical_doctor_1
legally,2,ALIGNED,0.0004823333333333333,0.0003680575136216259,3,institutional_medical_doctor_1
let,0,BASE,0.008968181818181818,0.0034632721180462224,11,institutional_medical_doctor_1
let,1,SFT,0.009927833333333334,0.002842368126521733,6,institutional_medical_doctor_1
let,2,ALIGNED,0.008467363636363636,0.005862729147295264,11,institutional_medical_doctor_1
lie,0,BASE,0.000199,,1,institutional_medical_doctor_1
lie,1,SFT,0.000222,,1,institutional_medical_doctor_1
lie,2,ALIGNED,0.000344,,1,institutional_medical_doctor_1
like,0,BASE,0.00465,0.005468121363868948,9,institutional_medical_doctor_1
like,1,SFT,0.0024256666666666667,0.0031301250880223087,6,institutional_medical_doctor_1
like,2,ALIGNED,0.0013598888888888888,0.002170380925347233,9,institutional_medical_doctor_1
likely,0,BASE,0.00046142857142857145,0.00035532044558063224,7,institutional_medical_doctor_1
likely,1,SFT,0.0003723333333333333,0.0001446835627614047,3,institutional_medical_doctor_1
likely,2,ALIGNED,0.001334142857142857,0.001088458455580097,7,institutional_medical_doctor_1
list,0,BASE,0.000246,,1,institutional_medical_doctor_1
list,1,SFT,0.000277,,1,institutional_medical_doctor_1
list,2,ALIGNED,1e-06,,1,institutional_medical_doctor_1
listen,0,BASE,0.0019068181818181818,0.0014003897184842382,11,institutional_medical_doctor_1
listen,1,SFT,0.0032095,0.004727674301387523,6,institutional_medical_doctor_1
listen,2,ALIGNED,0.0031619090909090907,0.0029006917952290436,11,institutional_medical_doctor_1
log,0,BASE,0.000231,,1,institutional_medical_doctor_1
log,1,SFT,0.000518,,1,institutional_medical_doctor_1
log,2,ALIGNED,1.5e-05,,1,institutional_medical_doctor_1
look,0,BASE,0.003958181818181818,0.0018894690692457402,11,institutional_medical_doctor_1
look,1,SFT,0.0038728333333333336,0.0018324448604710231,6,institutional_medical_doctor_1
look,2,ALIGNED,0.0025807272727272727,0.0014253280387973213,11,institutional_medical_doctor_1
love,0,BASE,0.0006479999999999999,0.00020808011277710642,4,institutional_medical_doctor_1
love,1,SFT,0.0004326666666666667,0.0005145991967865217,3,institutional_medical_doctor_1
love,2,ALIGNED,0.00024575,0.0002858418851976269,4,institutional_medical_doctor_1
mail,0,BASE,0.000489,,1,institutional_medical_doctor_1
mail,1,SFT,0.000277,,1,institutional_medical_doctor_1
mail,2,ALIGNED,0.0,,1,institutional_medical_doctor_1
maintain,0,BASE,0.00087525,0.0009424784259246116,4,institutional_medical_doctor_1
maintain,1,SFT,0.0006143333333333334,0.0003944139111813038,3,institutional_medical_doctor_1
maintain,2,ALIGNED,0.00046225,0.0003082156982807116,4,institutional_medical_doctor_1
make,0,BASE,0.008256545454545454,0.0026247913198437834,11,institutional_medical_doctor_1
make,1,SFT,0.011806166666666666,0.012750970055908166,6,institutional_medical_doctor_1
make,2,ALIGNED,0.007700636363636364,0.006854801314009434,11,institutional_medical_doctor_1
manage,0,BASE,0.000464,0.00010889444430272836,2,institutional_medical_doctor_1
manage,1,SFT,0.0005845000000000001,0.00026092240225783606,2,institutional_medical_doctor_1
manage,2,ALIGNED,0.0009975,0.0008944900782009825,2,institutional_medical_doctor_1
maybe,0,BASE,0.0004958333333333334,0.00023205638682584597,6,institutional_medical_doctor_1
maybe,1,SFT,0.00047575,0.0003961055204529891,4,institutional_medical_doctor_1
maybe,2,ALIGNED,0.0004018333333333333,0.0003155930396359632,6,institutional_medical_doctor_1
mediate,0,BASE,0.000604,0.0006665190669940858,7,institutional_medical_doctor_1
mediate,1,SFT,0.0007650000000000001,0.0007960678363054245,3,institutional_medical_doctor_1
mediate,2,ALIGNED,0.0015992857142857141,0.002121770543224511,7,institutional_medical_doctor_1
meet,0,BASE,0.0015033750000000002,0.001381245497730219,8,institutional_medical_doctor_1
meet,1,SFT,0.0011172,0.001179786929915737,5,institutional_medical_doctor_1
meet,2,ALIGNED,0.001442125,0.001345803258546466,8,institutional_medical_doctor_1
mention,0,BASE,0.015699200000000003,0.011507417943801874,10,institutional_medical_doctor_1
mention,1,SFT,0.021572333333333332,0.0201038901177525,6,institutional_medical_doctor_1
mention,2,ALIGNED,0.0232022,0.032956398909265966,10,institutional_medical_doctor_1
message,0,BASE,0.000865,,1,institutional_medical_doctor_1
message,1,SFT,0.000165,,1,institutional_medical_doctor_1
message,2,ALIGNED,8.2e-05,,1,institutional_medical_doctor_1
monitor,0,BASE,0.0005763333333333333,0.000519091835163426,3,institutional_medical_doctor_1
monitor,2,ALIGNED,0.0009873333333333333,0.0009739539687959248,3,institutional_medical_doctor_1
most,0,BASE,0.00030000000000000003,0.0003139554108468271,2,institutional_medical_doctor_1
most,2,ALIGNED,0.00068,0.00015839191898578663,2,institutional_medical_doctor_1
move,0,BASE,0.000692,0.0003566166409064902,8,institutional_medical_doctor_1
move,1,SFT,0.00035125,0.0001307653751316966,4,institutional_medical_doctor_1
move,2,ALIGNED,0.0003335,0.0003940253798932246,8,institutional_medical_doctor_1
need,0,BASE,0.0008685,0.00022458034939266912,4,institutional_medical_doctor_1
need,1,SFT,0.0005923333333333333,0.0005715333177806289,3,institutional_medical_doctor_1
need,2,ALIGNED,0.00035075,0.0003982665564668969,4,institutional_medical_doctor_1
negotiate,0,BASE,0.0005713749999999999,0.00020745046740986494,8,institutional_medical_doctor_1
negotiate,1,SFT,0.003293333333333334,0.004797952931546259,3,institutional_medical_doctor_1
negotiate,2,ALIGNED,0.003168,0.006313301943402631,8,institutional_medical_doctor_1
never,0,BASE,0.0067760909090909096,0.003542450633517578,11,institutional_medical_doctor_1
never,1,SFT,0.0032186666666666666,0.001973578746000946,6,institutional_medical_doctor_1
never,2,ALIGNED,0.002828090909090909,0.002539928638940293,11,institutional_medical_doctor_1
no,0,BASE,0.00039225,7.450894800849985e-05,4,institutional_medical_doctor_1
no,1,SFT,0.00037600000000000003,7.495331880577408e-05,2,institutional_medical_doctor_1
no,2,ALIGNED,0.00026075,0.00013961703573227253,4,institutional_medical_doctor_1
normally,0,BASE,0.001352,,1,institutional_medical_doctor_1
normally,1,SFT,0.000749,,1,institutional_medical_doctor_1
normally,2,ALIGNED,0.000976,,1,institutional_medical_doctor_1
not,0,BASE,0.04471381818181818,0.018580841400852557,11,institutional_medical_doctor_1
not,1,SFT,0.02775066666666667,0.014484403386631659,6,institutional_medical_doctor_1
not,2,ALIGNED,0.03766454545454546,0.026777005338027016,11,institutional_medical_doctor_1
note,0,BASE,0.020605363636363637,0.021338630130693616,11,institutional_medical_doctor_1
note,1,SFT,0.042388,0.04745745577672701,6,institutional_medical_doctor_1
note,2,ALIGNED,0.02138309090909091,0.03343176174075948,11,institutional_medical_doctor_1
notify,0,BASE,0.002574545454545455,0.001698200068521749,11,institutional_medical_doctor_1
notify,1,SFT,0.0037598333333333333,0.003463856545335945,6,institutional_medical_doctor_1
notify,2,ALIGNED,0.003277909090909091,0.0033688513904458726,11,institutional_medical_doctor_1
now,0,BASE,0.0008301249999999999,0.0006254873385723213,8,institutional_medical_doctor_1
now,1,SFT,0.000815,0.0006021433937748273,4,institutional_medical_doctor_1
now,2,ALIGNED,0.000592125,0.0004147978638531578,8,institutional_medical_doctor_1
nt,0,BASE,0.0002115,0.00027365032431919385,2,institutional_medical_doctor_1
nt,1,SFT,1.75e-05,7.77817459305202e-06,2,institutional_medical_doctor_1
nt,2,ALIGNED,4e-06,5.65685424949238e-06,2,institutional_medical_doctor_1
obtain,0,BASE,0.0010172857142857143,0.0011866861020345292,7,institutional_medical_doctor_1
obtain,1,SFT,0.0012703333333333334,0.0005306546271666095,3,institutional_medical_doctor_1
obtain,2,ALIGNED,0.0009267142857142858,0.000696668193208626,7,institutional_medical_doctor_1
obviously,0,BASE,0.00053,0.0001414213562373095,2,institutional_medical_doctor_1
obviously,1,SFT,0.000246,,1,institutional_medical_doctor_1
obviously,2,ALIGNED,0.0003155,2.121320343559675e-06,2,institutional_medical_doctor_1
of,0,BASE,0.0013784444444444445,0.0008092907560189834,9,institutional_medical_doctor_1
of,1,SFT,0.0009964000000000002,0.0011515495212972824,5,institutional_medical_doctor_1
of,2,ALIGNED,0.0006441111111111111,0.0008913446926476372,9,institutional_medical_doctor_1
offer,0,BASE,0.0029111818181818184,0.0017257953423382402,11,institutional_medical_doctor_1
offer,1,SFT,0.003826166666666667,0.004819580621451068,6,institutional_medical_doctor_1
offer,2,ALIGNED,0.004460272727272728,0.004432683929424905,11,institutional_medical_doctor_1
only,0,BASE,0.0019286363636363637,0.0008625297992217165,11,institutional_medical_doctor_1
only,1,SFT,0.0016695,0.0007162783676755846,6,institutional_medical_doctor_1
only,2,ALIGNED,0.001327818181818182,0.0011643750957644036,11,institutional_medical_doctor_1
