layer,word,probability,logit,source,model,model_id
25,fuck,4e-07,-1.8057,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,kiss,1.75e-06,-0.3306,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,said,1.69e-05,1.9355,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,the,9.33e-06,1.3418,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
25,scream,5.475e-05,3.1113,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,punch,0.17810963,11.4375,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,throw,0.08748451,10.7266,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,tears,0.06012717,10.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,Punch,0.01763524,9.125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,faint,0.01290222,8.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kill,0.00299356,7.3516,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,fuck,2.8e-07,-1.9414,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,kiss,9e-07,-0.7563,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,said,4.519e-05,3.1582,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,the,1.675e-05,2.166,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
26,scream,4.608e-05,3.1777,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,punch,0.2228249,11.6328,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,throw,0.0595058,10.3125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,hit,0.04319658,9.9922,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,faint,0.022763,9.3516,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,Punch,0.01786688,9.1094,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kill,0.0013198,6.5039,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,fuck,1.7e-07,-2.4824,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,kiss,1.14e-06,-0.5503,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,said,3.524e-05,2.8809,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,the,1.236e-05,1.833,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
27,scream,1.116e-05,1.7314,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,punch,0.14024521,10.7578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,hit,0.06223344,9.9453,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,throw,0.04081368,9.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,faint,0.0249489,9.0312,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,Punch,0.01124535,8.2344,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kill,0.00283219,6.8555,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,fuck,6.3e-07,-1.5596,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,kiss,3.59e-06,0.184,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,said,2.266e-05,2.0273,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,the,2.165e-05,1.9814,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
28,scream,2.162e-05,1.9805,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,str,0.2009694,11.6641,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,hit,0.12478473,11.1875,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,punch,0.08056708,10.75,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,throw,0.05451441,10.3594,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,faint,0.01840326,9.2734,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kill,0.00241398,7.2422,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,fuck,6.5e-07,-0.9751,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,kiss,2.19e-06,0.2389,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,said,9e-06,1.6504,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,the,1.472e-05,2.1426,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
29,scream,1.973e-05,2.4355,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,hit,0.1528956,11.2578,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,punch,0.12675489,11.0703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,str,0.12095037,11.0234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,faint,0.02219946,9.3281,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kil,0.01422151,8.8828,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kill,0.0059749,8.0156,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,fuck,1.2e-06,-0.4963,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,kiss,1.069e-05,1.6895,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,said,9.43e-06,1.5645,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,the,4.362e-05,3.0957,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
30,scream,5.546e-05,3.3359,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,hit,0.05784017,10.7188,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,faint,0.04986134,10.5703,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,cry,0.04757803,10.5234,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kill,0.0443476,10.4531,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,throw,0.03295634,10.1562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,fuck,1.059e-05,2.1133,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,kiss,4.994e-05,3.6641,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,said,2.35e-06,0.6074,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,the,7.39e-06,1.7539,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
31,scream,0.00061793,6.1797,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kill,0.13975374,16.9062,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,scream,0.12724723,16.8125,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,cry,0.07250328,16.25,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,spit,0.04004012,15.6562,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,throw,0.03761421,15.5938,top_k,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,fuck,3.172e-05,8.5156,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,kiss,0.00042113,11.1016,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,said,1.19e-06,5.2344,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
32,the,1.691e-05,7.8867,tracked,ego,allenai/Llama-3.1-Tulu-3-8B-SFT
0,tem,0.02785391,9.2969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,-do,0.00911376,8.1797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,prelim,0.00559294,7.6914,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,etter,0.00469136,7.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,serialVersionUID,0.00425488,7.418,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kill,1.155e-05,1.5088,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,fuck,5.07e-06,0.686,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,kiss,0.00033197,4.8672,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,said,5.73e-06,0.8071,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,the,8.796e-05,3.5391,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
0,scream,5.3e-07,-1.5654,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,ching,0.00791805,8.2734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,assen,0.00621495,8.0312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,Annex,0.00405997,7.6055,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,elage,0.00376956,7.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,어느,0.00305268,7.3203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kill,3.14e-06,0.4399,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,fuck,1.3e-07,-2.7363,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,kiss,5.4e-07,-1.3184,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,said,6.8e-07,-1.0918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,the,4.45e-06,0.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
1,scream,3.7e-07,-1.6885,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,لكرة,0.00757387,9.2109,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,ispers,0.00571705,8.9297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,Damien,0.00489006,8.7734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,radient,0.00473961,8.7422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kill,1.96e-06,0.9526,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,fuck,1.26e-06,0.5073,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,kiss,3e-08,-3.3555,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,said,1.6e-07,-1.5723,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,the,3.66e-06,1.5752,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
2,scream,1.21e-06,0.4692,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,�情,0.0091084,9.0859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,extent,0.00671612,8.7812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,_COMPILER,0.0057446,8.625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,elps,0.00495215,8.4766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,preserved,0.00495215,8.4766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kill,5.12e-06,1.6016,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,fuck,2.81e-06,1.0039,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,kiss,2e-08,-3.916,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,said,2.1e-07,-1.5762,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,the,3.056e-05,3.3887,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
3,scream,4.9e-07,-0.7344,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,extent,0.00855893,9.4062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,elps,0.00726387,9.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,@test,0.00602196,9.0547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,quam,0.00340451,8.4844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,//{{,0.00337801,8.4766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kill,2.43e-06,1.2412,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,fuck,2.04e-06,1.0654,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,kiss,1e-08,-4.5859,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,said,3e-08,-3.0371,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,the,4.89e-06,1.9385,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
4,scream,3.2e-07,-0.7798,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,Abed,0.01985727,10.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,@test,0.01122628,10.1641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,řad,0.00789868,9.8125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,ROC,0.00686249,9.6719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,投稿日,0.00534451,9.4219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kill,2.54e-06,1.7695,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,fuck,2.3e-07,-0.6509,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,kiss,2e-08,-2.9277,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,said,1e-08,-3.3945,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,the,2.03e-06,1.5469,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
5,scream,6e-08,-1.9766,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,elps,0.0186203,10.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,.AI,0.00758229,9.3594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,afari,0.00567887,9.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,eview,0.00513043,8.9688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kill,3.19e-06,1.585,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,fuck,1.8e-07,-1.2666,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,kiss,2e-07,-1.1729,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,said,3e-08,-3.1191,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,the,5.09e-06,2.0527,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
6,scream,1.9e-07,-1.2236,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,elps,0.06405002,11.5859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,APPER,0.01820783,10.3281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,$MESS,0.01311461,10.0,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,-slot,0.01271112,9.9688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,olem,0.00735663,9.4219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kill,4.74e-06,2.0742,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,fuck,4.8e-07,-0.2162,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,kiss,2.6e-07,-0.8379,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,said,6e-08,-2.373,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,the,2.473e-05,3.7266,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
7,scream,1.03e-06,0.5518,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,efon,0.0159762,10.2969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,afari,0.01106639,9.9297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,CHtml,0.01089482,9.9141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,$MESS,0.00976606,9.8047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,enheim,0.00969006,9.7969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kill,2.178e-05,3.6992,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,fuck,4.7e-07,-0.1283,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,kiss,3.4e-07,-0.4648,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,said,3e-08,-2.7812,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,the,6.35e-06,2.4668,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
8,scream,1.04e-06,0.6606,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,efon,0.05088932,11.6875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,$MESS,0.02329883,10.9062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,$LANG,0.01480964,10.4531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,enheim,0.0127667,10.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,OMEM,0.01126658,10.1797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kill,3.729e-05,4.4688,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,fuck,3e-07,-0.3601,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,kiss,3.6e-07,-0.1796,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,said,2e-08,-2.9824,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,the,1.08e-06,0.9229,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
9,scream,1.16e-06,0.9976,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,efon,0.01721353,9.9062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,ibal,0.01044053,9.4062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,$LANG,0.00980797,9.3438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,Caval,0.00734583,9.0547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,-slot,0.00723195,9.0391,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kill,1.455e-05,2.8301,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,fuck,4.2e-07,-0.7246,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,kiss,4.1e-07,-0.7295,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,said,1e-07,-2.166,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,the,1.5e-06,0.5586,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
10,scream,3.85e-06,1.5,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,efon,0.02075671,10.0625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,テル,0.00858535,9.1797,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,Caval,0.00613567,8.8438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,ibal,0.00438497,8.5078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,quel,0.00438497,8.5078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kill,1.489e-05,2.8223,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,fuck,1.5e-07,-1.7637,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,kiss,1.28e-06,0.3655,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,said,3.1e-07,-1.041,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,the,5.39e-06,1.8057,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
11,scream,2.43e-06,1.0107,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,cái,0.02083083,10.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,efon,0.01926537,10.2266,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,úsqueda,0.00556291,8.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,Tcp,0.00510482,8.8984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kill,1.17e-05,2.8203,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,fuck,7e-08,-2.3711,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,kiss,2.6e-07,-0.9688,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,said,1.45e-06,0.731,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,the,5.48e-06,2.0625,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
12,scream,7.2e-07,0.0298,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,efon,0.00757242,8.7656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,Tier,0.00673505,8.6484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,cái,0.00663063,8.6328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,$LANG,0.00652783,8.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,"""nil",0.00589741,8.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kill,8.02e-06,1.915,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,fuck,3.9e-07,-1.1006,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,kiss,7e-07,-0.5298,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,said,1.53e-06,0.2563,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,the,3.562e-05,3.4062,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
13,scream,5.5e-07,-0.7734,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,rer,0.01101143,9.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,isman,0.00964193,8.9453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,Grove,0.00678394,8.5938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,omba,0.00398808,8.0625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,$LANG,0.00398808,8.0625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kill,2.671e-05,3.0566,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,fuck,4.5e-07,-1.0234,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,kiss,5.8e-07,-0.7778,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,said,8.7e-07,-0.3713,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,the,9.04e-06,1.9736,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
14,scream,3.8e-07,-1.1982,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,$LANG,0.00791846,8.8984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,міністра,0.00557133,8.5469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,Gunn,0.00433896,8.2969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,rer,0.00410804,8.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,лит,0.00395066,8.2031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kill,8.39e-06,2.0488,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,fuck,1.14e-06,0.0483,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,kiss,3e-07,-1.2725,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,said,8.8e-07,-0.2048,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,the,6.74e-06,1.8291,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
15,scream,2e-07,-1.6758,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,лит,0.01382409,9.3203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,ocre,0.00637877,8.5469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,$LANG,0.00554197,8.4062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,allocator,0.0042825,8.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,$fdata,0.0042825,8.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kill,1.102e-05,2.1855,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,fuck,8.8e-07,-0.3372,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,kiss,1.8e-07,-1.9551,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,said,1.33e-06,0.0704,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,the,3.78e-06,1.1162,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
16,scream,2.3e-07,-1.7051,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,temper,0.01302138,9.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,Kling,0.01087977,8.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,rud,0.0078364,8.5625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,omba,0.00444764,7.9961,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,ocre,0.00373069,7.8203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kill,3.02e-05,3.0039,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,fuck,3.93e-06,0.9658,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,kiss,1.14e-06,-0.2712,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,said,3.62e-06,0.8833,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,the,3.17e-06,0.7505,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,scream,1.75e-06,0.1577,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,stamp,0.00926127,8.4453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,@m,0.00792159,8.2891,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,hari,0.00661873,8.1094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,stamped,0.00548712,7.9219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,(exports,0.00513458,7.8555,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kill,4.965e-05,3.2168,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
