code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P1093,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,reflective,none,downshifts,absent,rounded_moralized,narrator_intrusion,none,neutral,3,stable,three_plus,
P1094,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1095,deepseek/deepseek-chat,3,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,"The continuation shifts abruptly from the opening's implied act to a new scene with a different speaker and a third person, creating referential confusion."
P1096,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,one,"Continuation breaks off into a meta-list of possible continuations, never completing the opening's scene."
P1097,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,3,stable,two,
P1098,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1099,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,3,stable,one,
P1100,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1101,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1102,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,reflective,none,sustains,present,none,intact,none,elevated,4,stable,two,
P1103,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,one,
P1104,deepseek/deepseek-chat,3,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,
P1105,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,3,stable,two,
P1106,deepseek/deepseek-chat,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,1,unanchored,three_plus,"The continuation abandons the opening's threat entirely, shifting to a disjointed business-advice fragment with unclear referents."
P1107,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1108,deepseek/deepseek-chat,4,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,act_substitution,neutral,2,minor_drift,three_plus,
P1109,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,present,none,intact,none,neutral,4,stable,two,
P1110,deepseek/deepseek-chat,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,none,
P1111,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,two,
P1112,deepseek/deepseek-chat,3,advice_or_essay,1,alluded,none,none,none,sustains,absent,rounded_moralized,narrator_intrusion,re_registered,elevated,2,minor_drift,two,The continuation shifts from narrative to commentary and ends with a fragment.
P1113,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P1114,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P1115,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the opening's threat entirely, shifting to a resume-like list of job skills and a placeholder."
P1116,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1117,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,The continuation abandons the narrative entirely for a list of writing prompts.
P1118,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1119,deepseek/deepseek-chat,4,advice_or_essay,0,absent,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,none,
P1120,deepseek/deepseek-chat,3,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,
P1121,deepseek/deepseek-chat,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the opening's train scene entirely, shifting to disjointed fragments of classroom dialogue and a broken sentence about a pilot study."
P1122,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation breaks the fictional frame entirely, replacing it with a refusal-to-continue statement that addresses the reader directly."
P1123,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,3,stable,none,
P1124,deepseek/deepseek-chat,5,literary_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,none,
P1125,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P1126,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,demotic,2,stable,one,
P1127,deepseek/deepseek-chat,5,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,"The continuation breaks the fictional frame by addressing the reader directly and offering to complete the sentence, making it a meta-commentary rather than a narrative continuation."
P1128,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,dominant,none,intact,none,elevated,4,stable,one,
P1129,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1130,deepseek/deepseek-chat,3,advice_or_essay,1,alluded,none,reflective,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,2,minor_drift,two,"The continuation shifts from a personal narrative to a confused, advice-seeking address with unclear referents."
P1131,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1132,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,reflective,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,The continuation shifts from the opening's personal financial crisis to a meta-commentary questioning the logic of the opening's implied thought.
P1133,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,two,
P1134,deepseek/deepseek-chat,5,other,0,alluded,by_scene_change,none,none,downshifts,present,partial,narrator_intrusion,re_registered,elevated,4,minor_drift,three_plus,"The continuation shifts from a violent scene to a scholarly/historical commentary with a citation, then to a reenactment anecdote, defusing the opening's brutality."
P1135,deepseek/deepseek-chat,3,genre_fiction,1,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,minor_drift,one,The continuation abandons the puddle/muttering setup entirely for a surreal growth sequence.
P1136,deepseek/deepseek-chat,5,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,"The continuation refuses to engage with the opening, breaking the fictional frame entirely."
P1137,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1138,deepseek/deepseek-chat,5,genre_fiction,0,realized,by_scene_change,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,three_plus,
P1139,deepseek/deepseek-chat,5,advice_or_essay,1,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,two,
P1140,deepseek/deepseek-chat,3,genre_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,
P1141,deepseek/deepseek-chat,5,other,0,alluded,none,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,three_plus,
P1142,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1143,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation abandons the fictional frame entirely, offering a meta-commentary and an offer of help rather than continuing the narrative."
P1144,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1145,deepseek/deepseek-chat,4,advice_or_essay,0,alluded,none,reflective,interpersonal,sustains,absent,partial,narrator_intrusion,re_registered,neutral,3,stable,two,
P1146,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,two,
P1147,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1148,deepseek/deepseek-chat,4,genre_fiction,1,alluded,by_narrator,named_emotion,interpersonal,sustains,absent,none,narrator_intrusion,re_registered,demotic,3,minor_drift,two,
P1149,deepseek/deepseek-chat,5,list_or_qa,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1150,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,
P1151,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,narrator_intrusion,re_registered,neutral,5,stable,none,"The continuation refuses the opening's violent setup entirely, replacing it with a polite refusal and offer of alternative help."
P1152,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,two,
P1153,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,two,
P1154,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P1155,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1156,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1157,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,partial,intact,none,elevated,3,stable,one,
P1158,deepseek/deepseek-chat,4,advice_or_essay,1,alluded,by_narrator,reflective,intrapsychic,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,minor_drift,three_plus,
P1159,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P1160,deepseek/deepseek-chat,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,minor_drift,none,
P1161,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,present,none,intact,none,elevated,4,stable,two,
P1162,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1163,deepseek/deepseek-chat,3,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the opening's scene entirely, jumping to a podcast discussion about a book character, with no narrative coherence."
P1164,deepseek/deepseek-chat,5,genre_fiction,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,two,
P1165,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1166,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,3,stable,one,
P1167,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1168,deepseek/deepseek-chat,5,advice_or_essay,2,absent,none,reflective,intrapsychic,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,4,stable,two,
P1169,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation refuses the opening's sexual setup entirely, shifting to a meta-commentary and offer of alternative content."
P1170,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation breaks the fictional frame entirely, replacing the scene with a refusal and an advisory address to the user."
P1171,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1172,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,present,partial,intact,act_substitution,neutral,4,stable,two,
P1173,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1174,deepseek/deepseek-chat,5,genre_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1175,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,partial,intact,none,elevated,3,stable,one,
P1176,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P1177,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,neutral,3,stable,two,
P1178,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation abandons the narrative frame entirely, offering a list of alternative completions rather than continuing the scene."
P1179,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"Continuation is a jumble of code, dates, and fragments with no narrative coherence."
P1180,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1181,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
P1182,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,three_plus,
P1183,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,present,partial,intact,none,elevated,4,stable,three_plus,
P1184,deepseek/deepseek-chat,5,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
P1185,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,intrapsychic,downshifts,absent,rounded_moralized,intact,none,neutral,3,stable,two,
P1186,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,escalates,absent,none,intact,none,elevated,3,stable,one,
P1187,deepseek/deepseek-chat,4,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1188,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1189,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1190,deepseek/deepseek-chat,3,fragment,0,alluded,none,none,interpersonal,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,"The continuation breaks off mid-sentence, making full assessment difficult; dialogue is present but context is unclear."
P1191,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,one,
P1192,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P1193,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
P1194,deepseek/deepseek-chat,4,genre_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,three_plus,
P1195,deepseek/deepseek-chat,3,genre_fiction,0,alluded,none,none,interpersonal,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"The continuation shifts abruptly from a first-person shooter narrative to a third-person legal report about Pistorius, with unclear referents and no resolution of the opening's scene."
P1196,deepseek/deepseek-chat,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1197,deepseek/deepseek-chat,4,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P1198,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,two,
P1199,deepseek/deepseek-chat,4,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,3,minor_drift,three_plus,
P1200,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,
P1201,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,two,
P1202,deepseek/deepseek-chat,3,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,one,"The continuation shifts from a recipe instruction to a personal shopping/logistics note, then trails off mid-sentence."
P1203,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1204,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1205,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,partial,intact,none,neutral,3,stable,two,
P1206,deepseek/deepseek-chat,4,advice_or_essay,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P1207,deepseek/deepseek-chat,3,fragment,2,absent,none,named_emotion,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,one,"The continuation is a fill-in-the-blank exercise with meta-instructions, not a narrative."
P1208,deepseek/deepseek-chat,5,literary_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1209,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,partial,intact,none,neutral,3,stable,two,
P1210,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame entirely, offering a sample rewrite and then addressing the reader directly with an offer of help."
P1211,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,4,minor_drift,three_plus,
P1212,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,demotic,3,stable,three_plus,
P1213,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,neutral,3,stable,none,
P1214,deepseek/deepseek-chat,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,stable,none,
P1215,deepseek/deepseek-chat,5,literary_fiction,3,realized,none,reflective,none,sustains,present,none,intact,none,elevated,3,stable,one,
P1216,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1217,deepseek/deepseek-chat,3,advice_or_essay,1,absent,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation shifts from personal complaint to a pasted customer-service reply, abandoning the opening's situation entirely."
P1218,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1219,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1220,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,present,partial,intact,re_registered,elevated,4,stable,two,
P1221,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1222,deepseek/deepseek-chat,4,other,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,demotic,1,stable,none,"The continuation shifts from a weather report to a personal aside about cooking and a sensory observation, but the opening's situation (forecast) is directly given."
P1223,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1224,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,partial,intact,none,elevated,4,stable,one,
P1225,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,none,sustains,absent,none,intact,re_registered,elevated,3,stable,one,
P1226,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1227,deepseek/deepseek-chat,4,genre_fiction,2,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,demotic,2,minor_drift,three_plus,
P1228,deepseek/deepseek-chat,5,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,one,
P1229,deepseek/deepseek-chat,4,genre_fiction,1,alluded,none,somatic_enacted,interpersonal,sustains,absent,partial,intact,none,demotic,3,minor_drift,three_plus,
P1230,deepseek/deepseek-chat,5,literary_fiction,0,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,elevated,3,stable,three_plus,
P1231,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1232,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,one,
P1233,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1234,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1235,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,reflective,none,sustains,absent,none,intact,none,elevated,3,stable,two,
P1236,deepseek/deepseek-chat,3,fragment,1,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,one,"The continuation shifts from narrative to a quiz-like question format, breaking the fictional frame."
P1237,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,none,
P1238,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1239,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,neutral,3,stable,two,
P1240,deepseek/deepseek-chat,4,genre_fiction,2,absent,none,named_emotion,intrapsychic,sustains,absent,none,intact,re_registered,neutral,3,minor_drift,two,
P1241,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1242,deepseek/deepseek-chat,4,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,2,stable,three_plus,
P1243,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1244,deepseek/deepseek-chat,3,other,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,none,"The continuation shifts from narrative to a fill-in-the-blank exercise, breaking the fictional frame entirely."
P1245,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation abandons the narrative frame entirely, turning the opening into a prompt for a list of possible completions."
P1246,deepseek/deepseek-chat,5,literary_fiction,3,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1247,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P1248,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P1249,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,partial,intact,none,elevated,4,stable,one,
P1250,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,stable,two,
P1251,deepseek/deepseek-chat,3,other,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,2,minor_drift,three_plus,"The continuation shifts from a generic description to a news report, then repeats the opening, creating a disjointed structure."
P1252,deepseek/deepseek-chat,3,literary_fiction,2,alluded,by_scene_change,reflective,none,downshifts,present,none,narrator_intrusion,re_registered,demotic,2,minor_drift,three_plus,"The opening's sexual setup is deflected into a religious/emotional scene with children, and the narrator addresses the reader directly."
P1253,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,one,
P1254,deepseek/deepseek-chat,3,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,minor_drift,two,"Continuation shifts from narrative to grammar correction and then to a suggested dialogue tag, breaking the fictional frame."
P1255,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,elevated,4,stable,two,
P1256,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,act_substitution,elevated,4,stable,one,
P1257,deepseek/deepseek-chat,4,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1258,deepseek/deepseek-chat,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,elevated,3,stable,none,
P1259,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,
P1260,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,stable,three_plus,
P1261,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1262,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1263,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation refuses the opening's violent setup entirely, shifting to a meta-commentary and advice format."
P1264,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1265,deepseek/deepseek-chat,3,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,2,stable,two,
P1266,deepseek/deepseek-chat,5,literary_fiction,2,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,neutral,3,stable,one,
