stratum,labeling,category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,coverage,category_name
m01_unmarked,framenet,Unattributed_information,3.7509377344336087e-06,1,40,-3.600900225056264e-06,1.1102775693923482e-05,1.0502625656414103e-05,0.3234749451713832,False,0.7026214371062656,
m01_unmarked,framenet,Undergoing,2.0807369533877974e-05,6,40,4.894526613911584e-06,3.672021245384437e-05,2.273263274280913e-05,0.014354305790437859,False,0.7026214371062656,
m01_unmarked,framenet,Undressing,-0.0006756836000713648,17,40,-0.002417552540640115,0.0010661853404973852,0.0024883842008125,0.45164847551760195,False,0.7026214371062656,
m01_unmarked,framenet,Use_firearm,-0.0008597596888375199,15,40,-0.0017973559207137327,7.783654303869286e-05,0.0013394231883945896,0.08003678837237524,False,0.7026214371062656,
m01_unmarked,framenet,Using,0.0007157748659901975,28,40,0.0003988935720879697,0.0010326561598924253,0.00045268756271746823,7.482133559861289e-05,True,0.7026214371062656,
m01_unmarked,framenet,Using_resource,0.0005997614375637713,26,40,6.986085259735333e-05,0.0011296620225301893,0.0007570008356663114,0.03241840907780875,False,0.7026214371062656,
m01_unmarked,framenet,Vehicle_landing,0.00015657670773956372,23,40,1.6963107641674972e-05,0.00029619030783745246,0.00019944800013984107,0.03394071880537784,False,0.7026214371062656,
m01_unmarked,framenet,Verdict,3.0288720061516298e-05,14,40,-4.197256429746606e-05,0.00010255000442049866,0.00010323040622711764,0.4163301093830186,False,0.7026214371062656,
m01_unmarked,framenet,Verification,0.00027851922890477943,29,40,0.00018084002801671084,0.000376198429792848,0.0001395417155543837,1.9291583574927696e-06,True,0.7026214371062656,
m01_unmarked,framenet,Wagering,-6.985291832959669e-06,1,40,-2.486384048069077e-05,1.0893256814771433e-05,2.5540783782473002e-05,0.44841275907515693,False,0.7026214371062656,
m01_unmarked,framenet,Waiting,-0.007906081311315625,8,40,-0.011363539280308945,-0.004448623342322305,0.004939225669990457,6.322564110319769e-05,True,0.7026214371062656,
m01_unmarked,framenet,Waking_up,-8.12177758200729e-06,3,40,-3.202105470986683e-05,1.5777499545852253e-05,3.4141824468370776e-05,0.5092848475872925,False,0.7026214371062656,
m01_unmarked,framenet,Warning,0.0001428046869397323,22,40,-0.00022028394907254887,0.0005058933229520134,0.000518698051446116,0.44542431413283723,False,0.7026214371062656,
m01_unmarked,framenet,Wearing,0.00011437513038971875,22,40,-5.5268513781325996e-05,0.0002840187745607635,0.00024234806310149243,0.19405219824554354,False,0.7026214371062656,
m01_unmarked,framenet,Weather,0.00026337373202972033,25,40,-1.178858655823768e-05,0.0005385360506176783,0.00039308902655422573,0.06815016301488092,False,0.7026214371062656,
m01_unmarked,framenet,Win_prize,-0.00014567495300287745,14,40,-0.00028444795334068673,-6.901952665068164e-06,0.00019824714333972754,0.04636961244417473,False,0.7026214371062656,
m01_unmarked,framenet,Working_a_post,9.311175765847612e-06,5,40,-1.9808047936700214e-05,3.843039946839544e-05,4.159889100363975e-05,0.5344876767804143,False,0.7026214371062656,
m01_unmarked,rid,abstraction,0.024382433934679565,32,41,0.015149075312855859,0.03361579255650327,0.013190512316891006,6.75210502532755e-06,True,0.38565782756744327,
m01_unmarked,rid,affection,0.001136342685392689,30,41,0.00017654125636986197,0.002096144114415516,0.0013711448986040385,0.025497014698037432,False,0.38565782756744327,
m01_unmarked,rid,aggression,-0.0319637913507248,8,41,-0.04934441167359979,-0.014583171027849812,0.024829457604107125,0.0008565516494125132,True,0.38565782756744327,
m01_unmarked,rid,anxiety,0.0004383120095946367,23,41,-6.776508827238285e-05,0.0009443891074616562,0.0007229672826671708,0.09736110871291757,False,0.38565782756744327,
m01_unmarked,rid,defensive_symbolization,-0.006102331943650196,18,41,-0.01384997173614027,0.0016453078488398764,0.011068056846414388,0.13051962565140704,False,0.38565782756744327,
m01_unmarked,rid,expressive_behavior,0.0072582304055182865,27,41,-0.0008169585359605984,0.015333419346997171,0.011535984202112694,0.08576049642845784,False,0.38565782756744327,
m01_unmarked,rid,glory,0.0030352708778555305,31,41,0.001965027425995274,0.004105514329715787,0.0015289192169432235,1.9698819199934148e-06,True,0.38565782756744327,
m01_unmarked,rid,icarian_imagery,-0.04230391779270308,7,41,-0.05918863908985586,-0.025419196495550297,0.024121030424503975,1.573162106659852e-05,True,0.38565782756744327,
m01_unmarked,rid,instrumental_behavior,0.008728836158422213,21,41,-0.003917419623549828,0.021375091940394254,0.018066079688531488,0.1837005551889221,False,0.38565782756744327,
m01_unmarked,rid,moral_imperative,0.00048407217574467765,23,41,-0.0001759752758432593,0.0011441196273326145,0.0009429249308399099,0.1583690759528324,False,0.38565782756744327,
m01_unmarked,rid,need,-0.011406239511198624,9,41,-0.016550848865583598,-0.006261630156813648,0.007349441934835679,9.26120797551682e-05,True,0.38565782756744327,
m01_unmarked,rid,order,7.221274178469223e-05,17,41,-0.0019874725005080687,0.002131897984077453,0.0029424074889896584,0.9455566508630906,False,0.38565782756744327,
m01_unmarked,rid,positive_affect,0.012539659327915705,29,41,0.003966998907619727,0.021112319748211685,0.012246657743279968,0.0065803963830766525,False,0.38565782756744327,
m01_unmarked,rid,regressive_cognition,-0.05883208686695021,12,41,-0.11783360661498178,0.0001694328810813578,0.08428788535433081,0.05767279062554767,False,0.38565782756744327,
m01_unmarked,rid,restraint,0.008679359316428355,34,41,0.004844521611214682,0.012514197021642028,0.005478339578876676,6.997166503360761e-05,True,0.38565782756744327,
m01_unmarked,rid,sadness,0.001645135565435221,28,41,-0.000279394766475864,0.0035696658973463063,0.0027493290455872644,0.10164615554048374,False,0.38565782756744327,
m01_unmarked,rid,sensation,0.06803033870846106,37,41,0.05138714863019199,0.08467352878673014,0.023775985826098675,7.622755281739819e-10,True,0.38565782756744327,
m01_unmarked,rid,social_behavior,-0.007803130560319232,13,41,-0.03867149951905984,0.02306523839842138,0.04409766994105801,0.6229844529687593,False,0.38565782756744327,
m01_unmarked,rid,temporal_references,0.021981294118313496,25,41,-0.006310993448461571,0.05027358168508857,0.040417553666821524,0.13567757561234492,False,0.38565782756744327,
m01_unmarked,wordnet,body,0.019647565511747737,29,39,0.010955887489774562,0.02833924353372091,0.012416682888533107,7.71941555200589e-05,True,0.6112189430105295,
m01_unmarked,wordnet,change,0.030237543858773207,36,39,0.02213924551082407,0.03833584220672234,0.011568997639927338,9.161316718923044e-09,True,0.6112189430105295,
m01_unmarked,wordnet,cognition,0.01620501817197316,30,39,0.010313723872710217,0.022096312471236102,0.008416134713232774,3.8888452608800785e-06,True,0.6112189430105295,
m01_unmarked,wordnet,communication,-0.0017420509345784584,18,39,-0.017961654657780678,0.014477552788623761,0.023170862461717453,0.8343929114027265,False,0.6112189430105295,
m01_unmarked,wordnet,competition,-0.00308877621653082,8,39,-0.004780005064099192,-0.0013975473689624483,0.0024160412108119593,0.0009609419420365647,True,0.6112189430105295,
m01_unmarked,wordnet,consumption,-0.002776762106410368,13,39,-0.005749601254523503,0.00019607704170276777,0.00424691306873305,0.07499205072890114,False,0.6112189430105295,
m01_unmarked,wordnet,contact,-0.0489801870628719,8,39,-0.06708218795822304,-0.030878186167520753,0.025860001279073057,5.129319467956716e-06,True,0.6112189430105295,
m01_unmarked,wordnet,creation,0.0008269379637601509,19,39,-0.001862408268413206,0.003516284195933508,0.0038419231888190807,0.5503057072466808,False,0.6112189430105295,
m01_unmarked,wordnet,emotion,0.010450129197669526,34,39,0.006609062770354798,0.014291195624984253,0.005487237753306754,4.680725346892518e-06,True,0.6112189430105295,
m01_unmarked,wordnet,motion,-0.06550683052831653,5,39,-0.08407355620576056,-0.04694010485087251,0.02652389382492003,3.203146921117874e-08,True,0.6112189430105295,
m01_unmarked,wordnet,perception,0.03380512986059515,34,39,0.023734583979960214,0.04387567574123008,0.01438649411519276,9.168261828493092e-08,True,0.6112189430105295,
m01_unmarked,wordnet,possession,0.011893155190647639,25,39,0.001983252254129186,0.02180305812716609,0.01415700419502636,0.023942551723368243,False,0.6112189430105295,
m01_unmarked,wordnet,social,0.008993557723881166,22,39,-0.0025020001576756407,0.020489115605437973,0.016422225545081152,0.13345993592207267,False,0.6112189430105295,
m01_unmarked,wordnet,stative,-0.010281873454638412,14,39,-0.018305645118477522,-0.002258101790799303,0.011462530948341583,0.01638755246025329,False,0.6112189430105295,
m01_unmarked,wordnet,weather,0.00031744282429875276,25,39,0.00014451522367132862,0.0004903704249261769,0.0002470394294677488,0.0009119333711949913,True,0.6112189430105295,
m01_unmarked,gi_primary,ABS,0.00048700201723879833,27,43,-0.0004570549162167542,0.0014310589506943507,0.0013486527620793607,0.31776433041241514,False,0.3355879861551321,
m01_unmarked,gi_primary,ANI,-2.7781522159372798e-05,13,43,-0.00021558951227070489,0.00016002646795195932,0.0002682971287304744,0.7732939279919372,False,0.3355879861551321,
m01_unmarked,gi_primary,Academ,0.001033714016876514,25,43,-0.001609044890195993,0.0036764729239490215,0.003775369867246438,0.4475757641025798,False,0.3355879861551321,
m01_unmarked,gi_primary,Active,0.0591576432849273,28,43,0.01709501824480677,0.10122026832504782,0.060089464343029336,0.008605500460782104,False,0.3355879861551321,
m01_unmarked,gi_primary,AffGain,-0.0011885293069930727,9,43,-0.0025283837524976913,0.0001513251385115461,0.0019140777792923122,0.08942562446998199,False,0.3355879861551321,
m01_unmarked,gi_primary,AffLoss,4.2228244573550786e-05,6,43,-2.912860459811396e-06,8.736934960691297e-05,6.448729290480312e-05,0.07381758894906315,False,0.3355879861551321,
m01_unmarked,gi_primary,AffOth,3.251688445310058e-05,19,43,-0.0002443494902365624,0.0003093832591427635,0.00039552339241380414,0.8190582338558048,False,0.3355879861551321,
m01_unmarked,gi_primary,AffPt,-0.0013343413996612845,14,43,-0.0026712345767268744,2.5517774043053686e-06,0.0019098473958079855,0.05710632915676248,False,0.3355879861551321,
m01_unmarked,gi_primary,Affil,0.0007456943631047333,33,43,-0.004360471354061702,0.0058518600802711694,0.007294522453094907,0.776105669477923,False,0.3355879861551321,
m01_unmarked,gi_primary,Anomie,4.589532498743531e-05,3,43,-6.581579626633383e-06,9.837222960150401e-05,7.496700659152671e-05,0.09386771776923285,False,0.3355879861551321,
m01_unmarked,gi_primary,Aquatic,0.00024006606246067155,18,43,-8.176784655668636e-05,0.0005618999714780295,0.00045976272716765417,0.1511767970977248,False,0.3355879861551321,
m01_unmarked,gi_primary,ArenaLw,0.0001298407054840293,20,43,-0.0001788873819972835,0.0004385687929653421,0.00044104012497330397,0.41442008996426366,False,0.3355879861551321,
m01_unmarked,gi_primary,Arousal,-0.0002996818301001102,16,43,-0.001019546202726467,0.0004201825425262466,0.0010283776751805096,0.419130009146779,False,0.3355879861551321,
m01_unmarked,gi_primary,Begin,7.710387756656568e-05,6,43,-9.115445190747558e-06,0.0001633232003238789,0.00012317046108187602,0.0869370602212754,False,0.3355879861551321,
m01_unmarked,gi_primary,BldgPt,0.00044783219067642176,24,43,0.00012956146826269358,0.00076610291309015,0.00045467246059104023,0.00857675875232011,False,0.3355879861551321,
m01_unmarked,gi_primary,BodyPt,-0.001461889504038584,14,43,-0.0024743803706561416,-0.0004493986374210263,0.001446415523739368,0.007111322848454161,False,0.3355879861551321,
m01_unmarked,gi_primary,CARD,-0.0005269056389526657,14,43,-0.0012250150888644643,0.00017120381095913294,0.0009972992141597122,0.14651380979590156,False,0.3355879861551321,
m01_unmarked,gi_primary,COLL,3.630402382010823e-06,15,43,-0.00023240503701731815,0.00023966584178133977,0.0003371934848561842,0.976093197326975,False,0.3355879861551321,
m01_unmarked,gi_primary,COLOR,8.903961336521081e-05,9,43,-6.495729043018214e-06,0.00018457495577343984,0.0001364790605831843,0.07485249090138052,False,0.3355879861551321,
m01_unmarked,gi_primary,COM,0.008047783948740374,38,43,0.0059812965191300286,0.01011427137835072,0.00295212489944335,1.8320970006822552e-09,True,0.3355879861551321,
m01_unmarked,gi_primary,Causal,-0.0055525291912283,12,43,-0.00948325439343695,-0.0016218039890196516,0.0056153217174409265,0.008340373709851039,False,0.3355879861551321,
m01_unmarked,gi_primary,ComForm,0.020242845427685216,24,43,0.003224792163414772,0.03726089869195566,0.02431150466324349,0.02460402719849545,False,0.3355879861551321,
m01_unmarked,gi_primary,ComnObj,1.7670721499996543e-05,2,43,-6.602269671319223e-06,4.1943712671312306e-05,3.467570167330824e-05,0.1610071829759508,False,0.3355879861551321,
m01_unmarked,gi_primary,Compare,0.0006899599453748666,27,43,-0.000692430899805529,0.002072350790555262,0.001974844064543422,0.3335529205677113,False,0.3355879861551321,
m01_unmarked,gi_primary,Complet,9.184031211585306e-05,7,43,-2.2224104469903386e-05,0.0002059047287016095,0.0001629491665510806,0.12204177128485495,False,0.3355879861551321,
m01_unmarked,gi_primary,DAV,0.00016923691479820763,23,43,-0.007823370751059551,0.008161844580655966,0.01141801095122537,0.967092849739072,False,0.3355879861551321,
m01_unmarked,gi_primary,DIM,0.00012630217414637168,15,43,2.6384333439776953e-05,0.00022622001485296642,0.00014273977243799247,0.017335023640913886,False,0.3355879861551321,
m01_unmarked,gi_primary,Decreas,2.680039442245282e-05,4,43,-6.939200856884435e-06,6.053998970179007e-05,4.8199421827624646e-05,0.12700119473914284,False,0.3355879861551321,
m01_unmarked,gi_primary,Doctrin,0.00021746990242265933,15,43,6.614372676662006e-05,0.0003687960780786986,0.00021618025093719895,0.007361939474243667,False,0.3355879861551321,
m01_unmarked,gi_primary,ECON,0.000761223084259135,32,43,0.000212487460485295,0.001309958708032975,0.0007839080339626285,0.009479406302740958,False,0.3355879861551321,
m01_unmarked,gi_primary,EMOT,0.00031442673943690204,19,43,0.00015781257760126013,0.00047104090127254394,0.00022373451690805982,0.00030663379104307865,True,0.3355879861551321,
m01_unmarked,gi_primary,EVAL,0.00010979128837879542,22,43,-0.00015043894270343455,0.0003700215194610254,0.00037175747297461424,0.41295299963760346,False,0.3355879861551321,
m01_unmarked,gi_primary,EndsLw,0.001997778377252508,36,43,0.0013013307921618407,0.002694225962343175,0.0009949251215580956,1.3852080497661444e-06,True,0.3355879861551321,
m01_unmarked,gi_primary,EnlEnds,0.00017572314971996518,8,43,2.450005071372296e-05,0.00032694624872620743,0.00021603299858034602,0.02790825624103476,False,0.3355879861551321,
m01_unmarked,gi_primary,EnlGain,0.00010028450785941068,15,43,-0.0001352892510258641,0.00033585826674468544,0.00033653394126467826,0.4087886585717708,False,0.3355879861551321,
m01_unmarked,gi_primary,EnlLoss,-2.24408949479276e-06,5,43,-0.00012492666944297976,0.00012043849045339425,0.00017526082849741003,0.9715702317683335,False,0.3355879861551321,
m01_unmarked,gi_primary,EnlOth,0.006739341456851656,40,43,0.004712255235301659,0.008766427678401653,0.0028958374593571388,7.179515082092857e-08,True,0.3355879861551321,
m01_unmarked,gi_primary,EnlPt,4.23072186286256e-05,4,43,1.1553150324783602e-06,8.345912222477284e-05,5.878843370878177e-05,0.05033233141879141,False,0.3355879861551321,
m01_unmarked,gi_primary,Exert,5.305911298610406e-05,10,43,-0.00011091341714343031,0.00021703164311563842,0.00023424647161362055,0.5293719657760131,False,0.3355879861551321,
m01_unmarked,gi_primary,Exprsv,7.443349945478481e-06,13,43,-0.00016880971527065048,0.00018369641516160744,0.0002517900931658985,0.9344254094151456,False,0.3355879861551321,
m01_unmarked,gi_primary,FREQ,-0.00012748671921468656,20,43,-0.0022466911465429786,0.0019917177081136056,0.0030274348961832746,0.906701599512486,False,0.3355879861551321,
m01_unmarked,gi_primary,Fail,0.01146084589688278,34,43,0.00553338384116219,0.01738830795260337,0.0084678029367437,0.0004752065473111749,True,0.3355879861551321,
m01_unmarked,gi_primary,Fall,6.7103309012224e-05,8,43,-5.409445321080848e-06,0.00013961606334552884,0.00010358964904757834,0.07685982170763182,False,0.3355879861551321,
m01_unmarked,gi_primary,Feel,3.2983635540536606e-05,3,43,-4.976877136454609e-06,7.094414821752783e-05,5.422930382427316e-05,0.09595281498378878,False,0.3355879861551321,
m01_unmarked,gi_primary,Female,0.013728049390727672,23,43,-0.00015802989826097652,0.02761412867971632,0.01983725612712664,0.05940353828068976,False,0.3355879861551321,
m01_unmarked,gi_primary,Finish,0.00040381836999734826,26,43,0.00011957751336646083,0.0006880592266282357,0.0004060583666155535,0.008004484813389983,False,0.3355879861551321,
m01_unmarked,gi_primary,Food,0.00014245679237201406,21,43,-0.0005164521083954799,0.000801365693139508,0.0009412984296678484,0.673907611389855,False,0.3355879861551321,
m01_unmarked,gi_primary,HU,0.0003143526823364813,27,43,-0.0001728426552186759,0.0008015480198916385,0.0006959933393645102,0.21296971728391806,False,0.3355879861551321,
m01_unmarked,gi_primary,Hostile,0.001890274233918597,26,43,0.0002951555994820689,0.003485392868355125,0.0022787409063378967,0.025114740954340593,False,0.3355879861551321,
m01_unmarked,gi_primary,IAV,0.010151607372886309,23,43,-0.0042294237667420895,0.024532638512514707,0.02054433019946914,0.17380042499820025,False,0.3355879861551321,
m01_unmarked,gi_primary,IPadj,6.541719818140189e-06,1,43,-6.280051025414581e-06,1.936349066169496e-05,1.8316815490792528e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,If,0.0016261264669355248,22,43,-0.0018589415511811157,0.005111194485052165,0.004978668597309486,0.36565785909151965,False,0.3355879861551321,
m01_unmarked,gi_primary,Increas,1.4346584795489434e-05,1,43,-1.3772721403669855e-05,4.246589099464872e-05,4.017043742737041e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,IndAdj,0.00010352680463984843,9,43,3.51393758858919e-05,0.00017191423339380494,9.769632679136645e-05,0.004944812581105401,False,0.3355879861551321,
m01_unmarked,gi_primary,Intrj,0.004597325409553537,29,43,0.0020393483898292915,0.007155302429277782,0.0036542528853203506,0.001044996090239684,False,0.3355879861551321,
m01_unmarked,gi_primary,Know,-0.08004002622759537,25,43,-0.15959108894481644,-0.0004889635103742934,0.11364437531031582,0.05521329183689936,False,0.3355879861551321,
m01_unmarked,gi_primary,Land,1.8676272668444374e-05,9,43,-8.381435888478596e-05,0.00012116690422167472,0.0001464151879331862,0.7227608678481772,False,0.3355879861551321,
m01_unmarked,gi_primary,Legal,0.0015345546044694361,32,43,0.00026458593422837274,0.0028045232747104997,0.0018142409574872333,0.022545233804604378,False,0.3355879861551321,
m01_unmarked,gi_primary,MALE,-0.03008365256373622,12,43,-0.04943235303702696,-0.010734952090445473,0.027641000676129637,0.003980866358145025,False,0.3355879861551321,
m01_unmarked,gi_primary,Means,-0.0009373917409175698,13,43,-0.0016176688106480193,-0.00025711467118712033,0.0009718243853292136,0.009930625218286273,False,0.3355879861551321,
m01_unmarked,gi_primary,MeansLw,9.52869145291961e-05,9,43,2.6772740136462894e-05,0.00016380108892192932,9.787739198961886e-05,0.009312663367342584,False,0.3355879861551321,
m01_unmarked,gi_primary,NUMB,2.5755236260222377e-07,10,43,-0.000183428241403272,0.00018394334612847646,0.00026240827680839175,0.9978202800463338,False,0.3355879861551321,
m01_unmarked,gi_primary,NatObj,0.00037417234283366785,25,43,4.068570595896934e-05,0.0007076589797083664,0.0004764094812495693,0.0334280884013345,False,0.3355879861551321,
m01_unmarked,gi_primary,Nation,-7.669822078669236e-06,1,43,-4.0133871466831346e-05,2.4794227309492877e-05,4.637721341166016e-05,0.645710824116981,False,0.3355879861551321,
m01_unmarked,gi_primary,NatrPro,0.00020851091657062403,18,43,3.484518880191462e-05,0.00038217664433933343,0.00024809389681244203,0.02336631199638248,False,0.3355879861551321,
m01_unmarked,gi_primary,NegAff,-8.223005332211105e-06,8,43,-0.0001428293468348741,0.00012638333617045192,0.00019229477357523287,0.90526399342479,False,0.3355879861551321,
m01_unmarked,gi_primary,Negate,0.001368687450765888,20,43,-0.0009519136325207688,0.003689288534052545,0.0033151444046952243,0.25421263177764636,False,0.3355879861551321,
m01_unmarked,gi_primary,Negativ,0.0003185102806346919,19,43,0.00014873396795604517,0.0004882865933133387,0.00024253758954092392,0.0006643963165782902,False,0.3355879861551321,
m01_unmarked,gi_primary,Nonadlt,1.4346584795489434e-05,1,43,-1.3772721403669855e-05,4.246589099464872e-05,4.017043742737041e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,Object,0.0014610824439905054,33,43,0.0008990701769369481,0.0020230947110440626,0.0008028746672193675,7.803900232264713e-06,True,0.3355879861551321,
m01_unmarked,gi_primary,Ought,0.0005184969161528247,20,43,-0.0003134265129548096,0.001350420345260459,0.0011884620415823345,0.2286822360948788,False,0.3355879861551321,
m01_unmarked,gi_primary,Our,-0.013230346961684089,13,43,-0.01933757152597748,-0.007123122397390696,0.008724606520419132,0.00011775472834708258,True,0.3355879861551321,
m01_unmarked,gi_primary,Ovrst,0.00834782743171247,35,43,0.0037729030342125176,0.012922751829212422,0.006535606282142789,0.0008933616929883697,False,0.3355879861551321,
m01_unmarked,gi_primary,PLACE,0.0001745641578577129,17,43,-9.545624207316441e-05,0.0004445845577885902,0.0003857434284726819,0.2120969174238909,False,0.3355879861551321,
m01_unmarked,gi_primary,POS,9.473631287119332e-06,2,43,-2.8205874366557173e-05,4.7153136940795835e-05,5.382786521953786e-05,0.6247231991369282,False,0.3355879861551321,
m01_unmarked,gi_primary,Passive,-0.001598360191518732,8,43,-0.0023801324980324227,-0.0008165878850050414,0.0011168175807338436,0.0002460321273995179,True,0.3355879861551321,
m01_unmarked,gi_primary,Persist,8.992967499415457e-06,1,43,-8.633248799438835e-06,2.661918379826975e-05,2.5180308998363273e-05,0.3230372876029866,False,0.3355879861551321,
m01_unmarked,gi_primary,PosAff,6.541719818140189e-06,1,43,-6.280051025414581e-06,1.936349066169496e-05,1.8316815490792528e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,Positiv,0.0002471213953043818,21,43,0.0001271426184806393,0.00036710017212812423,0.00017139825260534638,0.00022462971359423858,True,0.3355879861551321,
m01_unmarked,gi_primary,PowAuth,2.2286432509210283e-05,2,43,-9.526088672911861e-06,5.409895369133243e-05,4.544645883160306e-05,0.17701156929517398,False,0.3355879861551321,
m01_unmarked,gi_primary,PowCoop,9.46004390942065e-05,17,43,-0.00022170393395688244,0.0004109048121452954,0.00045186339007298427,0.5608801083747939,False,0.3355879861551321,
m01_unmarked,gi_primary,PowLoss,-4.584232989057436e-06,0,43,-1.3569329647610012e-05,4.4008636694951415e-06,1.2835852369360823e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,PowOth,0.0015360338650628226,25,43,-0.0016513734955008962,0.004723441225626542,0.004553439086519597,0.3502972135567383,False,0.3355879861551321,
m01_unmarked,gi_primary,PtLw,-0.00016063491828119733,26,43,-0.001878080219008452,0.0015568103824460573,0.0024534932867532207,0.8554280030777005,False,0.3355879861551321,
m01_unmarked,gi_primary,Quality,0.003318683636784075,34,43,0.001838176997879777,0.004799190275688373,0.002115009484148997,7.419905331243435e-05,True,0.3355879861551321,
m01_unmarked,gi_primary,Quan,0.010109221719012282,30,43,0.005760380804765046,0.014458062633259518,0.00621262987749605,4.435070902859916e-05,True,0.3355879861551321,
m01_unmarked,gi_primary,RcEnds,2.43098698071417e-05,2,43,-9.173734598710392e-06,5.779347421299379e-05,4.7833720579788696e-05,0.16212050129694872,False,0.3355879861551321,
m01_unmarked,gi_primary,RcEthic,-0.0002417177794913165,15,43,-0.0004976187915522842,1.4183232569651223e-05,0.00036557287437281107,0.07115633367213534,False,0.3355879861551321,
m01_unmarked,gi_primary,RcRelig,5.0447541584728094e-05,14,43,-7.319518560396147e-05,0.00017409026877341765,0.00017663246741241365,0.42838412402466663,False,0.3355879861551321,
m01_unmarked,gi_primary,Rel,0.000582602863021235,32,43,0.000189993740776368,0.0009752119852661019,0.0005608701746355242,0.005781631665573178,False,0.3355879861551321,
m01_unmarked,gi_primary,Ritual,0.0002418541856794392,19,43,0.00010056624901827156,0.00038314212234060683,0.00020183990951595372,0.0016915325368971543,False,0.3355879861551321,
m01_unmarked,gi_primary,SV,-0.005476572990457325,15,43,-0.013634348580653363,0.0026812025997387115,0.01165396512885148,0.19537504558439803,False,0.3355879861551321,
m01_unmarked,gi_primary,Self,-0.0064940330935533,16,43,-0.01786694560467142,0.004878879417564817,0.01624701787302588,0.2694245173533081,False,0.3355879861551321,
m01_unmarked,gi_primary,SklAsth,1.4346584795489434e-05,1,43,-1.3772721403669855e-05,4.246589099464872e-05,4.017043742737041e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,Space,-0.030327138822390853,13,43,-0.05343032254239982,-0.007223955102381888,0.033004548171441384,0.013709679849753471,False,0.3355879861551321,
m01_unmarked,gi_primary,TimeSpc,0.0006332232151921755,23,43,-0.0064223818186459666,0.007688828249030317,0.010079435762625917,0.861213836512074,False,0.3355879861551321,
m01_unmarked,gi_primary,TranLw,-1.8251905458417742e-05,0,43,-3.5997045551489915e-05,-5.067653653455687e-07,2.5350200132960246e-05,0.05022905034578805,False,0.3355879861551321,
m01_unmarked,gi_primary,Travel,3.6886760976958604e-05,4,43,-2.5178397839964282e-06,7.629136173791364e-05,5.629228680136433e-05,0.0736305005174682,False,0.3355879861551321,
m01_unmarked,gi_primary,TrnLoss,9.99616384598911e-06,12,43,-0.00011945401290653375,0.00013944634059851198,0.00018492882393217553,0.8804230766818533,False,0.3355879861551321,
m01_unmarked,gi_primary,Virtue,1.4346584795489434e-05,1,43,-1.3772721403669855e-05,4.246589099464872e-05,4.017043742737041e-05,0.32303728760298706,False,0.3355879861551321,
m01_unmarked,gi_primary,WlbPhys,-0.0001983890708480434,5,43,-0.00034718087125607834,-4.959727044000849e-05,0.00021255971486862133,0.012391269819640465,False,0.3355879861551321,
m01_unmarked,gi_primary,WlbPt,-6.815613223339603e-07,3,43,-4.053964173682831e-05,3.917651909216039e-05,5.6940114877849075e-05,0.9734223478050769,False,0.3355879861551321,
m01_unmarked,gi_primary,WltOth,1.7126040165428114e-05,2,43,-1.327822409999725e-05,4.753030443085348e-05,4.343466323632195e-05,0.2758679365518088,False,0.3355879861551321,
m01_unmarked,gi_primary,WltPt,4.950551832567551e-05,6,43,-2.051794205353948e-05,0.0001195289787048905,0.00010003351482745001,0.17315609349106953,False,0.3355879861551321,
m01_unmarked,gi_primary,You,0.0008836354015551718,19,43,-0.0004124013191090934,0.002179672122219437,0.0018514810295203786,0.1886383833728156,False,0.3355879861551321,
m01_unmarked,TOKEN,___,-0.0008724246271728155,2,43,-0.0016572348276053827,-8.761442674024846e-05,0.0011211574291893815,0.03500711307895867,False,1.0,
m01_unmarked,TOKEN,____,-0.0023977662885851093,2,43,-0.005159601262657318,0.00036406868548709975,0.0039454785343888705,0.09621746804126102,False,1.0,
m01_unmarked,TOKEN,_____,-0.0013983227164964444,3,43,-0.0034494196167068015,0.0006527741837139129,0.0029301384288719394,0.18867284543431143,False,1.0,
m01_unmarked,TOKEN,______,-0.0009971388502599938,4,43,-0.002199528699969265,0.00020525099944927717,0.0017176997852989585,0.11155399814160578,False,1.0,
m01_unmarked,TOKEN,a,-0.008394455950057883,14,43,-0.011921715861641537,-0.00486719603847423,0.0050389427308337904,3.138983249244505e-05,True,1.0,
m01_unmarked,TOKEN,accidentally,0.0014459159007412928,35,43,0.0010428317098913498,0.0018490000915912358,0.0005758345583570612,1.3135092648767726e-08,True,1.0,
m01_unmarked,TOKEN,added,0.002777781196128042,34,43,0.0012378348448326257,0.0043177275474234585,0.002199923358993452,0.001006612036298904,False,1.0,
m01_unmarked,TOKEN,adjusted,0.002304423289209921,40,43,0.001697234199950066,0.0029116123784697764,0.000867412984656936,3.450478494431796e-09,True,1.0,
m01_unmarked,TOKEN,admired,0.0012772469124637655,32,43,0.0007966300521669587,0.0017578637727605722,0.0006865955147097239,5.392428138336524e-06,True,1.0,
