pair,role,member,domain,n_beams,E-QUIZ,E-QA,E-TASK,E-ASSIST,E-MENTION,E-META,REFUSAL
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,aligned,UNMARKED,taboo,1500,21,0,130,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,aligned,UNMARKED,violence,1500,23,0,12,0,0,0,4
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,animal,1500,203,0,28,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,betrayal,1500,295,0,34,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,power,1500,404,0,241,9,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,property,1500,362,0,34,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,sexual,1500,0,0,7,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,taboo,1500,72,0,117,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,MARKED,violence,1500,403,0,55,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,animal,1500,189,0,82,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,betrayal,1500,189,0,35,0,0,0,1
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,power,1500,302,0,220,1,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,property,1500,196,0,40,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,sexual,1500,0,0,28,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,taboo,1500,47,0,49,0,0,0,0
allenai/Olmo-3-1025-7B>allenai/Olmo-3-7B-Think-DPO,base,UNMARKED,violence,1500,421,0,16,0,0,0,1
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,animal,1500,15,0,48,0,16,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,betrayal,1500,16,2,48,24,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,power,1500,150,0,181,4,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,property,1500,30,5,11,5,3,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,sexual,1500,1,2,152,3,1,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,taboo,1500,2,0,143,0,4,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,MARKED,violence,1500,45,2,47,8,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,animal,1500,29,3,33,0,7,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,betrayal,1500,8,1,100,15,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,power,1500,228,0,203,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,property,1500,2,1,27,11,2,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,sexual,1500,27,1,45,2,2,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,taboo,1500,17,0,148,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,aligned,UNMARKED,violence,1500,107,0,42,6,0,0,6
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,animal,1500,176,0,121,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,betrayal,1500,167,0,66,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,power,1500,421,0,192,15,3,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,property,1500,186,0,196,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,sexual,1500,0,0,31,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,taboo,1500,90,1,425,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,MARKED,violence,1500,288,0,67,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,animal,1500,187,3,150,0,0,0,2
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,betrayal,1500,48,0,147,0,0,0,1
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,power,1500,401,0,192,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,property,1500,11,0,176,0,3,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,sexual,1500,20,0,43,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,taboo,1500,102,4,255,0,0,0,0
allenai/Olmo-3-1125-32B>allenai/Olmo-3.1-32B-Instruct,base,UNMARKED,violence,1500,424,0,28,0,5,0,1
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,animal,1500,39,5,7,0,0,0,4
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,betrayal,1500,153,37,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,power,1500,241,1,5,52,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,property,1500,103,5,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,sexual,1500,0,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,taboo,1500,0,2,0,0,0,0,1
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,MARKED,violence,1500,8,1,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,animal,1500,15,22,1,0,0,0,1
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,betrayal,1500,2,9,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,power,1500,134,0,9,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,property,1500,9,7,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,taboo,1500,4,1,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,aligned,UNMARKED,violence,1500,52,1,0,0,0,0,5
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,animal,1500,0,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,betrayal,1500,29,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,power,1500,95,0,9,25,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,property,1500,65,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,sexual,1500,0,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,taboo,1500,2,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,MARKED,violence,1500,17,1,2,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,animal,1500,0,0,0,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,betrayal,1500,7,0,1,0,0,0,1
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,power,1500,97,0,48,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,property,1500,0,0,3,0,0,0,0
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,sexual,1500,0,0,0,0,0,0,3
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,taboo,1500,0,0,0,0,0,0,1
allenai/Olmo-Hybrid-7B>allenai/Olmo-Hybrid-Instruct-DPO-7B,base,UNMARKED,violence,1500,46,0,0,0,0,0,4
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,animal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,betrayal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,power,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,property,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,sexual,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,taboo,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,MARKED,violence,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,animal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,power,1500,0,0,4,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,taboo,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,aligned,UNMARKED,violence,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,animal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,betrayal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,power,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,property,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,sexual,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,taboo,1500,6,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,MARKED,violence,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,animal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,power,1500,0,0,8,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,property,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,sexual,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,taboo,1500,0,0,0,0,0,0,0
bigscience/bloom-7b1>bigscience/bloomz-7b1,base,UNMARKED,violence,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,animal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,betrayal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,power,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,property,1500,0,0,0,0,0,0,1
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,sexual,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,taboo,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,MARKED,violence,1500,0,0,0,0,0,0,2
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,animal,1500,0,0,0,0,0,0,1
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,power,1500,0,0,14,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,taboo,1500,0,0,0,0,0,0,2
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,aligned,UNMARKED,violence,1500,0,0,0,0,0,0,5
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,animal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,betrayal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,power,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,property,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,sexual,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,taboo,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,MARKED,violence,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,animal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,power,1500,0,0,24,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,property,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,sexual,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,taboo,1500,0,0,0,0,0,0,0
deepseek-ai/deepseek-llm-7b-base>deepseek-ai/deepseek-llm-7b-chat,base,UNMARKED,violence,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,animal,1500,0,0,10,0,0,0,1
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,betrayal,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,power,1500,0,0,1,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,property,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,sexual,1500,0,0,0,0,0,0,2
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,taboo,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,MARKED,violence,1500,0,0,0,0,0,0,1
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,animal,1500,1,0,7,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,power,1500,0,0,14,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,sexual,1500,0,0,0,0,0,0,1
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,taboo,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,aligned,UNMARKED,violence,1500,0,0,0,0,0,0,3
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,animal,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,betrayal,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,power,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,property,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,sexual,1500,0,0,0,0,0,0,1
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,taboo,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,MARKED,violence,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,animal,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,power,1500,0,0,25,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,property,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,sexual,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,taboo,1500,0,0,0,0,0,0,0
huggyllama/llama-7b>PKU-Alignment/beaver-7b-v1.0,base,UNMARKED,violence,1500,0,0,0,0,0,0,11
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,animal,1500,0,1,0,0,0,0,10
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,betrayal,1500,0,0,0,0,7,0,0
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,power,1500,0,0,0,2,0,0,1
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,property,1500,0,18,0,0,0,0,6
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,sexual,1500,1,4,0,0,0,0,18
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,taboo,1500,0,2,0,0,0,0,22
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,MARKED,violence,1500,0,0,0,0,0,0,20
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,animal,1500,0,4,0,0,0,0,8
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,betrayal,1500,0,1,0,0,0,0,3
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,power,1500,0,0,0,2,0,0,0
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,property,1500,0,4,1,0,0,0,6
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,sexual,1500,0,4,0,0,0,0,18
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,taboo,1500,0,0,0,0,0,0,6
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,aligned,UNMARKED,violence,1500,0,4,0,0,0,0,20
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,animal,1500,0,0,0,0,0,0,5
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,betrayal,1500,0,0,0,0,5,0,3
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,power,1500,0,0,0,0,0,0,0
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,property,1500,0,0,0,0,0,0,6
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,sexual,1500,0,0,0,0,0,0,9
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,taboo,1500,0,0,0,0,0,0,7
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,MARKED,violence,1500,0,0,0,0,0,0,15
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,animal,1500,0,0,0,0,0,0,7
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,betrayal,1500,0,0,0,0,0,0,2
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,power,1500,0,0,6,0,0,0,0
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,property,1500,0,0,0,0,0,0,1
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,sexual,1500,0,0,0,0,0,0,13
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,taboo,1500,0,0,0,3,0,0,5
m-a-p/CT-LLM-Base>m-a-p/CT-LLM-SFT-DPO,base,UNMARKED,violence,1500,0,0,0,0,0,0,26
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,animal,1500,0,8,2,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,betrayal,1500,0,20,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,power,1500,0,99,6,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,property,1500,0,11,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,sexual,1500,0,2,0,0,0,0,1
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,taboo,1500,0,0,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,MARKED,violence,1500,0,0,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,animal,1500,0,6,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,betrayal,1500,0,0,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,power,1500,0,41,17,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,property,1500,0,0,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,sexual,1500,0,4,0,0,0,0,1
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,taboo,1500,0,0,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,aligned,UNMARKED,violence,1500,0,2,0,0,0,0,2
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,animal,1500,0,38,5,0,0,0,2
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,betrayal,1500,0,20,0,0,0,0,1
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,power,1500,0,31,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,property,1500,1,40,0,0,0,0,6
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,sexual,1500,0,0,0,0,0,0,3
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,taboo,1500,0,8,0,0,0,0,1
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,MARKED,violence,1500,0,14,0,0,0,0,5
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,UNMARKED,animal,1500,0,32,0,0,0,0,2
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,UNMARKED,betrayal,1500,0,6,0,0,0,0,0
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,UNMARKED,power,1500,0,28,8,0,0,0,1
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,UNMARKED,property,1500,0,14,0,0,0,0,5
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,UNMARKED,sexual,1500,0,2,0,0,0,0,2
m-a-p/neo_7b>m-a-p/neo_7b_instruct_v0.1,base,UNMARKED,taboo,1500,0,5,0,0,0,0,1
